t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.12,APPROACH,FLY_TO_FIX,233.43,73.08,-160.35,1466.18,-11.03,-4.12,-1.57,89.93,-0.515,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,179.93,0,1,0,-2.71,177.89,0,0,90,0,0,0,0,0,0,0,54.885,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.71,348.1,2,0,0.1,0.1,1,3.45,0.1,0.02,0.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.42,APPROACH,FLY_TO_FIX,233.55,73.32,-160.23,1462.91,-10.83,-4.05,-1.55,89.95,0.347,0,0,0,1,0.6,1.504,0.75,0.35,0.0168,0.4,179.95,0,0,0,-2.66,177.87,0,0,179.94,0,0,0,0,0,0,0,54.959,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63,348.24,2,0,0.06,0.06,5,13.33,0.1,0.06,0.42,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.72,APPROACH,FLY_TO_FIX,233.51,73.56,-159.95,1459.71,-10.62,-4.02,-1.55,90.09,5.369,0,0,0,1,0.6,2.329,0.75,0.35,0.0168,0.4,180.09,0,0,0,-2.61,177.74,0,0,180.05,0,0,0,0,0,0,0,55.033,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.83,348.36,2,0,0.08,0.08,9,13.33,0.08,0.06,0.72,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1,APPROACH,FLY_TO_FIX,233.33,73.78,-159.55,1456.76,-10.46,-4.05,-1.54,90.26,12.725,0,0,0,1,0.6,2.921,0.75,0.35,0.0168,0.4,180.26,0,0,0,-2.57,177.58,0,0,180.22,0,0,0,0,0,0,0,55.102,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.53,348.44,2,0,0.06,0.06,13,14.29,0.08,0.06,1,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.28,APPROACH,FLY_TO_FIX,233.1,74.01,-159.09,1453.84,-10.4,-4.12,-1.53,90.41,21.12,0,0,0,1,0.6,3.345,0.75,0.35,0.0168,0.4,180.41,0,0,0,-2.55,177.44,0,0,180.38,0,0,0,0,0,0,0,55.171,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.46,348.52,2,0,0.06,0.06,17,14.29,0.08,0.06,1.28,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.56,APPROACH,FLY_TO_FIX,232.84,74.23,-158.61,1450.93,-10.5,-4.21,-1.53,90.56,29.879,0,0,-9.436,1,0.6,3.649,0.75,0.35,0.0168,0.4,180.56,0,0,0,-2.58,177.3,0,0,180.52,0,0,0,0,0,0,0,55.24,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.59,348.59,2,0,0.06,0.06,21,14.29,0.08,0.06,1.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.84,APPROACH,FLY_TO_FIX,232.57,74.46,-158.11,1447.95,-10.86,-4.34,-1.54,90.71,38.741,0,0,-9.249,1,0.6,3.867,0.75,0.35,0.0168,0.4,180.71,0,0,0,-2.66,177.15,0,0,180.68,0,0,0,0,0,0,0,55.308,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.91,348.66,2,0,0.06,0.06,25,14.29,0.08,0.06,1.84,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.12,APPROACH,FLY_TO_FIX,232.3,74.68,-157.62,1445.12,-10.88,-3.17,0.17,92.23,47.576,0,0,-9.065,1,0.6,4.023,0.75,0.35,0.0168,0.4,182.23,0,0,0,-2.71,175.64,0,0,181.65,0,0,0,0,0,0,0,55.377,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.42,348.74,2,0,0.06,0.06,29,14.29,0.08,0.06,2.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.4,APPROACH,FLY_TO_FIX,231.83,74.9,-156.93,1442.67,-8.35,-2.03,1.17,94.37,56.262,0,0,-19.9,1,0.6,4.135,0.785,0.35,0.0168,0.4,184.37,0,0,0,-2.1,173.51,0,0,184.05,0,0,0,0,0,0,0,55.446,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.09,348.78,2,0,0.06,0.06,33,14.29,0.08,0.06,2.4,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,231.38,75.13,-156.25,1440.7,-6.65,-1.6,1.37,96.22,62.94,0,0,-19.505,1,0.6,4.216,0.918,0.35,0.0168,0.4,186.22,0,0,0,-1.67,171.68,0,0,185.82,0,0,0,0,0,0,0,55.514,0,0,0,0,0,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.92,348.79,2,0,0.06,0.06,37,14.29,0.08,0.06,2.68,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
