t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.2,APPROACH,FLY_TO_FIX,215.05,200,-15.05,2972,-13.78,-3.45,-0.13,269.88,-0.773,0,-1.201,235.81,0.137,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,FLYING
0.4,APPROACH,FLY_TO_FIX,215.44,200,-15.44,2968.13,-16.27,-5.34,-1.57,269.92,-0.254,0,-4.598,236.96,0.156,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,FLYING
0.62,APPROACH,FLY_TO_FIX,215.78,200,-15.78,2964.41,-18.79,-5.98,-1.76,269.93,-0.092,0,-7.749,238.12,0.176,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.66,FLYING
0.82,APPROACH,FLY_TO_FIX,216.05,200,-16.05,2960.49,-21.08,-5.67,-0.96,269.94,-0.058,0,-11.279,239.17,0.196,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.86,FLYING
1.02,APPROACH,FLY_TO_FIX,216.4,200,-16.4,2956.12,-22.52,-5.84,-0.7,269.94,-0.032,0,-14.559,240.23,0.217,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.06,FLYING
1.28,APPROACH,FLY_TO_FIX,216.77,200,-16.77,2949.57,-24.6,-7.55,-1.85,269.94,-0.012,0,-18.92,241.6,0.249,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.32,FLYING
1.48,APPROACH,FLY_TO_FIX,217.1,200,-17.1,2943.97,-26.84,-9.21,-3.03,269.94,-0.001,0,-20,242.66,0.277,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.52,FLYING
1.68,APPROACH,FLY_TO_FIX,217.4,200,-17.4,2937.99,-29.52,-10.45,-3.75,269.94,0.132,0,-20,243.71,0.307,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.72,FLYING
1.88,APPROACH,FLY_TO_FIX,217.6,200,-17.6,2931.7,-32.28,-10.81,-3.57,269.96,1.7,0,-20,244.77,0.338,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.92,FLYING
2.08,APPROACH,FLY_TO_FIX,217.75,200,-17.75,2925.17,-34.78,-10.2,-2.46,269.98,4.218,0,-20,245.83,0.371,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.12,FLYING
2.34,APPROACH,FLY_TO_FIX,218.05,200,-18.05,2916.18,-37.12,-8.99,-0.7,269.92,6.051,0,-20,247.2,0.416,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.38,FLYING
2.54,APPROACH,FLY_TO_FIX,218.32,200,-18.32,2908.85,-38.59,-8.19,0.43,269.81,7.478,0,-20,248.26,0.452,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.58,FLYING
2.74,APPROACH,FLY_TO_FIX,218.51,200,-18.51,2901.3,-39.8,-7.16,1.74,269.53,10.826,0,-20,249.32,0.49,0,0,0,0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.78,FLYING
