t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.2,APPROACH,FLY_TO_FIX,77.66,76,-1.66,548.59,-13.98,-5.68,4.59,270.42,0.021,0,-0.131,169.82,4.755,0,0,0,0,0,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,FLYING
0.42,APPROACH,ILS_TRACK,77.94,76,-1.94,544.97,-16.18,-11.05,0.18,270.39,0.766,0,-0.551,96.67,-0.283,0,0,0,0,0,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46,FLYING
0.64,APPROACH,ILS_TRACK,78.29,76,-2.29,541.1,-18.84,-10.44,2.11,270.3,1.628,0,-1.048,272.72,0,-1.97,-17.71,9.341,2.322,69.724,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.68,FLYING
0.84,APPROACH,ILS_TRACK,78.65,76,-2.65,537.41,-19.4,-7.48,5.59,270.23,1.31,0,-1.623,270.48,0,-1.97,-20.51,9.324,0.076,16.342,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.88,FLYING
1.04,APPROACH,ILS_TRACK,78.99,76,-2.99,533.65,-19.02,-6.26,6.66,270.23,0.967,0,-2.216,270.49,0,-1.98,-23.41,9.308,0.09,18.593,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.08,FLYING
1.28,APPROACH,ILS_TRACK,79.31,76,-3.31,529.2,-18.62,-5.15,7.32,270.24,0.606,0,-3.005,270.5,0,-2,-26.84,9.288,0.103,19.509,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.32,FLYING
1.48,APPROACH,ILS_TRACK,79.49,76,-3.49,525.69,-17.83,-2.67,9.19,270.25,0.351,0,-3.701,270.51,0,-2.03,-29.52,9.272,0.111,19.571,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.52,FLYING
1.68,APPROACH,ILS_TRACK,79.57,76,-3.57,522.4,-16.27,-1.06,9.86,270.28,0.144,0,-4.415,270.52,0,-2.06,-31.99,9.255,0.12,19.45,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.72,FLYING
1.88,APPROACH,ILS_TRACK,79.56,76,-3.56,519.37,-14.77,-0.33,9.6,270.31,-0.021,0,-5.126,270.52,0,-2.09,-34.2,9.238,0.121,19.119,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.92,FLYING
2.08,APPROACH,ILS_TRACK,79.5,76,-3.5,516.6,-13.44,0.31,9.35,270.33,-0.147,0,-5.828,270.52,0,-2.12,-36.14,9.221,0.124,18.607,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.12,FLYING
2.32,APPROACH,ILS_TRACK,79.41,76,-3.41,513.6,-12,0.87,8.96,270.36,-0.264,0,-6.65,270.52,0,-2.15,-38.14,9.201,0.123,18.106,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.36,FLYING
2.52,APPROACH,ILS_TRACK,79.32,76,-3.32,511.35,-10.95,1.33,8.71,270.38,-0.329,0,-7.316,270.52,0,-2.18,-39.56,9.184,0.118,17.537,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.56,FLYING
2.72,APPROACH,ILS_TRACK,79.22,76,-3.22,509.29,-9.99,1.77,8.51,270.4,-0.37,0,-7.962,270.51,0,-2.2,-40.77,9.168,0.115,17.088,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.76,FLYING
2.92,APPROACH,ILS_TRACK,79.1,76,-3.1,507.41,-9.11,2.17,8.32,270.41,-0.392,0,-8.585,270.51,0,-2.22,-41.8,9.151,0.11,16.661,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.96,FLYING
3.12,APPROACH,ILS_TRACK,78.97,76,-2.97,505.7,-8.31,2.54,8.16,270.43,-0.396,0,-9.183,270.51,0,-2.23,-42.67,9.134,0.105,16.249,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.16,FLYING
3.36,APPROACH,ILS_TRACK,78.8,76,-2.8,503.85,-7.43,2.95,7.98,270.44,-0.391,0,-9.858,270.5,0,-2.24,-43.5,9.114,0.099,15.825,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4,FLYING
3.56,APPROACH,ILS_TRACK,78.64,76,-2.64,502.46,-6.78,3.27,7.86,270.45,-0.375,0,-10.389,270.49,0,-2.24,-44.04,9.097,0.095,15.385,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.6,FLYING
3.76,APPROACH,ILS_TRACK,78.47,76,-2.47,501.19,-6.17,3.55,7.75,270.46,-0.35,0,-10.887,270.49,0,-2.24,-44.46,9.081,0.09,15.008,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8,FLYING
3.96,APPROACH,ILS_TRACK,78.29,76,-2.29,500.03,-5.63,3.81,7.65,270.47,-0.32,0,-11.349,270.49,0,-2.24,-44.76,9.064,0.086,14.649,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,FLYING
4.16,APPROACH,ILS_TRACK,78.1,76,-2.1,498.98,-5.13,4.06,7.56,270.47,-0.287,0,-11.773,270.48,0,-2.23,-44.97,9.047,0.08,14.297,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.2,FLYING
4.4,APPROACH,ILS_TRACK,77.86,76,-1.86,497.83,-4.6,4.33,7.48,270.47,-0.244,0,-12.225,270.48,0,-2.22,-45.09,9.027,0.075,13.928,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.44,FLYING
4.6,APPROACH,ILS_TRACK,77.65,76,-1.65,496.97,-4.19,4.53,7.41,270.48,-0.208,0,-12.559,270.47,0,-2.21,-45.09,9.011,0.072,13.563,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.64,FLYING
4.8,APPROACH,ILS_TRACK,77.43,76,-1.43,496.19,-3.83,4.73,7.37,270.48,-0.172,0,-12.849,270.47,0,-2.19,-45.03,8.994,0.069,13.245,0,0,0,270.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.84,FLYING
