t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.19,APPROACH,FLY_TO_FIX,226.43,146.23,-80.19,1455.59,-11.23,5.94,8.57,248.16,-0.699,0,0,0,1,0.6,0.975,0.75,0.35,0.0168,0.4,3.638,14,14,80.222,1,248.16,2.827,1,0,-2.85,0,0,0,90,0,0,0,0,0,0,0,45.585,0,0,0,3,0,0,0,2463.3,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19,1392.24,2,0,0.146,0.146,1,3.42,0.146,0.02,0.19,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
0.45,APPROACH,FLY_TO_FIX,226.08,146.65,-79.43,1452.63,-11.09,5.83,8.48,248.15,-0.621,0,0,0,1,0.6,3.453,0.75,0.35,0.0168,0.4,10.178,14,14,79.46,1,248.16,2.804,0,0,-2.82,0.01,0,2.82,248.16,0,0,0,0,0,0,0,45.531,0,0,0,3,0,0,0,2460.49,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,1390.58,2,0,0.067,0.067,4,11.35,0.146,0.067,0.45,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
0.74,APPROACH,FLY_TO_FIX,225.72,147.1,-78.63,1449.57,-10.76,5.9,8.46,248.16,-0.486,0,0,-8.909,1,0.6,4.5,0.75,0.35,0.0168,0.4,14,14,14,78.66,1,248.16,2.715,0,0,-2.74,0,0,2.73,248.16,0,0,0,0,0,0,0,45.469,0,0,0,3,0,0,0,2457.24,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,1388.83,2,0,0.071,0.071,7,10.61,0.114,0.067,0.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.09,APPROACH,FLY_TO_FIX,225.26,147.63,-77.63,1445.9,-10.13,6.18,8.58,248.18,-0.322,0,0,-8.776,1,0.6,4.5,0.798,0.35,0.0168,0.4,14,14,14,77.68,1,248.16,2.558,0,0,-2.61,0.02,0,2.66,248.16,0,0,0,0,0,0,0,45.395,0,0,0,3,0,0,0,2453.33,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,1386.57,2,0,0.122,0.122,10,8.47,0.122,0.071,1.09,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.37,APPROACH,FLY_TO_FIX,224.82,148.08,-76.75,1443.13,-9.95,6.11,8.54,248.19,-0.213,0,0,-19.484,1,0.6,4.5,0.843,0.35,0.0168,0.4,14,14,14,76.802,1,248.16,2.503,0,0,-2.54,0.03,0,2.52,248.16,0,0,0,0,0,0,0,45.333,0,0,0,3,0,0,0,2450.07,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.63,1384.39,2,0,0.14,0.14,12,7.14,0.14,0.122,1.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.65,APPROACH,FLY_TO_FIX,224.34,148.53,-75.81,1440.67,-9.34,6.92,9.28,248.2,-0.164,0,0,-19.29,1,0.6,4.5,0.898,0.35,0.0168,0.4,14,14,14,75.875,1,248.16,2.366,0,0,-2.44,0.04,0,2.48,248.16,0,0,0,0,0,0,0,45.271,0,0,0,3,0,0,0,2446.82,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,1381.97,2,0,0.14,0.14,14,7.14,0.14,0.14,1.65,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.93,APPROACH,FLY_TO_FIX,223.75,148.98,-74.77,1438.3,-8.4,7.38,9.43,248.2,-0.118,0,0,-19.097,1,0.6,4.5,0.966,0.35,0.0168,0.4,14,14,14,74.85,1,248.16,2.086,0,0,-2.2,0.04,0,2.23,248.16,0,0,0,0,0,0,0,45.209,0,0,0,3,0,0,0,2443.57,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,1378.98,2,0,0.14,0.14,16,7.14,0.14,0.14,1.93,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.21,APPROACH,FLY_TO_FIX,223.08,149.42,-73.66,1436.25,-7.79,7.85,9.87,248.2,-0.177,0,0,-18.907,1,0.6,4.5,1.05,0.35,0.0168,0.4,14,14,14,73.747,1,248.16,1.909,0,0,-2.04,0.03,0,1.99,248.16,0,0,0,0,0,0,0,45.147,0,0,0,3,0,0,0,2440.33,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86,1375.6,2,0,0.14,0.14,18,7.14,0.14,0.14,2.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.49,APPROACH,FLY_TO_FIX,222.31,149.87,-72.44,1434.63,-6.48,9.21,10.96,248.18,-0.25,0.0298,0,-20,1,0.6,4.5,1.151,0.35,0.0168,0.4,14,14,14,72.547,1,248.16,1.565,0,0,-1.78,0.02,0,1.79,248.16,0,0,0,0,0,0,0,45.085,0,0,0,3,0,0,0,2437.1,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,1371.64,2,0,0.14,0.14,20,7.14,0.14,0.14,2.49,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.77,APPROACH,FLY_TO_FIX,221.34,150.32,-71.02,1433.14,-4.74,9.69,10.85,248.16,-0.29,0.1351,0,-20,1,0.6,4.5,1.278,0.35,0.0168,0.4,10.5,14,0,71.151,1,248.16,1.043,0,0,-1.33,0,0,1.3,248.16,0,0,0,0,0,0,0,45.024,0,0,0,3,0,0,0,2433.89,0,0,0,248.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,1366.58,2,0,0.14,0.14,22,7.14,0.14,0.14,2.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
