t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
12.14,TAKEOFF,TO_GROUND_ROLL,15.85,80,64.15,1.06,-0.04,0.39,0.51,90.42,-0.042,1,0,90.41,0,0,0,0,0.013,0,0,0,0,90.41,1,0.013,0.003,0,0.25,1,0,0,0,0,0,0,0,1,1,11.42,LANDED
12.86,TAKEOFF,TO_GROUND_ROLL,18.13,80,61.87,1.06,-0.04,0.4,0.51,90.4,-0.062,1,0,90.42,0,0,0,0,0.013,0,0,0,0,90.42,1,0.013,-0.013,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,12.14,LANDED
13.58,TAKEOFF,TO_GROUND_ROLL,20.5,80,59.5,1.06,-0.04,0.4,0.52,90.42,-0.037,1,0,90.41,0,0,0,0,0.013,0,0,0,0,90.41,1,0.013,0.002,0,0.253,0,0,0,0,0,0,0,0,1,1,12.86,LANDED
14.32,TAKEOFF,TO_GROUND_ROLL,23.02,80,56.98,1.06,-0.05,0.41,0.53,90.41,-0.061,1,0,90.41,0,0,0,0,0.013,0,0,0,0,90.41,1,0.013,-0.004,0,0.28,0,0,0,0,0,0,0,0,1,1,13.6,LANDED
15.04,TAKEOFF,TO_GROUND_ROLL,25.53,80,54.47,1.06,-0.05,0.43,0.54,90.4,-0.045,1,0,90.42,0,0,0,0,0.013,0,0,0,0,90.42,1,0.013,-0.019,0.0001,0.307,0,0.0001,0,0,0,0,0,0,1,1,14.32,LANDED
15.76,TAKEOFF,TO_GROUND_ROLL,28.1,80,51.9,1.06,-0.06,0.44,0.55,90.41,-0.048,1,0,90.4,0,0,0,0,0.013,0,0,0,0,90.4,1,0.013,0.021,-0.0002,0.335,0,-0.0002,0,0,0,0,0,0,1,1,15.04,LANDED
16.48,TAKEOFF,TO_GROUND_ROLL,30.73,80,49.27,1.06,-0.06,0.45,0.56,90.39,-0.062,1,0,90.43,0,0,0,0,0.013,0,0,0,0,90.43,1,0.013,-0.046,0.0005,0.363,0,0.0005,0,0,0,0,0,0,1,1,15.76,LANDED
17.2,TAKEOFF,TO_GROUND_ROLL,33.41,80,46.59,1.06,-0.07,0.47,0.58,90.42,-0.025,1,0,90.39,0,0,0,0,0.013,0,0,0,0,90.39,1,0.013,0.046,-0.0005,0.391,0,-0.0005,0,0,0,0,0,0,1,1,16.48,LANDED
17.92,TAKEOFF,TO_GROUND_ROLL,36.13,80,43.87,1.06,-0.07,0.49,0.59,90.38,-0.078,1,0,90.44,0,0,0,0,0.013,0,0,0,0,90.44,1,0.013,-0.072,0.0009,0.42,0,0.0009,0,0,0,0,0,0,1,1,17.2,LANDED
18.64,TAKEOFF,TO_GROUND_ROLL,38.88,80,41.12,1.06,-0.07,0.5,0.61,90.45,0.004,1,0,90.37,0,0,0,0,0.013,0,0,0,0,90.37,1,0.013,0.092,-0.0012,0.45,0,-0.0012,0,0,0,0,0,0,1,1,17.92,LANDED
19.36,TAKEOFF,TO_GROUND_ROLL,41.67,80,38.33,1.06,-0.08,0.52,0.62,90.33,-0.154,1,0,90.48,0,0,0,0,0.013,0,0,0,0,90.48,1,0.013,-0.165,0.0026,0.48,0,0.0026,0,0,0,0,0,0,1,1,18.64,LANDED
20.08,TAKEOFF,TO_GROUND_ROLL,44.48,80,35.52,1.06,-0.08,0.54,0.64,90.56,0.16,1,0,90.3,0,0,0,0,0.013,0,0,0,0,90.3,1,0.013,0.302,-0.0062,0.51,0,-0.0062,0,0,0,0,0,0,1,1,19.36,LANDED
20.8,TAKEOFF,TO_GROUND_ROLL,47.32,80,32.68,1.07,-0.07,0.55,0.64,90.15,-0.422,1,0,90.62,0,0,0,0,0.013,0,0,0,0,90.62,1,0.013,-0.547,0.0133,0.54,0,0.0133,0,0,0,0,0,0,1,1,20.08,LANDED
21.52,TAKEOFF,TO_GROUND_ROLL,50.18,80,29.82,1.07,-0.07,0.52,0.61,90.93,0.73,1,0,90.04,0,0,0,0,0.012,0,0,0,0,90.04,1,0.012,0.974,-0.025,0.571,0,-0.025,0,0,0,0,0,0,1,1,20.8,LANDED
22.24,TAKEOFF,TO_GROUND_ROLL,53.05,80,26.95,1.07,-0.07,0.56,0.63,89.51,-1.265,1,0,90.96,0,0,0,0,0.01,0,0,0,0,90.96,1,0.01,-1.334,0.0361,0.601,0,0.0361,0,0,0,0,0,0,1,1,21.52,LANDED
22.96,TAKEOFF,TO_GROUND_ROLL,55.92,80,24.08,1.07,-0.09,0.54,0.62,90.79,1.253,1,0,90.09,0,0,0,0,0.021,0,0,0,0,90.09,1,0.021,0.372,-0.0103,0.632,0,-0.0103,0,0,0,0,0,0,1,1,22.24,LANDED
23.68,TAKEOFF,TO_GROUND_ROLL,58.82,80,21.18,1.07,-0.09,0.5,0.58,91.6,-0.171,1,0,89.9,0,0,0,0,0.006,0,0,0,0,89.9,1,0.006,1.818,-0.0543,0.663,0,-0.0543,0,0,0,0,0,0,1,1,22.96,LANDED
24.4,TAKEOFF,TO_GROUND_ROLL,61.71,80,18.29,1.07,-0.08,0.59,0.66,89.56,-1.275,1,0,91.11,0,0,0,0,-0.004,0,0,0,0,91.11,1,-0.004,-1.181,0.0369,0.694,0,0.0369,0,0,0,0,0,0,1,1,23.68,LANDED
25.12,TAKEOFF,TO_GROUND_ROLL,64.62,80,15.38,1.07,-0.08,0.56,0.63,88.76,0.056,1,0,90.93,0,0,0,0,0.02,0,0,0,0,90.93,1,0.02,-2.29,0.0748,0.725,0,0.0748,0,0,0,0,0,0,1,1,24.4,LANDED
25.84,TAKEOFF,TO_GROUND_ROLL,67.52,80,12.48,1.07,-0.08,0.62,0.68,90.4,1.002,1,0,89.88,0,0,0,0,0.04,0,0,0,0,89.88,1,0.04,0.163,-0.0041,0.757,0,-0.0041,0,0,0,0,0,0,1,1,25.12,LANDED
26.56,TAKEOFF,TO_ROTATE,70.42,80,9.58,1.07,-0.08,0.62,0.68,92.11,0.625,1,0,89.7,0,0,0,0,0.028,0,0,0,0,89.7,1,0.028,2.169,-0.0769,0.788,0,0,0,0,0,0,0,0,1,1,25.84,LANDED
27.38,TAKEOFF,TO_ROTATE,73.72,80,6.28,1.08,-0.06,0.68,0.73,91.52,-0.942,1,0,90.5,2.117,0,0,0,-0.008,0,0,0,0,90.5,1,-0.008,1.301,-0.0481,0.821,0,-0.0481,0,0.1946,2.117,1.432,0.08,0,1,1,26.66,LANDED
28.14,TAKEOFF,TO_ROTATE,76.77,80,3.23,1.13,0.09,1.02,0.96,90.55,-0.274,1,0,90.84,3.617,0,0,0,-0.023,0,0,0,0,90.84,1,-0.023,-0.184,0.0054,0.854,0,0.0054,0,0.2878,3.617,2.598,0.08,0,1,1,27.42,LANDED
28.9,TAKEOFF,TO_ROTATE,79.79,80,0.21,1.43,0.1,4.89,4.82,90.37,-0.192,1,0,90.49,5.117,0,0,0,-0.024,0,0,0,0,90.49,1,-0.024,-0.123,0.0034,0.886,0,0.0034,0,0.12,5.117,0.406,0.08,0,1,1,28.18,LANDED
29.66,TAKEOFF,TO_ROTATE,82.37,80,-2.37,2.1,1.42,8.62,7.66,90.33,0.046,1,0,90.39,6.617,0,0,0,-0.023,0,0,0,0,90.39,1,-0.023,-0.056,0,0,3,0,0,-0.075,6.617,-1.937,0.08,0,1,1,28.94,FLYING
30.42,TAKEOFF,TO_ROTATE,84.83,80,-4.83,3.76,2.41,6.62,5.07,90.32,0.018,1,0,90.38,8.117,0,0,0,-0.021,0,0,0,0,90.38,1,-0.021,-0.062,0,0,3,0,0,0.1966,8.117,1.457,0.08,0,1,1,29.7,FLYING
31.1,TAKEOFF,TO_CLIMB,86.95,80,-6.95,6.03,4.16,10.16,7.52,90.32,0.005,1,0,90.4,9.617,0,0,0,0,0,0,0,0,90.4,1,0,-0.082,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,30.38,FLYING
31.82,TAKEOFF,TO_CLIMB,88.85,80,-8.85,9.99,6.7,10.94,6.76,90.33,-0.117,0.9135,0,90.4,8.817,0,0,0,0,0,0,0,0,90.4,1,0,-0.066,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,31.1,FLYING
32.48,TAKEOFF,TO_CLIMB,90.46,80,-10.46,15.11,8.55,11.51,6.29,90.35,-0.171,0.8973,0,90.4,8.017,0,0,0,0,0,0,0,0,90.4,1,0,-0.049,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,31.76,FLYING
33.14,TAKEOFF,TO_CLIMB,91.97,80,-11.97,21.22,9.85,11.64,5.7,90.36,-0.183,0.8821,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.037,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,32.42,FLYING
33.8,TAKEOFF,TO_CLIMB,93.4,80,-13.4,28.1,10.87,11.85,5.39,90.38,-0.174,0.8677,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.018,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,33.08,FLYING
34.46,TAKEOFF,TO_CLIMB,94.75,80,-14.75,35.57,11.7,12,5.14,90.4,-0.126,0.8541,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.004,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,33.74,FLYING
35.12,TAKEOFF,TO_CLIMB,96.03,80,-16.03,43.52,12.37,12.11,4.95,90.4,-0.069,0.8412,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,0.004,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,34.4,FLYING
35.78,TAKEOFF,TO_CLIMB,97.24,80,-17.24,51.86,12.92,12.18,4.79,90.4,-0.029,0.829,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,35.06,FLYING
36.44,TAKEOFF,TO_CLIMB,98.39,80,-18.39,60.52,13.37,12.18,4.62,90.4,-0.014,0.8174,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,0.004,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,35.72,FLYING
37.12,TAKEOFF,TO_CLIMB,99.52,80,-19.52,69.7,13.72,12.15,4.49,90.4,-0.007,0.8061,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,36.4,FLYING
37.78,TAKEOFF,TO_CLIMB,100.57,80,-20.57,78.81,14,12.12,4.38,90.4,-0.005,0.7955,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,0.001,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,37.06,FLYING
38.44,TAKEOFF,TO_CLIMB,101.58,80,-21.58,88.09,14.24,12.09,4.29,90.4,-0.004,0.7854,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,0.001,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,37.72,FLYING
39.1,TAKEOFF,TO_CLIMB,102.54,80,-22.54,97.5,14.45,12.05,4.22,90.4,-0.002,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.002,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,38.38,FLYING
39.76,TAKEOFF,TO_CLIMB,103.46,80,-23.46,107.04,14.65,12.02,4.15,90.4,-0.005,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.003,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,39.04,FLYING
40.42,TAKEOFF,TO_CLIMB,104.35,80,-24.35,116.69,14.83,11.98,4.08,90.39,-0.006,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.006,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,39.7,FLYING
41.08,TAKEOFF,TO_CLIMB,105.21,80,-25.21,126.45,15.01,11.95,4.03,90.39,-0.007,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.008,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,40.36,FLYING
41.74,TAKEOFF,TO_CLIMB,106.05,80,-26.05,136.31,15.17,11.91,3.97,90.39,-0.009,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.01,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,41.02,FLYING
42.4,TAKEOFF,TO_CLIMB,106.88,80,-26.88,146.28,15.33,11.88,3.92,90.39,-0.011,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.013,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,41.68,FLYING
43.06,TAKEOFF,TO_CLIMB,107.69,80,-27.69,156.32,15.49,11.85,3.87,90.38,-0.012,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.015,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,42.34,FLYING
43.72,TAKEOFF,TO_CLIMB,108.49,80,-28.49,166.51,15.65,11.81,3.82,90.38,-0.012,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.019,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,43,FLYING
44.38,TAKEOFF,TO_CLIMB,109.28,80,-29.28,176.72,15.8,11.78,3.77,90.38,-0.012,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.021,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,43.66,FLYING
45.04,TAKEOFF,TO_CLIMB,110.06,80,-30.06,188.37,15.95,11.75,3.73,90.38,-0.014,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.024,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,44.32,FLYING
45.7,TAKEOFF,TO_CLIMB,110.83,80,-30.83,207.32,16.09,11.72,3.68,90.37,-0.016,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,44.98,FLYING
46.36,TAKEOFF,TO_CLIMB,111.59,80,-31.59,219.81,16.23,11.69,3.64,90.37,-0.018,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.031,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,45.64,FLYING
47.02,TAKEOFF,TO_CLIMB,112.35,80,-32.35,232.71,16.37,11.66,3.6,90.37,-0.024,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.034,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,46.3,FLYING
47.68,TAKEOFF,TO_CLIMB,113.09,80,-33.09,245.19,16.51,11.63,3.56,90.36,-0.037,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.037,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,46.96,FLYING
48.34,TAKEOFF,TO_CLIMB,113.82,80,-33.82,259.44,16.64,11.6,3.52,90.36,-0.042,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.039,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,47.62,FLYING
49.02,TAKEOFF,TO_CLIMB,114.57,80,-34.57,277.52,16.77,11.57,3.48,90.36,-0.051,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.042,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,48.3,FLYING
49.68,TAKEOFF,TO_CLIMB,115.28,80,-35.28,296.15,16.9,11.54,3.44,90.36,-0.057,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.044,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,48.96,FLYING
50.34,DONE,,115.99,80,-35.99,315.84,17.02,11.51,3.41,90.35,-0.067,0.78,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.045,0,0,3,0,0,0,9.617,-0.298,0,0,1,1,0.04,FLYING
# end T+50.9  IAS 116.6 m/s
