t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
7.64,TAKEOFF,TO_GROUND_ROLL,3.02,80,76.98,3.7,-0.03,0.58,1.11,274.02,-0.036,1,0,0,0,0,0,0,0,0,0,272.76,0,0,0,0,2.4,0,0,0,0,272.76,1,2.4,1.244,-0.014,0.25,1,-0.014,0,0,0,0,0,0,0,2,6.92,LANDED
8.34,TAKEOFF,TO_GROUND_ROLL,4.15,80,75.85,3.72,0.01,0.71,0.59,274.15,-0.035,1,0,0,0,0,0,0,0,0,0,272.75,0,0,0,0,2.4,0,0,0,0,272.75,1,2.4,1.376,-0.0155,0.25,1,-0.0155,0,0,0,0,0,0,0,2,7.62,LANDED
9.04,TAKEOFF,TO_GROUND_ROLL,5.41,80,74.59,3.73,0,0.79,0.74,274.3,-0.034,1,0,0,0,0,0,0,0,0,0,272.74,0,0,0,0,2.4,0,0,0,0,272.74,1,2.4,1.524,-0.0171,0.25,1,-0.0171,0,0,0,0,0,0,0,2,8.32,LANDED
9.74,TAKEOFF,TO_GROUND_ROLL,6.78,80,73.22,3.74,0.01,0.83,0.79,274.46,-0.033,1,0,0,0,0,0,0,0,0,0,272.74,0,0,0,0,2.4,0,0,0,0,272.74,1,2.4,1.685,-0.019,0.25,1,-0.019,0,0,0,0,0,0,0,2,9.02,LANDED
10.46,TAKEOFF,TO_GROUND_ROLL,8.32,80,71.68,3.77,0.01,0.92,0.87,274.63,-0.031,1,0,0,0,0,0,0,0,0,0,272.73,0,0,0,0,2.4,0,0,0,0,272.73,1,2.4,1.862,-0.0209,0.25,1,-0.0209,0,0,0,0,0,0,0,2,9.74,LANDED
11.18,TAKEOFF,TO_GROUND_ROLL,9.98,80,70.02,3.78,-0.01,0.98,1.02,274.81,-0.018,1,0,0,0,0,0,0,0,0,0,272.73,0,0,0,0,2.4,0,0,0,0,272.73,1,2.4,2.046,-0.023,0.25,1,-0.023,0,0,0,0,0,0,0,2,10.46,LANDED
11.9,TAKEOFF,TO_GROUND_ROLL,11.76,80,68.24,3.78,-0.01,0.96,1,275,-0.023,1,0,0,0,0,0,0,0,0,0,272.72,0,0,0,0,2.4,0,0,0,0,272.72,1,2.4,2.24,-0.0252,0.25,1,-0.0252,0,0,0,0,0,0,0,2,11.18,LANDED
12.62,TAKEOFF,TO_GROUND_ROLL,13.64,80,66.36,3.79,-0.01,1.03,1.06,275.2,-0.017,1,0,0,0,0,0,0,0,0,0,272.72,0,0,0,0,2.4,0,0,0,0,272.72,1,2.4,2.435,-0.0274,0.25,1,-0.0274,0,0,0,0,0,0,0,2,11.9,LANDED
13.34,TAKEOFF,TO_GROUND_ROLL,15.63,80,64.37,3.81,-0.01,1.17,1.2,275.39,-0.017,1,0,0,0,0,0,0,0,0,0,272.72,0,0,0,0,2.4,0,0,0,0,272.72,1,2.4,2.633,-0.0296,0.25,1,-0.0296,0,0,0,0,0,0,0,2,12.62,LANDED
14.06,TAKEOFF,TO_GROUND_ROLL,17.71,80,62.29,3.82,-0.01,1.24,1.28,275.59,-0.013,1,0,0,0,0,0,0,0,0,0,272.72,0,0,0,0,2.4,0,0,0,0,272.72,1,2.4,2.831,-0.0318,0.25,1,-0.0318,0,0,0,0,0,0,0,2,13.34,LANDED
14.78,TAKEOFF,TO_GROUND_ROLL,19.88,80,60.12,3.82,-0.01,1.25,1.28,275.79,-0.011,1,0,0,0,0,0,0,0,0,0,272.72,0,0,0,0,2.4,0,0,0,0,272.72,1,2.4,3.029,-0.0341,0.25,1,-0.0341,0,0,0,0,0,0,0,2,14.06,LANDED
15.5,TAKEOFF,TO_GROUND_ROLL,22.13,80,57.87,3.83,0.01,1.35,1.32,275.98,0.046,1,0,0,0,0,0,0,0,0,0,272.72,0,0,0,0,2.4,0,0,0,0,272.72,1,2.4,3.216,-0.0392,0.271,0,-0.0392,0,0,0,0,0,0,0,2,14.78,LANDED
16.22,TAKEOFF,TO_GROUND_ROLL,24.45,80,55.55,3.86,0.01,1.49,1.46,276.16,0.018,1,0,0,0,0,0,0,0,0,0,272.73,0,0,0,0,2.4,0,0,0,0,272.73,1,2.4,3.401,-0.0452,0.296,0,-0.0452,0,0,0,0,0,0,0,2,15.5,LANDED
16.94,TAKEOFF,TO_GROUND_ROLL,26.86,80,53.14,3.87,-0.02,1.5,1.55,276.33,0.001,1,0,0,0,0,0,0,0,0,0,272.73,0,0,0,0,2.4,0,0,0,0,272.73,1,2.4,3.571,-0.0516,0.321,0,-0.0516,0,0,0,0,0,0,0,2,16.22,LANDED
17.66,TAKEOFF,TO_GROUND_ROLL,29.33,80,50.67,3.85,0,1.44,1.45,276.49,0.056,1,0,0,0,0,0,0,0,0,0,272.74,0,0,0,0,2.4,0,0,0,0,272.74,1,2.4,3.724,-0.0583,0.348,0,-0.0583,0,0,0,0,0,0,0,2,16.94,LANDED
18.38,TAKEOFF,TO_GROUND_ROLL,31.87,80,48.13,3.86,0,1.51,1.51,276.63,0.018,1,0,0,0,0,0,0,0,0,0,272.74,0,0,0,0,2.4,0,0,0,0,272.74,1,2.4,3.862,-0.0652,0.375,0,-0.0652,0,0,0,0,0,0,0,2,17.66,LANDED
19.1,TAKEOFF,TO_GROUND_ROLL,34.47,80,45.53,3.89,0.03,1.69,1.64,276.75,0.043,1,0,0,0,0,0,0,0,0,0,272.75,0,0,0,0,2.4,0,0,0,0,272.75,1,2.4,3.981,-0.0721,0.403,0,-0.0721,0,0,0,0,0,0,0,2,18.38,LANDED
19.82,TAKEOFF,TO_GROUND_ROLL,37.13,80,42.87,3.92,0.02,1.75,1.74,276.85,0.018,1,0,0,0,0,0,0,0,0,0,272.76,0,0,0,0,2.4,0,0,0,0,272.76,1,2.4,4.077,-0.0791,0.431,0,-0.0791,0,0,0,0,0,0,0,2,19.1,LANDED
20.54,TAKEOFF,TO_GROUND_ROLL,39.84,80,40.16,3.88,-0.08,1.54,1.65,276.92,0.051,1,0,0,0,0,0,0,0,0,0,272.77,0,0,0,0,2.4,0,0,0,0,272.77,1,2.4,4.135,-0.0856,0.46,0,-0.0856,0,0,0,0,0,0,0,2,19.82,LANDED
21.26,TAKEOFF,TO_GROUND_ROLL,42.6,80,37.4,3.87,0.1,1.6,1.48,276.95,0.109,1,0,0,0,0,0,0,0,0,0,272.78,0,0,0,0,2.4,0,0,0,0,272.78,1,2.4,4.165,-0.0918,0.49,0,-0.0918,0,0,0,0,0,0,0,2,20.54,LANDED
21.98,TAKEOFF,TO_GROUND_ROLL,45.4,80,34.6,3.94,-0.03,1.89,1.94,276.97,-0.018,1,0,0,0,0,0,0,0,0,0,272.79,0,0,0,0,2.4,0,0,0,0,272.79,1,2.4,4.184,-0.0978,0.52,0,-0.0978,0,0,0,0,0,0,0,2,21.26,LANDED
22.7,TAKEOFF,TO_GROUND_ROLL,48.24,80,31.76,3.91,-0.01,1.78,1.8,276.95,0.018,1,0,0,0,0,0,0,0,0,0,272.81,0,0,0,0,2.4,0,0,0,0,272.81,1,2.4,4.153,-0.1028,0.55,0,-0.1028,0,0,0,0,0,0,0,2,21.98,LANDED
23.42,TAKEOFF,TO_GROUND_ROLL,51.12,80,28.88,3.89,-0.01,1.7,1.71,276.9,-0.014,1,0,0,0,0,0,0,0,0,0,272.82,0,0,0,0,2.4,0,0,0,0,272.82,1,2.4,4.093,-0.107,0.581,0,-0.107,0,0,0,0,0,0,0,2,22.7,LANDED
24.14,TAKEOFF,TO_GROUND_ROLL,54.03,80,25.97,3.93,0.1,1.91,1.81,276.82,0.073,1,0,0,0,0,0,0,0,0,0,272.83,0,0,0,0,2.4,0,0,0,0,272.83,1,2.4,4.011,-0.1105,0.612,0,-0.1105,0,0,0,0,0,0,0,2,23.42,LANDED
24.86,TAKEOFF,TO_GROUND_ROLL,56.96,80,23.04,3.95,-0.01,1.95,1.96,276.72,-0.054,1,0,0,0,0,0,0,0,0,0,272.84,0,0,0,0,2.4,0,0,0,0,272.84,1,2.4,3.9,-0.1129,0.643,0,-0.1129,0,0,0,0,0,0,0,2,24.14,LANDED
25.58,TAKEOFF,TO_GROUND_ROLL,59.93,80,20.07,3.92,-0.08,1.72,1.8,276.57,-0.084,1,0,0,0,0,0,0,0,0,0,272.85,0,0,0,0,2.4,0,0,0,0,272.85,1,2.4,3.748,-0.1139,0.675,0,-0.1139,0,0,0,0,0,0,0,2,24.86,LANDED
26.3,TAKEOFF,TO_GROUND_ROLL,62.93,80,17.07,3.9,0,1.72,1.72,276.41,0.033,1,0,0,0,0,0,0,0,0,0,272.87,0,0,0,0,2.4,0,0,0,0,272.87,1,2.4,3.575,-0.1138,0.707,0,-0.1138,0,0,0,0,0,0,0,2,25.58,LANDED
27.02,TAKEOFF,TO_GROUND_ROLL,65.93,80,14.07,3.94,0.13,1.98,1.88,276.23,-0.017,1,0,0,0,0,0,0,0,0,0,272.87,0,0,0,0,2.4,0,0,0,0,272.87,1,2.4,3.397,-0.1131,0.739,0,-0.1131,0,0,0,0,0,0,0,2,26.3,LANDED
27.74,TAKEOFF,TO_GROUND_ROLL,68.95,80,11.05,4,-0.01,2.13,2.16,276.04,-0.172,1,0,0,0,0,0,0,0,0,0,272.87,0,0,0,0,2.4,0,0,0,0,272.87,1,2.4,3.205,-0.1113,0.772,0,-0.1113,0,0,0,0,0,0,0,2,27.02,LANDED
28.48,TAKEOFF,TO_ROTATE,72.05,80,7.95,4.02,-0.19,2.23,2.33,275.82,-0.099,1,0,0,0,0,0,0,0,0,0,272.88,0,0,0,0,2.4,0,0,0,0,272.88,1,2.4,2.99,-0.1082,0.804,0,0,0,0,0,0,0,0,0,2,27.76,LANDED
29.16,TAKEOFF,TO_ROTATE,74.82,80,5.18,4.09,0.02,2.53,2.5,275.65,0.053,1,0,0,0,0,0,0,0,0,0,270.4,3.714,0,0,0,0,0,0,0,0,270.4,1,0,5.253,0,0,3,0,0,0,3.714,1.202,0,0,0,2,28.42,LANDED
29.82,TAKEOFF,TO_ROTATE,77.57,80,2.43,4.21,-0.07,3.09,3.11,275.58,-0.085,1,0,0,0,0,0,0,0,0,0,270.4,5.214,0,0,0,0,0,0,0,0,270.4,1,0,5.182,0,0,3,0,0,0,5.214,2.143,0,0,0,2,29.08,LANDED
30.46,TAKEOFF,TO_ROTATE,80.19,80,-0.19,4.29,0.18,3.73,3.62,275.55,-0.001,1,0,0,0,0,0,0,0,0,0,270.4,6.714,0,0,0,0,0,0,0,0,270.4,1,0,5.15,0,0,3,0,0,0,6.714,3.001,0,0,0,2,29.72,LANDED
31.1,TAKEOFF,TO_ROTATE,82.76,80,-2.76,4.45,-0.09,4.31,4.31,275.53,-0.002,1,0,0,0,0,0,0,0,0,0,270.4,8.214,0,0,0,0,0,0,0,0,270.4,1,0,5.134,0,0,3,0,0,0,8.214,3.928,0,0,0,2,30.36,LANDED
31.74,TAKEOFF,TO_ROTATE,85.26,80,-5.26,4.57,-0.12,5.03,5.08,275.52,0.016,1,0,0,0,0,0,0,0,0,0,270.4,9.714,0,0,0,0,0,0,0,0,270.4,1,0,5.126,0,0,3,0,0,0,9.714,4.709,0,0,0,2,31,LANDED
32.4,TAKEOFF,TO_ROTATE,87.73,80,-7.73,4.65,0.25,5.56,5.41,275.52,0.025,1,0,0,0,0,0,0,0,0,0,270.4,11.214,0,0,0,0,0,0,0,0,270.4,1,0,5.118,0,0,3,0,0,0,11.214,5.658,0,0,0,2,31.66,LANDED
33.04,TAKEOFF,TO_ROTATE,90.06,80,-10.06,4.78,-0.05,5.97,5.98,275.51,0.042,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,5.11,0,0,3,0,0,0,12,6.048,0,0,0,2,32.3,FLYING
33.7,TAKEOFF,TO_ROTATE,92.39,80,-12.39,4.6,-0.03,4.91,4.98,275.63,1.816,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,5.227,0,0,3,0,0,0,12,7.043,0,0,0,2,32.96,LANDED
34.36,TAKEOFF,TO_ROTATE,94.9,80,-14.9,4.49,-0.01,4.15,4.17,275.43,3.031,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,5.045,0,0,3,0,0,0,12,7.85,0,0,0,2,33.62,LANDED
35.02,TAKEOFF,TO_ROTATE,97.43,80,-17.43,4.62,-0.06,4.8,4.82,275.14,2.777,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,4.757,0,0,3,0,0,0,12,7.229,0,0,0,2,34.28,LANDED
35.68,TAKEOFF,TO_ROTATE,99.81,80,-19.81,4.96,0.36,6.46,6.15,275.01,2.657,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,4.621,0,0,3,0,0,0,12,5.672,0,0,0,2,34.94,FLYING
36.34,TAKEOFF,TO_ROTATE,101.4,80,-21.4,7.54,4.07,15.42,13.09,274.4,4.082,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,4.053,0,0,3,0,0,0,12,-3.117,0,0,0,2,35.6,FLYING
37.02,TAKEOFF,TO_CLIMB,101.37,80,-21.37,13.18,11.71,15.11,9.18,274.28,5.546,1,0,0,0,0,0,0,0,0,0,270.4,12,0,0,0,0,0,0,0,0,270.4,1,0,3.829,0,0,3,0,0,0,12,-3.568,0,0,0,2,36.28,FLYING
37.68,TAKEOFF,TO_CLIMB,102.75,80,-22.75,20.33,12.05,6.76,0.55,274.68,5.493,0.8,0,0,0,0,0,0,0,0,0,270.4,11.2,0,0,0,0,0,0,0,0,270.4,1,0,4.262,0,0,3,0,0,0,12,-3.568,0,0,0,2,36.96,FLYING
38.32,TAKEOFF,TO_CLIMB,104.96,80,-24.96,26.18,8.23,3.72,-0.54,274.59,2.021,0.78,0,0,0,0,0,0,0,0,0,270.4,10.4,0,0,0,0,0,0,0,0,270.4,1,0,4.22,0,0,3,0,0,0,12,-3.568,0,0,0,2,37.6,FLYING
38.94,TAKEOFF,TO_CLIMB,107.25,80,-27.25,30.61,5.61,4.8,1.9,274.09,1.559,0.78,0,0,0,0,0,0,0,0,0,270.4,9.6,0,0,0,0,0,0,0,0,270.4,1,0,3.707,0,0,3,0,0,0,12,-3.568,0,0,0,2,38.22,FLYING
39.58,TAKEOFF,TO_CLIMB,109.28,80,-29.28,35.46,6.7,10.68,7.3,274.14,-2.674,0.78,0,0,0,0,0,0,0,0,0,270.4,8.8,0,0,0,0,0,0,0,0,270.4,1,0,3.739,0,0,3,0,0,0,12,-3.568,0,0,0,2,38.86,FLYING
40.2,TAKEOFF,TO_CLIMB,110.35,80,-30.35,41.57,11.05,10.19,5.01,273.95,0.333,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,3.549,0,0,3,0,0,0,12,-3.568,0,0,0,2,39.48,FLYING
40.82,TAKEOFF,TO_CLIMB,111.86,80,-31.86,48.65,10.83,5,-0.07,273.89,6.48,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,3.517,0,0,3,0,0,0,12,-3.568,0,0,0,2,40.1,FLYING
41.44,TAKEOFF,TO_CLIMB,113.88,80,-33.88,54.91,7.22,2.57,-0.87,273.91,7.467,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,3.501,0,0,3,0,0,0,12,-3.568,0,0,0,2,40.72,FLYING
42.06,TAKEOFF,TO_CLIMB,116.05,80,-36.05,59.89,4.53,3.84,1.66,273.08,8.601,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.773,0,0,3,0,0,0,12,-3.568,0,0,0,2,41.34,FLYING
42.7,TAKEOFF,TO_CLIMB,117.98,80,-37.98,64.91,5.41,5.11,2.73,273.11,3.934,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.637,0,0,3,0,0,0,12,-3.568,0,0,0,2,41.98,FLYING
43.34,TAKEOFF,TO_CLIMB,119.95,80,-39.95,69.64,4.47,2.32,0.36,273.55,-3.316,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,3.19,0,0,3,0,0,0,12,-3.568,0,0,0,2,42.62,FLYING
43.98,TAKEOFF,TO_CLIMB,122.04,80,-42.04,75.27,3.6,5.29,3.65,273.28,1.542,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.921,0,0,3,0,0,0,12,-3.568,0,0,0,2,43.26,FLYING
44.62,TAKEOFF,TO_CLIMB,123.79,80,-43.79,80.99,5.46,4.07,1.84,272.66,6.095,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.247,0,0,3,0,0,0,12,-3.568,0,0,0,2,43.9,FLYING
45.26,TAKEOFF,TO_CLIMB,125.79,80,-45.79,86.82,4.05,2.22,0.44,272.93,1.963,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.543,0,0,3,0,0,0,12,-3.568,0,0,0,2,44.54,FLYING
45.9,TAKEOFF,TO_CLIMB,127.75,80,-47.75,93.58,4.95,5.54,3.51,272.58,3.348,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.231,0,0,3,0,0,0,12,-3.568,0,0,0,2,45.18,FLYING
46.54,TAKEOFF,TO_CLIMB,129.48,80,-49.48,100.87,5.87,2.7,0.35,272.56,2.891,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.139,0,0,3,0,0,0,12,-3.568,0,0,0,2,45.82,FLYING
47.18,TAKEOFF,TO_CLIMB,131.55,80,-51.55,109.11,3.54,1.36,-0.13,272.49,1.852,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,2.124,0,0,3,0,0,0,12,-3.568,0,0,0,2,46.46,FLYING
47.82,TAKEOFF,TO_CLIMB,133.6,80,-53.6,119.02,3.81,4.39,2.89,272.08,3.854,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,1.681,0,0,3,0,0,0,12,-3.568,0,0,0,2,47.1,FLYING
48.46,TAKEOFF,TO_CLIMB,135.38,80,-55.38,127.57,4.71,1.56,-0.22,272.22,2.395,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,1.82,0,0,3,0,0,0,12,-3.568,0,0,0,2,47.74,FLYING
49.1,TAKEOFF,TO_CLIMB,137.47,80,-57.47,136.6,1.82,0.08,-0.66,271.88,7.629,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,1.503,0,0,3,0,0,0,12,-3.568,0,0,0,2,48.38,FLYING
49.74,TAKEOFF,TO_CLIMB,139.59,80,-59.59,149.61,1.49,2.36,1.79,271.73,4.541,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,1.313,0,0,3,0,0,0,12,-3.568,0,0,0,2,49.02,FLYING
50.38,TAKEOFF,TO_CLIMB,141.53,80,-61.53,162.27,2.25,1.76,0.85,271.66,2.891,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,1.293,0,0,3,0,0,0,12,-3.568,0,0,0,2,49.66,FLYING
51.02,TAKEOFF,TO_CLIMB,143.4,80,-63.4,169.8,4.19,2.92,1.43,271.46,2.871,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,1.05,0,0,3,0,0,0,12,-3.568,0,0,0,2,50.3,FLYING
51.66,TAKEOFF,TO_CLIMB,145.31,80,-65.31,179.39,3.93,1.62,0.12,271.38,3.005,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.983,0,0,3,0,0,0,12,-3.568,0,0,0,2,50.94,FLYING
52.3,TAKEOFF,TO_CLIMB,147.13,80,-67.13,191.14,5.84,3.63,1.6,271.17,2.551,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.769,0,0,3,0,0,0,12,-3.568,0,0,0,2,51.58,FLYING
52.94,TAKEOFF,TO_CLIMB,148.94,80,-68.94,200.54,4.86,0.12,-1.61,271.24,2.045,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.833,0,0,3,0,0,0,12,-3.568,0,0,0,2,52.22,FLYING
53.58,TAKEOFF,TO_CLIMB,151.06,80,-71.06,214.67,1.75,-0.01,-0.7,271.09,1.756,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.676,0,0,3,0,0,0,12,-3.568,0,0,0,2,52.86,FLYING
54.22,TAKEOFF,TO_CLIMB,153.13,80,-73.13,226.67,1.84,1.46,0.8,271.07,1.43,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.682,0,0,3,0,0,0,12,-3.568,0,0,0,2,53.5,FLYING
54.86,TAKEOFF,TO_CLIMB,155.06,80,-75.06,240.5,2.87,1.13,0.16,271,1.351,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.603,0,0,3,0,0,0,12,-3.568,0,0,0,2,54.14,FLYING
55.5,TAKEOFF,TO_CLIMB,157.03,80,-77.03,250.7,3,1.47,0.41,270.95,1.209,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.55,0,0,3,0,0,0,12,-3.568,0,0,0,2,54.78,FLYING
56.14,TAKEOFF,TO_CLIMB,158.91,80,-78.91,258.29,4.33,1.78,0.34,270.9,1.004,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.504,0,0,3,0,0,0,12,-3.568,0,0,0,2,55.42,FLYING
56.78,TAKEOFF,TO_CLIMB,160.77,80,-80.77,269.31,4.82,1.84,0.19,270.86,0.897,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.468,0,0,3,0,0,0,12,-3.568,0,0,0,2,56.06,FLYING
57.42,TAKEOFF,TO_CLIMB,162.56,80,-82.56,282.21,6.03,2.13,0.14,270.83,0.751,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.432,0,0,3,0,0,0,12,-3.568,0,0,0,2,56.7,FLYING
58.06,TAKEOFF,TO_CLIMB,164.34,80,-84.34,291.54,6.5,2.22,0.05,270.8,0.69,0.78,0,0,0,0,0,0,0,0,0,270.4,8,0,0,0,0,0,0,0,0,270.4,1,0,0.405,0,0,3,0,0,0,12,-3.568,0,0,0,2,57.34,FLYING
