t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.94,APPROACH,FLY_TO_FIX,138.96,72.32,-66.64,1440.14,-9.24,-2.11,1.46,272.6,17.814,0.0273,0,-20,1,0.6,4.5,0.767,0.35,0.0168,0.4,34.298,34.298,34.298,66.685,1,280.83,2.337,0,0,-3.85,8.23,0,2.4,280.83,0,0,0,0,0,0,0,50.078,0,0,0,3,0,0,0,2698.74,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48,339.93,2,0,0.08,0.08,31,11.54,0.1,0.08,2.94,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.22,APPROACH,FLY_TO_FIX,138.38,72.54,-65.84,1437.69,-8.54,-1.92,1.38,272.97,17.662,0.0208,0,-20,1,0.6,4.5,0.919,0.35,0.0168,0.4,34.473,34.473,34.473,65.88,1,280.85,2.131,0,0,-3.57,7.88,0,2.2,280.84,0,0,0,0,0,0,0,50.035,0,0,0,3,0,0,0,2696.51,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.83,340.31,2,0,0.1,0.1,34,10.71,0.1,0.08,3.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.48,APPROACH,FLY_TO_FIX,137.83,72.75,-65.08,1435.59,-7.91,-1.73,1.33,273.31,17.421,0.0011,0,-20,1,0.6,4.5,1.067,0.35,0.0168,0.4,34.638,34.638,34.638,65.12,1,280.86,1.953,0,0,-3.32,7.55,0,2.01,280.86,0,0,0,0,0,0,0,49.996,0,0,0,3,0,0,0,2694.45,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06,340.65,2,0,0.08,0.08,37,11.54,0.1,0.08,3.48,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.76,APPROACH,FLY_TO_FIX,137.22,72.98,-64.24,1433.49,-7.33,-1.54,1.31,273.67,17.078,0,0,-19.701,1,0.6,4.5,1.207,0.35,0.0168,0.4,34.821,34.821,34.821,64.288,1,280.88,1.788,0,0,-3.09,7.21,0,1.85,280.87,0,0,0,0,0,0,0,49.953,0,0,0,3,0,0,0,2692.24,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,341.03,2,0,0.1,0.1,40,10.71,0.1,0.08,3.76,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.02,APPROACH,FLY_TO_FIX,136.64,73.18,-63.45,1431.67,-6.84,-1.41,1.26,273.99,16.699,0,0,-19.407,1,0.6,4.5,1.34,0.35,0.0168,0.4,34.995,34.995,34.995,63.499,1,280.89,1.646,0,0,-2.9,6.91,0,1.69,280.89,0,0,0,0,0,0,0,49.914,0,0,0,3,0,0,0,2690.19,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,341.38,2,0,0.08,0.08,43,11.54,0.1,0.08,4.02,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.3,APPROACH,FLY_TO_FIX,136,73.41,-62.59,1429.86,-6.35,-1.26,1.22,274.32,16.241,0,0,-19.118,1,0.6,4.5,1.466,0.35,0.0168,0.4,35.187,35.187,35.187,62.635,1,280.91,1.504,0,0,-2.7,6.59,0,1.55,280.9,0,0,0,0,0,0,0,49.873,0,0,0,3,0,0,0,2688,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.96,341.77,2,0,0.1,0.1,46,10.71,0.1,0.08,4.3,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.56,APPROACH,FLY_TO_FIX,135.39,73.62,-61.77,1428.29,-5.92,-1.1,1.22,274.63,15.779,0,0,-18.832,1,0.6,4.5,1.584,0.35,0.0168,0.4,35.37,35.37,35.37,61.819,1,280.92,1.385,0,0,-2.53,6.29,0,1.42,280.92,0,0,0,0,0,0,0,49.834,0,0,0,3,0,0,0,2685.97,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09,342.13,2,0,0.08,0.08,49,11.54,0.1,0.08,4.56,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.84,APPROACH,FLY_TO_FIX,134.72,73.84,-60.88,1426.71,-5.53,-0.98,1.21,274.94,15.253,0,0,-18.551,1,0.6,4.5,1.696,0.35,0.0168,0.4,35.571,35.571,35.571,60.924,1,280.94,1.273,0,0,-2.37,6,0,1.31,280.93,0,0,0,0,0,0,0,49.792,0,0,0,3,0,0,0,2683.8,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,342.52,2,0,0.1,0.1,52,10.71,0.1,0.08,4.84,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.1,APPROACH,FLY_TO_FIX,134.08,74.05,-60.03,1425.34,-5.17,-0.87,1.17,275.22,14.744,0,0,-18.274,1,0.6,4.5,1.802,0.35,0.0168,0.4,35.762,35.762,35.762,60.078,1,280.95,1.169,0,0,-2.23,5.73,0,1.2,280.94,0,0,0,0,0,0,0,49.754,0,0,0,3,0,0,0,2681.8,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46,342.89,2,0,0.08,0.08,55,11.54,0.1,0.08,5.1,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.38,APPROACH,FLY_TO_FIX,133.38,74.27,-59.1,1423.96,-4.83,-0.74,1.18,275.51,14.179,0,0,-18.002,1,0.6,4.5,1.902,0.35,0.0168,0.4,35.972,35.972,35.972,59.154,1,280.96,1.074,0,0,-2.09,5.45,0,1.11,280.95,0,0,0,0,0,0,0,49.713,0,0,0,3,0,0,0,2679.65,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,343.29,2,0,0.1,0.1,58,10.71,0.1,0.08,5.38,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.64,APPROACH,FLY_TO_FIX,132.71,74.48,-58.23,1422.77,-4.54,-0.63,1.18,275.77,13.647,0,0,-17.733,1,0.6,4.5,1.998,0.35,0.0168,0.4,36.172,36.172,36.172,58.282,1,280.97,0.991,0,0,-1.98,5.2,0,1.02,280.97,0,0,0,0,0,0,0,49.675,0,0,0,3,0,0,0,2677.67,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03,343.67,2,0,0.08,0.08,61,11.54,0.1,0.08,5.64,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.92,APPROACH,FLY_TO_FIX,131.98,74.7,-57.28,1421.56,-4.25,-0.52,1.18,276.04,13.072,0,0,-17.468,1,0.6,4.5,2.089,0.35,0.0168,0.4,36.39,36.39,36.39,57.329,1,280.98,0.909,0,0,-1.86,4.94,0,0.94,280.98,0,0,0,0,0,0,0,49.635,0,0,0,3,0,0,0,2675.54,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,344.08,2,0,0.1,0.1,64,10.71,0.1,0.08,5.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.18,APPROACH,FLY_TO_FIX,131.29,74.91,-56.38,1420.5,-4,-0.42,1.19,276.28,12.54,0,0,-17.208,1,0.6,4.5,2.176,0.35,0.0168,0.4,36.597,36.597,36.597,56.431,1,280.99,0.839,0,0,-1.76,4.71,0,0.86,280.99,0,0,0,0,0,0,0,49.597,0,0,0,3,0,0,0,2673.58,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78,344.47,2,0,0.08,0.08,67,11.54,0.1,0.08,6.18,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.46,APPROACH,FLY_TO_FIX,130.53,75.14,-55.4,1419.44,-3.75,-0.31,1.2,276.52,11.975,0,0,-16.951,1,0.6,4.5,2.26,0.35,0.0168,0.4,36.824,36.824,36.824,55.451,1,281,0.769,0,0,-1.66,4.48,0,0.79,281,0,0,0,0,0,0,0,49.557,0,0,0,3,0,0,0,2671.48,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,344.9,2,0,0.1,0.1,70,10.71,0.1,0.08,6.46,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.72,APPROACH,FLY_TO_FIX,129.82,75.34,-54.47,1418.51,-3.54,-0.22,1.22,276.74,11.46,0,0,-16.698,1,0.6,4.5,2.339,0.35,0.0168,0.4,37.038,37.038,37.038,54.53,1,281.01,0.709,0,0,-1.57,4.27,0,0.73,281.01,0,0,0,0,0,0,0,49.52,0,0,0,3,0,0,0,2669.54,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,345.3,2,0,0.08,0.08,73,11.54,0.1,0.08,6.72,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7,APPROACH,FLY_TO_FIX,129.04,75.57,-53.47,1417.56,-3.33,-0.12,1.24,276.97,10.915,0,0,-16.449,1,0.6,4.5,2.416,0.35,0.0168,0.4,37.272,37.272,37.272,53.525,1,281.02,0.65,0,0,-1.49,4.05,0,0.67,281.01,0,0,0,0,0,0,0,49.481,0,0,0,3,0,0,0,2667.47,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,345.74,2,0,0.1,0.1,76,10.71,0.1,0.08,7,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.26,APPROACH,FLY_TO_FIX,128.3,75.78,-52.52,1416.74,-3.14,-0.03,1.26,277.17,10.42,0,0,-16.203,1,0.6,4.5,2.489,0.35,0.0168,0.4,37.493,37.493,37.493,52.58,1,281.02,0.599,0,0,-1.42,3.86,0,0.62,281.02,0,0,0,0,0,0,0,49.444,0,0,0,3,0,0,0,2665.55,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,346.16,2,0,0.08,0.08,79,11.54,0.1,0.08,7.26,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.54,APPROACH,FLY_TO_FIX,127.49,76,-51.49,1415.9,-2.96,0.06,1.29,277.37,9.902,0,0,-15.961,1,0.6,4.5,2.559,0.35,0.0168,0.4,37.734,37.734,37.734,51.552,1,281.03,0.548,0,0,-1.34,3.66,0,0.57,281.03,0,0,0,0,0,0,0,49.405,0,0,0,3,0,0,0,2663.5,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,346.61,2,0,0.1,0.1,82,10.71,0.1,0.08,7.54,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.8,APPROACH,FLY_TO_FIX,126.74,76.21,-50.53,1415.16,-2.81,0.15,1.32,277.55,9.436,0,0,-15.723,1,0.6,4.5,2.626,0.35,0.0168,0.4,37.961,37.961,37.961,50.588,1,281.04,0.504,0,0,-1.28,3.48,0,0.52,281.04,0,0,0,0,0,0,0,49.369,0,0,0,3,0,0,0,2661.61,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,347.04,2,0,0.08,0.08,85,11.54,0.1,0.08,7.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.08,APPROACH,FLY_TO_FIX,125.91,76.43,-49.48,1414.42,-2.65,0.24,1.35,277.74,8.951,0,0,-15.488,1,0.6,4.5,2.691,0.35,0.0168,0.4,38.209,38.209,38.209,49.539,1,281.05,0.461,0,0,-1.22,3.3,0,0.48,281.04,0,0,0,0,0,0,0,49.33,0,0,0,3,0,0,0,2659.59,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,347.5,2,0,0.1,0.1,88,10.71,0.1,0.08,8.08,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.34,APPROACH,FLY_TO_FIX,125.14,76.64,-48.5,1413.76,-2.52,0.32,1.38,277.91,8.516,0,0,-15.257,1,0.6,4.5,2.752,0.35,0.0168,0.4,38.441,38.441,38.441,48.556,1,281.05,0.423,0,0,-1.16,3.15,0,0.44,281.05,0,0,0,0,0,0,0,49.295,0,0,0,3,0,0,0,2657.72,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,347.94,2,0,0.08,0.08,91,11.54,0.1,0.08,8.34,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.62,APPROACH,FLY_TO_FIX,124.29,76.86,-47.43,1413.09,-2.38,0.41,1.42,278.08,8.067,0,0,-15.03,1,0.6,4.5,2.811,0.35,0.0168,0.4,38.694,38.694,38.694,47.489,1,281.06,0.386,0,0,-1.11,2.98,0,0.4,281.06,0,0,0,0,0,0,0,49.257,0,0,0,3,0,0,0,2655.72,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,348.42,2,0,0.1,0.1,94,10.71,0.1,0.08,8.62,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.88,APPROACH,FLY_TO_FIX,123.5,77.07,-46.43,1412.5,-2.27,0.5,1.46,278.23,7.664,0,0,-14.805,1,0.6,4.5,2.868,0.35,0.0168,0.4,38.932,38.932,38.932,46.489,1,281.06,0.354,0,0,-1.06,2.84,0,0.36,281.06,0,0,0,0,0,0,0,49.222,0,0,0,3,0,0,0,2653.88,0,0,0,268.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,348.87,2,0,0.08,0.08,97,11.54,0.1,0.08,8.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
