t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
26.7,APPROACH,FLY_TO_FIX,88.13,81,-7.13,5966.81,-14.05,1.26,7.14,59.61,0.274,0,0,0,1,0.6,2.246,0.75,0.35,0.0168,0.4,59.48,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91,FLYING
29.55,APPROACH,FLY_TO_FIX,87.51,81,-6.51,5923.34,-13.91,1.48,7.36,59.56,0.221,0,0,0,1,0.6,2.26,0.75,0.35,0.0168,0.4,59.47,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.79,FLYING
32.35,APPROACH,FLY_TO_FIX,86.8,81,-5.8,5875.79,-13.75,1.66,7.54,59.52,0.2,0,0,0,1,0.6,2.274,0.75,0.35,0.0168,0.4,59.46,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.59,FLYING
35.15,APPROACH,FLY_TO_FIX,86.06,81,-5.06,5823.43,-13.6,1.86,7.73,59.49,0.174,0,0,-2.565,1,0.6,2.288,0.75,0.35,0.0168,0.4,59.46,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.39,FLYING
37.95,APPROACH,FLY_TO_FIX,85.28,81,-4.28,5786.27,-13.45,2.07,7.95,59.46,0.146,0,0,-4.741,1,0.6,2.302,0.75,0.35,0.0168,0.4,59.45,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.19,FLYING
40.75,APPROACH,FLY_TO_FIX,84.46,81,-3.46,5754.02,-13.29,2.3,8.18,59.43,0.13,0.0306,0,-6.506,1,0.6,2.317,0.75,0.35,0.0168,0.4,59.45,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.99,FLYING
42.95,APPROACH,FLY_TO_FIX,83.68,81,-2.68,5720.15,-13.14,2.47,8.34,59.39,0.142,0.1009,0,-7.865,1,0.6,2.332,0.75,0.35,0.0168,0.4,59.45,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.02,FLYING
43.68,APPROACH,FLY_TO_FIX,83.43,81,-2.43,5703.9,-13.11,2.51,8.38,59.4,0.104,0.0533,0,-9.087,1,0.6,2.346,0.75,0.35,0.0168,0.4,59.46,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.74,FLYING
44.4,APPROACH,FLY_TO_FIX,83.2,81,-2.2,5692.61,-13.06,2.58,8.45,59.4,0.072,0.0057,0,-10.199,1,0.6,2.359,0.75,0.35,0.0168,0.4,59.46,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.46,FLYING
45.18,APPROACH,FLY_TO_FIX,82.98,81,-1.98,5682.5,-13.02,2.66,8.53,59.41,0.042,0,0,-10.148,1,0.6,2.371,0.75,0.35,0.0168,0.4,59.46,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3,FLYING
47.65,APPROACH,FLY_TO_FIX,82.3,81,-1.3,5639.48,-12.9,2.94,8.82,59.4,0.051,0.0464,0,-10.837,1,0.6,2.384,0.75,0.35,0.0168,0.4,59.46,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.89,FLYING
50.45,APPROACH,FLY_TO_FIX,81.34,81,-0.34,5594.93,-12.74,3.22,9.1,59.38,0.069,0.178,0,-11.05,1,0.6,2.397,0.75,0.35,0.0168,0.4,59.47,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.69,FLYING
53.25,APPROACH,FLY_TO_FIX,80.42,81,0.58,5563.6,-12.59,3.48,9.38,59.37,0.056,0.2986,0,-10.798,1,0.6,2.41,0.75,0.35,0.0168,0.4,59.49,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.49,FLYING
56.05,APPROACH,FLY_TO_FIX,79.66,81,1.34,5514.52,-12.46,3.7,9.59,59.36,0.031,0.3848,0,-10.155,1,0.6,2.424,0.75,0.35,0.0168,0.4,59.51,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.29,FLYING
57.51,APPROACH,FLY_TO_FIX,79.27,81,1.73,5486.01,-12.37,3.72,9.6,59.35,0.022,0.3981,0,-9.293,1,0.6,2.438,0.75,0.35,0.0168,0.4,59.53,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.57,FLYING
58.23,APPROACH,FLY_TO_FIX,79.15,81,1.85,5472.21,-12.35,3.76,9.64,59.36,-0.029,0.3507,0,-8.375,1,0.6,2.45,0.75,0.35,0.0168,0.4,59.55,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.29,FLYING
58.97,APPROACH,FLY_TO_FIX,79.06,81,1.94,5462.3,-12.33,3.8,9.68,59.37,-0.088,0.3148,0,-7.407,1,0.6,2.462,0.75,0.35,0.0168,0.4,87.52,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.03,FLYING
59.67,APPROACH,FLY_TO_FIX,78.96,81,2.04,5451.39,-12.3,3.72,9.61,59.82,-3.025,0.291,0,-6.393,1,0.6,2.473,0.75,0.35,0.0168,0.4,87.66,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.73,FLYING
60.37,APPROACH,FLY_TO_FIX,78.84,81,2.16,5443,-12.19,4.41,10.35,61.19,-10.271,0.283,0,-5.318,1,0.6,2.484,0.75,0.35,0.0168,0.4,87.8,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.43,FLYING
61.07,APPROACH,FLY_TO_FIX,78.67,81,2.33,5437.6,-11.98,4.65,10.69,63.2,-18.9,0.2937,0,-4.158,1,0.6,2.494,0.75,0.35,0.0168,0.4,87.93,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.13,FLYING
61.77,APPROACH,FLY_TO_FIX,78.5,81,2.5,5431.81,-11.94,4.49,10.83,65.37,-22.429,0.3086,0,-2.917,1,0.6,2.504,0.75,0.35,0.0168,0.4,88.07,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.83,FLYING
62.47,APPROACH,FLY_TO_FIX,78.35,81,2.65,5428.13,-11.99,4.27,10.87,67.25,-22.946,0.3274,0,-1.597,1,0.6,2.513,0.75,0.35,0.0168,0.4,88.2,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.53,FLYING
63.17,APPROACH,FLY_TO_FIX,78.2,81,2.8,5418.05,-12.07,4.2,10.9,68.75,-23.064,0.3474,0,-0.203,1,0.6,2.522,0.75,0.35,0.0168,0.4,88.32,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.23,FLYING
63.89,APPROACH,FLY_TO_FIX,78.07,81,2.93,5408.95,-12.15,4.18,10.93,70.12,-22.982,0.3686,0,1.256,1,0.6,2.53,0.75,0.35,0.0168,0.4,88.44,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.95,FLYING
64.61,APPROACH,FLY_TO_FIX,77.96,81,3.04,5401.66,-12.23,4.16,10.95,71.49,-22.815,0.3895,0,2.773,1,0.6,2.538,0.75,0.35,0.0168,0.4,88.56,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.67,FLYING
65.33,APPROACH,FLY_TO_FIX,77.86,81,3.14,5389.47,-12.3,4.14,10.97,72.84,-22.614,0.4097,0,4.337,1,0.6,2.546,0.75,0.35,0.0168,0.4,88.67,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.39,FLYING
66.05,APPROACH,FLY_TO_FIX,77.79,81,3.21,5380.65,-12.37,4.13,10.98,74.18,-22.399,0.429,0,5.939,1,0.6,2.553,0.75,0.35,0.0168,0.4,88.77,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.11,FLYING
66.77,APPROACH,FLY_TO_FIX,77.74,81,3.26,5377.93,-12.43,4.12,11,75.49,-22.191,0.4471,0,7.57,1,0.6,2.56,0.75,0.35,0.0168,0.4,88.87,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.83,FLYING
67.49,APPROACH,FLY_TO_FIX,77.7,81,3.3,5369.88,-12.48,4.11,11,76.81,-22.011,0.4641,0,9.218,1,0.6,2.567,0.75,0.35,0.0168,0.4,88.96,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.55,FLYING
68.21,APPROACH,FLY_TO_FIX,77.69,81,3.31,5358.24,-12.52,4.1,11.01,78.13,-21.866,0.4795,0,10.874,1,0.6,2.573,0.75,0.35,0.0168,0.4,89.05,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.27,FLYING
69.78,APPROACH,FLY_TO_FIX,77.74,81,3.26,5331.81,-12.61,4.1,11.03,81.06,-21.627,0.4861,0,12.511,1,0.6,2.58,0.75,0.35,0.0168,0.4,89.17,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.02,FLYING
72.58,APPROACH,FLY_TO_FIX,78.06,81,2.94,5309.42,-12.73,3.83,10.47,84.77,-17.302,0.4416,0,14.005,1,0.6,2.586,0.75,0.35,0.0168,0.4,89.4,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.82,FLYING
75.38,APPROACH,FLY_TO_FIX,78.84,81,2.16,5267.88,-12.77,3.52,9.87,86.84,-11.576,0.3036,0,15.124,1,0.6,2.593,0.75,0.35,0.0168,0.4,89.55,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.62,FLYING
78.18,APPROACH,FLY_TO_FIX,79.89,81,1.11,5237.83,-12.76,3.22,9.39,88.21,-7.306,0.1175,0,15.725,1,0.6,2.6,0.75,0.35,0.0168,0.4,89.64,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.42,FLYING
80.98,APPROACH,FLY_TO_FIX,80.74,81,0.26,5229.92,-12.7,3.09,9.15,88.93,-4.1,0,0,15.878,1,0.6,2.607,0.75,0.35,0.0168,0.4,89.69,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.14,FLYING
83.78,APPROACH,FLY_TO_FIX,80.92,81,0.08,5187.35,-12.6,3.17,9.18,89.34,-2.137,0,0,15.911,1,0.6,2.614,0.75,0.35,0.0168,0.4,89.71,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.02,FLYING
86.58,APPROACH,FLY_TO_FIX,80.46,81,0.54,5143.99,-12.46,3.4,9.38,89.5,-0.893,0.1394,0,16.156,1,0.6,2.622,0.75,0.35,0.0168,0.4,89.73,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.82,FLYING
89.38,APPROACH,FLY_TO_FIX,79.75,81,1.25,5094.51,-12.31,3.63,9.61,89.55,-0.321,0.3308,0,16.752,1,0.6,2.631,0.75,0.35,0.0168,0.4,89.74,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.62,FLYING
92.18,APPROACH,FLY_TO_FIX,79.16,81,1.84,5033.08,-12.16,3.8,9.76,89.57,-0.146,0.4807,0,17.654,1,0.6,2.64,0.75,0.35,0.0168,0.4,89.74,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.42,FLYING
94.98,APPROACH,FLY_TO_FIX,78.88,81,2.12,5006.46,-12.05,3.86,9.79,89.59,-0.087,0.5525,0,18.712,1,0.6,2.649,0.75,0.35,0.0168,0.4,89.75,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.22,FLYING
97.59,APPROACH,FLY_TO_FIX,79,81,2,4990.96,-11.96,3.8,9.69,89.59,-0.041,0.5307,0,19.72,1,0.6,2.659,0.75,0.35,0.0168,0.4,89.75,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.67,FLYING
98.33,APPROACH,FLY_TO_FIX,79.14,81,1.86,4989.13,-11.96,3.66,9.54,89.59,-0.053,0.494,0,20,1,0.6,2.668,0.75,0.35,0.0168,0.4,89.75,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4,FLYING
102.3,APPROACH,FLY_TO_FIX,80.05,81,0.95,4954.83,-12.02,3.49,9.34,89.62,-0.102,0.3269,0,20,1,0.6,2.677,0.75,0.35,0.0168,0.4,89.76,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.78,FLYING
107.9,APPROACH,FLY_TO_FIX,82.14,81,-1.14,4935.66,-11.89,2.93,8.61,89.62,-0.085,0.1269,0,19.9,1,0.6,2.687,0.75,0.35,0.0168,0.4,89.77,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.22,FLYING
113.5,APPROACH,FLY_TO_FIX,83.71,81,-2.71,4941.46,-12.04,2.6,8.28,89.64,-0.096,0,0,19.8,1,0.6,2.697,0.75,0.35,0.0168,0.4,89.78,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.82,FLYING
119.1,APPROACH,FLY_TO_FIX,83.4,81,-2.4,5474.13,-12.11,2.77,8.54,89.63,-0.065,0,0,19.701,1,0.6,2.708,0.75,0.35,0.0168,0.4,89.79,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.58,FLYING
123.58,APPROACH,ILS_TRACK,82.1,81,-1.1,5420.06,-12.04,3.15,8.98,89.61,-0.034,0,0,19.701,1,0.6,2.708,0.75,0.35,0.0168,0.4,89.79,-6,0,0,0,0,0,0,0,0,83.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.9,FLYING
