t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
404.51,APPROACH,ILS_TRACK,74.6,75,0.4,867.26,-4.26,7.63,10.55,179.78,-0.109,0.2456,0,18.365,1,0.6,4.5,1.554,0.35,0.0168,0.4,180.13,-3.428,33.56,0.57,13.234,-0.265,-0.428,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.63,FLYING
406.91,APPROACH,ILS_TRACK,75.48,75,-0.48,858.52,-4.41,7.32,10.31,179.89,-0.366,0.0685,0,18.157,1,0.6,4.5,1.554,0.35,0.0168,0.4,180.24,-3.419,31.36,0.7,13.033,-0.156,-0.419,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.03,FLYING
409.31,APPROACH,ILS_TRACK,75.53,75,-0.53,851.3,-4.55,7.54,10.62,179.99,-0.392,0.0691,0,17.863,1,0.6,4.5,1.492,0.35,0.0168,0.4,180.21,-3.043,29.39,0.61,12.83,-0.19,-0.043,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.43,FLYING
411.1,APPROACH,ILS_TRACK,74.62,75,0.38,844.68,-4.52,7.98,11.07,180.01,-0.252,0.2691,0,18.026,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.02,-2.749,27.91,0.38,12.65,-0.375,0.251,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.14,FLYING
411.92,APPROACH,ILS_TRACK,74.1,75,0.9,840.42,-4.45,8.23,11.32,180.02,-0.181,0.4232,0,18.45,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.56,-2.959,27.4,0.3,12.581,-0.841,0.041,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.96,FLYING
412.74,APPROACH,ILS_TRACK,73.61,75,1.39,837.53,-4.42,8.42,11.5,179.99,-0.007,0.5278,0,19.122,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.57,-2.935,26.91,0.22,12.514,-0.833,0.065,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.78,FLYING
413.56,APPROACH,ILS_TRACK,73.16,75,1.84,836.88,-4.5,8.83,11.98,179.97,0.017,0.6148,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.59,-2.937,26.43,0.15,12.447,-0.815,0.063,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.6,FLYING
414.38,APPROACH,ILS_TRACK,72.77,75,2.23,834.22,-4.56,8.78,12,180.01,-0.135,0.669,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.61,-2.67,25.94,-0.05,12.38,-0.792,0.33,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.42,FLYING
415.2,APPROACH,ILS_TRACK,72.49,75,2.51,830.79,-4.68,8.69,12,180.04,-0.243,0.694,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.62,-2.409,25.45,-0.35,12.314,-0.776,0.591,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.24,FLYING
416,APPROACH,ILS_TRACK,72.33,75,2.67,828.77,-4.81,8.59,12,180.08,-0.31,0.6922,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.63,-2.119,25,-0.76,12.249,-0.773,0.881,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.04,FLYING
416.82,APPROACH,ILS_TRACK,72.29,75,2.71,827.53,-4.95,8.49,12,180.11,-0.339,0.67,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.64,-1.753,24.56,-1.3,12.183,-0.763,1.247,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.86,FLYING
417.64,APPROACH,ILS_TRACK,72.35,75,2.65,824.6,-5.06,8.41,12,180.13,-0.318,0.6313,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.64,-1.391,24.15,-1.94,12.117,-0.762,1.609,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.68,FLYING
418.44,APPROACH,ILS_TRACK,72.48,75,2.52,821.11,-5.14,8.36,11.99,180.14,-0.271,0.5823,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.63,-1.086,23.78,-2.64,12.053,-0.768,1.914,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.48,FLYING
419.24,APPROACH,ILS_TRACK,72.68,75,2.32,816.51,-5.17,8.33,11.99,180.15,-0.212,0.5278,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.63,-0.803,23.44,-3.38,11.988,-0.766,2.197,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.28,FLYING
420.04,APPROACH,ILS_TRACK,72.92,75,2.08,811.03,-5.14,8.35,11.98,180.15,-0.147,0.4721,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.64,-0.588,23.12,-4.11,11.923,-0.762,2.412,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.08,FLYING
420.86,APPROACH,ILS_TRACK,73.19,75,1.81,804.84,-5.06,8.42,11.97,180.14,-0.077,0.4176,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.65,-0.431,22.79,-4.82,11.857,-0.751,2.569,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.9,FLYING
421.68,APPROACH,ILS_TRACK,73.47,75,1.53,796.64,-4.92,8.52,11.96,180.13,-0.009,0.3691,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.66,-0.413,22.48,-5.42,11.79,-0.741,2.587,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.72,FLYING
422.5,APPROACH,ILS_TRACK,73.72,75,1.28,787.22,-4.7,8.67,11.94,180.1,0.067,0.3316,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.67,-0.523,22.16,-5.87,11.723,-0.725,2.477,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.54,FLYING
423.32,APPROACH,ILS_TRACK,73.88,75,1.12,780.38,-4.36,8.84,11.89,180.07,0.159,0.3141,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.69,-0.823,21.82,-6.09,11.655,-0.706,2.177,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.36,FLYING
424.14,APPROACH,ILS_TRACK,73.97,75,1.03,775.41,-4.05,8.76,11.59,180.03,0.219,0.3134,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.72,-1.208,21.47,-6.07,11.588,-0.681,1.792,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.18,FLYING
424.96,APPROACH,ILS_TRACK,74.01,75,0.99,772.91,-3.82,8.66,11.33,180,0.238,0.323,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.75,-1.64,21.08,-5.83,11.521,-0.649,1.36,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,FLYING
425.95,APPROACH,ILS_TRACK,74.03,75,0.97,770.35,-3.66,8.52,11.08,179.98,0.213,0.3366,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.8,-2.108,20.63,-5.38,11.448,-0.599,0.892,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.03,FLYING
427.14,APPROACH,ILS_TRACK,74.06,75,0.94,773.84,-3.57,8.44,10.94,179.95,0.154,0.3434,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.96,-2.977,19.91,-4.54,11.342,-0.436,0.023,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.18,FLYING
427.96,APPROACH,ILS_TRACK,74.11,75,0.89,777.78,-3.64,8.28,10.8,179.96,0.076,0.3452,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.88,-2.711,19.4,-3.97,11.274,-0.525,0.289,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,FLYING
428.78,APPROACH,ILS_TRACK,74.17,75,0.83,779.62,-3.62,8.28,10.8,179.95,0.036,0.3444,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.9,-2.891,18.89,-3.4,11.206,-0.501,0.109,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.82,FLYING
429.6,APPROACH,ILS_TRACK,74.23,75,0.77,780.03,-3.64,8.2,10.73,179.95,0.011,0.3413,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,179.93,-3.019,18.37,-2.86,11.139,-0.474,-0.019,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.64,FLYING
430.69,APPROACH,ILS_TRACK,74.33,75,0.67,777.71,-3.7,8.04,10.62,179.95,-0.026,0.3316,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.01,-3.331,17.74,-2.23,11.058,-0.393,-0.331,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.76,FLYING
432.08,APPROACH,ILS_TRACK,74.5,75,0.5,769.11,-3.84,7.78,10.45,179.97,-0.099,0.3067,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.17,-3.758,16.85,-1.48,10.945,-0.229,-0.758,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.15,FLYING
433.48,APPROACH,ILS_TRACK,74.71,75,0.29,766.16,-4.06,7.63,10.43,180,-0.208,0.2762,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.22,-3.595,15.94,-0.93,10.829,-0.184,-0.595,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.55,FLYING
434.88,APPROACH,ILS_TRACK,74.86,75,0.14,758.39,-4.22,7.6,10.5,180.04,-0.26,0.2594,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.23,-3.33,15.08,-0.61,10.713,-0.17,-0.33,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.95,FLYING
436.25,APPROACH,ILS_TRACK,74.88,75,0.12,755.02,-4.28,7.66,10.6,180.07,-0.255,0.2688,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.22,-3.143,14.29,-0.44,10.6,-0.181,-0.143,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.32,FLYING
437.61,APPROACH,ILS_TRACK,74.8,75,0.2,752.92,-4.28,7.72,10.67,180.09,-0.204,0.2991,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.22,-3.089,13.57,-0.32,10.486,-0.184,-0.089,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.68,FLYING
439.01,APPROACH,ILS_TRACK,74.68,75,0.32,747.77,-4.27,7.78,10.73,180.11,-0.167,0.3354,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.23,-3.098,12.89,-0.22,10.37,-0.174,-0.098,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.08,FLYING
440.38,APPROACH,ILS_TRACK,74.57,75,0.43,743.2,-4.26,7.81,10.76,180.12,-0.149,0.3636,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.22,-3.115,12.27,-0.13,10.258,-0.178,-0.115,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.45,FLYING
441.74,APPROACH,ILS_TRACK,74.49,75,0.51,736.44,-4.25,7.83,10.78,180.13,-0.137,0.3812,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.23,-3.137,11.67,-0.03,10.145,-0.17,-0.137,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.81,FLYING
443.14,APPROACH,ILS_TRACK,74.46,75,0.54,726.76,-4.25,7.82,10.77,180.15,-0.135,0.3866,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.25,-3.16,11.09,0.06,10.03,-0.153,-0.16,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.21,FLYING
444.51,APPROACH,ILS_TRACK,74.49,75,0.51,718.77,-4.26,7.79,10.74,180.16,-0.135,0.3796,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.25,-3.172,10.55,0.14,9.917,-0.153,-0.172,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.58,FLYING
445.87,APPROACH,ILS_TRACK,74.57,75,0.43,711.59,-4.26,7.73,10.69,180.17,-0.133,0.3624,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.26,-3.186,10.04,0.21,9.805,-0.144,-0.186,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.94,FLYING
447.27,APPROACH,ILS_TRACK,74.69,75,0.31,707.6,-4.27,7.67,10.62,180.18,-0.134,0.3373,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.27,-3.203,9.54,0.29,9.689,-0.13,-0.203,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.34,FLYING
448.67,APPROACH,ILS_TRACK,74.85,75,0.15,709.17,-4.28,7.59,10.55,180.2,-0.134,0.3084,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.28,-3.213,9.06,0.35,9.574,-0.124,-0.213,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.74,FLYING
450.07,APPROACH,ILS_TRACK,75.02,75,-0.02,707.43,-4.3,7.53,10.49,180.21,-0.132,0.2814,0,19.999,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.28,-3.221,8.61,0.41,9.458,-0.118,-0.221,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.14,FLYING
451.47,APPROACH,ILS_TRACK,75.14,75,-0.14,700.52,-4.31,7.49,10.47,180.22,-0.13,0.2647,0,19.934,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.29,-3.226,8.18,0.47,9.342,-0.114,-0.226,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.54,FLYING
452.87,APPROACH,ILS_TRACK,75.17,75,-0.17,695.17,-4.33,7.5,10.48,180.23,-0.126,0.2668,0,19.849,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.29,-3.223,7.78,0.51,9.226,-0.111,-0.223,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.94,FLYING
454.27,APPROACH,ILS_TRACK,75.11,75,-0.11,687.52,-4.33,7.54,10.53,180.24,-0.12,0.2867,0,19.787,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.29,-3.209,7.4,0.54,9.109,-0.107,-0.209,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.34,FLYING
455.67,APPROACH,ILS_TRACK,75.02,75,-0.02,683.9,-4.33,7.58,10.58,180.25,-0.113,0.3141,0,19.774,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.3,-3.189,7.05,0.55,8.994,-0.105,-0.189,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.74,FLYING
457.07,APPROACH,ILS_TRACK,74.92,75,0.08,681.68,-4.33,7.62,10.62,180.26,-0.107,0.3378,0,19.808,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.3,-3.173,6.71,0.56,8.878,-0.101,-0.173,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.14,FLYING
458.47,APPROACH,ILS_TRACK,74.85,75,0.15,673.45,-4.33,7.64,10.64,180.27,-0.105,0.3545,0,19.879,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.3,-3.164,6.4,0.56,8.762,-0.098,-0.164,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.54,FLYING
459.87,APPROACH,ILS_TRACK,74.82,75,0.18,665.59,-4.32,7.64,10.64,180.27,-0.101,0.3624,0,19.97,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.31,-3.162,6.1,0.55,8.647,-0.094,-0.162,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.94,FLYING
461.27,APPROACH,ILS_TRACK,74.82,75,0.18,661.85,-4.31,7.63,10.62,180.28,-0.1,0.3596,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.31,-3.166,5.81,0.55,8.531,-0.091,-0.166,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.34,FLYING
462.67,APPROACH,ILS_TRACK,74.87,75,0.13,659.07,-4.31,7.6,10.59,180.29,-0.098,0.3477,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.31,-3.174,5.54,0.56,8.416,-0.088,-0.174,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.74,FLYING
464.07,APPROACH,ILS_TRACK,74.96,75,0.04,650.45,-4.31,7.55,10.54,180.3,-0.098,0.3294,0,20,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.32,-3.185,5.29,0.57,8.301,-0.084,-0.185,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.14,FLYING
465.47,APPROACH,ILS_TRACK,75.08,75,-0.08,653.08,-4.31,7.5,10.49,180.3,-0.097,0.3069,0,19.967,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.32,-3.197,5.05,0.58,8.185,-0.081,-0.197,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.54,FLYING
466.87,APPROACH,ILS_TRACK,75.2,75,-0.2,657.24,-4.31,7.45,10.44,180.31,-0.096,0.2836,0,19.872,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.32,-3.209,4.82,0.6,8.07,-0.08,-0.209,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.94,FLYING
468.27,APPROACH,ILS_TRACK,75.3,75,-0.3,657.03,-4.32,7.42,10.41,180.31,-0.094,0.2666,0,19.724,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.32,-3.217,4.61,0.62,7.954,-0.078,-0.217,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.34,FLYING
469.67,APPROACH,ILS_TRACK,75.33,75,-0.33,654.2,-4.33,7.43,10.42,180.32,-0.092,0.2646,0,19.558,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.32,-3.219,4.41,0.64,7.838,-0.076,-0.219,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.74,FLYING
471.07,APPROACH,ILS_TRACK,75.28,75,-0.28,645.83,-4.33,7.47,10.46,180.33,-0.089,0.2789,0,19.411,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.211,4.22,0.65,7.722,-0.074,-0.211,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.14,FLYING
472.47,APPROACH,ILS_TRACK,75.19,75,-0.19,643.46,-4.33,7.51,10.51,180.33,-0.088,0.302,0,19.311,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.194,4.04,0.65,7.606,-0.074,-0.194,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.54,FLYING
473.87,APPROACH,ILS_TRACK,75.09,75,-0.09,640.56,-4.33,7.55,10.55,180.34,-0.085,0.324,0,19.262,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.178,3.88,0.64,7.491,-0.072,-0.178,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.94,FLYING
475.27,APPROACH,ILS_TRACK,75.01,75,-0.01,638.39,-4.32,7.58,10.58,180.34,-0.083,0.3406,0,19.255,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.167,3.72,0.63,7.376,-0.072,-0.167,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.34,FLYING
476.67,APPROACH,ILS_TRACK,74.95,75,0.05,629.81,-4.32,7.59,10.59,180.35,-0.083,0.3496,0,19.278,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.163,3.58,0.61,7.26,-0.07,-0.163,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.74,FLYING
478.07,APPROACH,ILS_TRACK,74.93,75,0.07,623.05,-4.31,7.59,10.59,180.35,-0.081,0.3503,0,19.312,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.164,3.44,0.6,7.145,-0.07,-0.164,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.14,FLYING
479.47,APPROACH,ILS_TRACK,74.95,75,0.05,611.72,-4.3,7.57,10.57,180.35,-0.08,0.3428,0,19.337,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.17,3.31,0.6,7.03,-0.069,-0.17,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.54,FLYING
480.87,APPROACH,ILS_TRACK,75.01,75,-0.01,600.1,-4.3,7.54,10.53,180.36,-0.079,0.3283,0,19.334,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.179,3.2,0.6,6.915,-0.069,-0.179,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.94,FLYING
482.27,APPROACH,ILS_TRACK,75.1,75,-0.1,592.45,-4.3,7.5,10.49,180.36,-0.077,0.309,0,19.289,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.19,3.09,0.6,6.8,-0.068,-0.19,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.34,FLYING
483.67,APPROACH,ILS_TRACK,75.2,75,-0.2,588.82,-4.3,7.45,10.44,180.36,-0.076,0.2875,0,19.193,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.2,2.98,0.61,6.685,-0.067,-0.2,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.74,FLYING
485.07,APPROACH,ILS_TRACK,75.3,75,-0.3,587.43,-4.31,7.42,10.41,180.37,-0.075,0.2691,0,19.048,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.21,2.88,0.63,6.57,-0.067,-0.21,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.14,FLYING
486.47,APPROACH,ILS_TRACK,75.34,75,-0.34,588.81,-4.31,7.43,10.42,180.37,-0.074,0.2626,0,18.88,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.215,2.79,0.64,6.454,-0.067,-0.215,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.54,FLYING
487.87,APPROACH,ILS_TRACK,75.3,75,-0.3,589.08,-4.32,7.46,10.45,180.37,-0.072,0.2717,0,18.725,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.21,2.71,0.65,6.339,-0.066,-0.21,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.94,FLYING
489.27,APPROACH,ILS_TRACK,75.22,75,-0.22,586.21,-4.32,7.5,10.5,180.37,-0.07,0.2917,0,18.612,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.196,2.63,0.65,6.224,-0.066,-0.196,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.34,FLYING
490.67,APPROACH,ILS_TRACK,75.11,75,-0.11,577.06,-4.31,7.54,10.55,180.38,-0.071,0.3136,0,18.552,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.181,2.56,0.64,6.109,-0.066,-0.181,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.74,FLYING
492.07,APPROACH,ILS_TRACK,75.02,75,-0.02,567.09,-4.31,7.57,10.58,180.38,-0.071,0.3313,0,18.539,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.169,2.49,0.63,5.994,-0.066,-0.169,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.14,FLYING
493.47,APPROACH,ILS_TRACK,74.95,75,0.05,557.73,-4.3,7.59,10.6,180.38,-0.07,0.3423,0,18.561,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.162,2.43,0.62,5.879,-0.066,-0.162,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.54,FLYING
494.87,APPROACH,ILS_TRACK,74.91,75,0.09,554.49,-4.29,7.6,10.6,180.38,-0.07,0.3456,0,18.603,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.161,2.37,0.6,5.765,-0.066,-0.161,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.94,FLYING
496.27,APPROACH,ILS_TRACK,74.92,75,0.08,546.78,-4.29,7.59,10.59,180.39,-0.07,0.3408,0,18.644,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.165,2.32,0.6,5.65,-0.067,-0.165,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.34,FLYING
497.67,APPROACH,ILS_TRACK,74.96,75,0.04,540.8,-4.28,7.56,10.56,180.39,-0.069,0.329,0,18.667,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.173,2.27,0.59,5.536,-0.067,-0.173,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.74,FLYING
499.07,APPROACH,ILS_TRACK,75.03,75,-0.03,536.62,-4.28,7.53,10.52,180.39,-0.066,0.3118,0,18.655,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.183,2.23,0.6,5.421,-0.067,-0.183,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.14,FLYING
500.47,APPROACH,ILS_TRACK,75.12,75,-0.12,537.82,-4.28,7.49,10.48,180.39,-0.066,0.2918,0,18.598,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.193,2.19,0.6,5.307,-0.067,-0.193,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.54,FLYING
501.87,APPROACH,ILS_TRACK,75.22,75,-0.22,535.46,-4.28,7.46,10.45,180.39,-0.064,0.273,0,18.495,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.203,2.15,0.61,5.192,-0.067,-0.203,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.94,FLYING
503.27,APPROACH,ILS_TRACK,75.27,75,-0.27,524.07,-4.29,7.45,10.44,180.39,-0.062,0.2629,0,18.361,1,0.6,4.5,1.432,0.35,0.0168,0.4,180.33,-3.21,2.12,0.63,5.077,-0.068,-0.21,0,0,0,269.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.34,FLYING
