t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.02,APPROACH,ILS_TRACK,156.17,152,-4.17,702.3,623.95,-17.02,8.33,14.41,269.8,0.255,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,2.991,20.715,2.991,4.171,1,269.99,0,0,1,-6.25,0,0,0,269.99,0.6987,-0.0002,0.7154,0,269.99,4.98,-504.01,21.606,-0.011,0,0,3,742.97,-6.314,0,1206.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.56,1092.28,2,0,0.12,0.12,23,7.69,0.14,0.12,3.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.28,APPROACH,ILS_TRACK,155.77,152,-3.77,698.49,619.62,-16.32,10.23,16.07,269.84,0.375,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,2.551,20.83,2.551,3.766,1,269.99,0,0,1,-6.03,0,0,0,269.99,0.6987,-0.0002,0.7154,0,269.99,4.79,-505.58,21.563,-0.012,0,0,3,742.97,-5.99,0,1204.37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.79,1090.9,2,0,0.12,0.12,25,7.69,0.14,0.12,3.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.54,APPROACH,ILS_TRACK,155.12,152,-3.12,694.77,615.52,-15.32,11.65,17.13,269.88,0.469,0.0539,0,-0.87,1,0.6,4.5,0.75,0.35,0.0168,0.4,1.839,21.012,1.839,3.119,1,269.99,0,0,1,-5.7,0,0,0,270,0.6988,-0.0002,0.7153,0,269.99,4.6,-507.09,21.521,-0.009,0,0,3,742.97,-5.707,0,1202.14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.01,1088.45,2,0,0.12,0.12,27,7.69,0.14,0.12,3.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.8,APPROACH,ILS_TRACK,154.31,152,-2.31,691.16,611.69,-14.24,12.51,17.6,269.92,0.535,0.1579,0,-1.542,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.239,0,2.312,0,269.99,0,0,1,-5.33,0,0,0,270,0.6988,-0.0002,0.7153,0,269.99,4.42,-508.5,21.478,-0.013,0,0,3,742.97,-5.285,0,1199.93,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.18,1085.3,2,0,0.12,0.12,29,7.69,0.14,0.12,3.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.06,APPROACH,ILS_TRACK,153.45,152,-1.45,687.71,608.14,-13.21,12.94,17.67,269.95,0.579,0.2619,0,-1.992,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.482,0,1.45,0,269.99,0,0,1,-4.97,0,0,0,270,0.6989,-0.0002,0.7153,0,269.99,4.25,-509.75,21.436,-0.01,0,0,3,742.97,-4.634,0,1197.72,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.02,1081.89,2,0,0.12,0.12,31,7.69,0.14,0.12,4.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.32,APPROACH,ILS_TRACK,152.6,152,-0.6,684.51,604.83,-12.27,13.29,17.71,269.97,0.611,0.3659,0,-2.219,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.722,0,0.598,0,269.99,0,0,1,-4.65,0,0,0,269.99,0.6989,-0.0002,0.7152,0,269.99,4.09,-510.78,21.395,-0.013,0,0,3,742.97,-3.688,0,1195.53,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.26,1078.53,2,0,0.12,0.12,33,7.69,0.14,0.12,4.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.58,APPROACH,ILS_TRACK,151.74,152,0.26,681.54,601.79,-11.28,13.58,17.66,269.99,0.628,0.4699,0,-2.225,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.963,0,-0.256,0,269.99,0,0,1,-4.3,0,0,0,269.98,0.699,-0.0002,0.7152,0,269.99,3.94,-511.59,21.353,-0.01,0,0,3,742.97,-2.906,0,1193.35,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.58,1075.16,2,0,0.12,0.12,35,7.69,0.14,0.12,4.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.84,APPROACH,ILS_TRACK,150.93,152,1.07,678.82,598.97,-10.49,13.89,17.71,270.01,0.642,0.5739,0,-2.203,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.176,0,-1.011,0,269.97,0,0,1,-4.01,0,0,0,269.98,0.699,-0.0005,0.7151,0,269.97,3.81,-512.16,21.311,-0.029,0,0,3,742.97,-1.919,0,1191.18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.69,1071.94,2,0,0.12,0.12,37,7.69,0.14,0.12,4.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.1,APPROACH,ILS_TRACK,150.14,152,1.86,676.32,596.37,-9.66,14.33,17.86,270.03,0.627,0.6779,0,-2.181,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.399,0,-1.802,0,269.98,0,0,1,-3.73,0,0,0,269.98,0.6991,-0.0004,0.7151,0,269.98,3.67,-512.51,21.27,-0.022,0,0,3,742.97,-1.192,0,1189.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.3,1068.83,2,0,0.12,0.12,39,7.69,0.14,0.12,5.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.36,APPROACH,ILS_TRACK,149.36,152,2.64,673.98,594.01,-8.6,14.46,17.6,270.03,0.605,0.7819,0,-2.159,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.618,0,-2.579,0,269.97,0,0,1,-3.35,0,0,0,269.97,0.6991,-0.0005,0.715,0,269.97,3.56,-512.71,21.229,-0.028,0,0,3,742.97,-0.643,0,1186.86,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.14,1065.77,2,0,0.12,0.12,41,7.69,0.14,0.12,5.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.62,APPROACH,ILS_TRACK,148.68,152,3.32,671.85,591.89,-7.77,14.38,17.23,270.03,0.597,0.8859,0,-2.138,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.813,0,-3.272,0,269.97,0,0,1,-3.03,0,0,0,269.96,0.6992,-0.0006,0.715,0,269.97,3.45,-512.72,21.188,-0.033,0,0,3,742.97,0.215,0,1184.72,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.01,1063.09,2,0,0.12,0.12,43,7.69,0.14,0.12,5.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.88,APPROACH,ILS_TRACK,148.12,152,3.88,669.97,589.97,-7.12,14.5,17.14,270.04,0.581,0.9899,0,-2.116,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.972,0,-3.837,0,269.96,0,0,1,-2.79,0,0,0,269.96,0.6992,-0.0007,0.7149,0,269.96,3.35,-512.49,21.148,-0.039,0,0,3,742.97,1.151,0,1182.59,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.75,1060.93,2,0,0.12,0.12,45,7.69,0.14,0.12,5.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.14,APPROACH,ILS_TRACK,147.64,152,4.36,668.32,588.21,-6.43,14.89,17.32,270.05,0.549,1,0,-2.095,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.109,0,-4.322,0,269.95,0,0,1,-2.56,0,0,0,269.96,0.6993,-0.0008,0.7149,0,269.95,3.26,-512.02,21.107,-0.047,0,0,3,742.97,1.992,0,1180.46,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.17,1059.08,2,0,0.12,0.12,47,7.69,0.14,0.12,6.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.4,APPROACH,ILS_TRACK,147.15,152,4.85,666.79,586.71,-5.25,14.93,16.86,270.04,0.502,1,0,-2.074,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.246,0,-4.809,0,269.95,0,0,1,-2.1,0,0,0,269.95,0.6993,-0.0008,0.7148,0,269.95,3.18,-511.44,21.067,-0.048,0,0,3,742.97,2.308,0,1178.34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.95,1057.18,2,0,0.12,0.12,49,7.69,0.14,0.12,6.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.66,APPROACH,ILS_TRACK,146.81,152,5.19,665.37,585.47,-4.34,14.33,15.9,270.03,0.446,0.9941,0,-1.444,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.353,0,-5.189,0,269.95,0,0,1,-1.74,0,0,0,269.94,0.6994,-0.0009,0.7148,0,269.95,3.11,-510.75,21.026,-0.054,0,0,3,742.97,2.786,0,1176.22,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.82,1055.86,2,0,0.12,0.12,51,7.69,0.14,0.12,6.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,146.67,152,5.33,664.09,584.45,-3.62,13.46,14.74,270.01,0.379,0.8901,0,-0.066,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.393,0,-5.329,0,269.95,0,0,1,-1.45,0,0,0,269.94,0.6994,-0.0009,0.7147,0,269.95,3.04,-509.92,20.986,-0.053,0,0,3,742.97,3.336,0,1174.11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.61,1055.34,2,0,0.12,0.12,53,7.69,0.14,0.12,6.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,146.71,152,5.29,662.95,583.59,-3.09,12.46,13.53,269.99,0.317,0.7861,0,1.317,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.382,0,-5.291,0,269.94,0,0,1,-1.23,0,0,0,269.94,0.6995,-0.0011,0.7147,0,269.94,2.98,-508.96,20.945,-0.063,0,0,3,742.97,3.845,0,1171.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.59,1055.56,2,0,0.12,0.12,55,7.69,0.14,0.12,7.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.44,APPROACH,ILS_TRACK,146.92,152,5.08,662.02,582.81,-2.89,11.81,12.87,269.98,0.256,0.6821,0,2.658,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.324,0,-5.084,0,269.94,0,0,1,-1.14,0,0,0,269.93,0.6995,-0.001,0.7146,0,269.94,2.92,-507.79,20.905,-0.058,0,0,3,742.97,4.753,0,1169.88,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.99,1056.46,2,0,0.12,0.12,57,7.69,0.14,0.12,7.46,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
