time_s,phase,ias_mps,aoa_deg,vs_mps,agl_m,lift_kN,weight_kN,lift_ratio,vs1g_est_mps
45.96,TAKEOFF:TO_CLIMB,190.515,15.114,19.1,111.728,0,1540.963,0,-1
46.64,TAKEOFF:TO_CLIMB,192.705,12.926,20.712,124.954,0,1540.791,0,-1
47.4,TAKEOFF:TO_CLIMB,195.722,12.284,21.612,140.921,0,1540.602,0,-1
48.08,TAKEOFF:TO_CLIMB,198.433,11.992,22.343,155.809,0,1540.435,0,-1
48.76,TAKEOFF:TO_CLIMB,201.202,11.562,23.083,171.157,0,1540.268,0,-1
49.52,TAKEOFF:TO_CLIMB,204.359,11.44,23.521,188.894,0,1540.081,0,-1
50.22,TAKEOFF:TO_CLIMB,207.188,10.826,24.353,205.606,0,1539.91,0,-1
50.92,TAKEOFF:TO_CLIMB,210.195,10.471,24.891,222.769,0,1539.737,0,-1
51.7,TAKEOFF:TO_CLIMB,213.604,10.082,25.496,242.335,0,1539.544,0,-1
52.4,TAKEOFF:TO_CLIMB,216.761,9.775,26.002,260.286,0,1539.37,0,-1
53.1,TAKEOFF:TO_CLIMB,219.973,9.5,26.5,278.592,0,1539.194,0,-1
53.88,TAKEOFF:TO_CLIMB,223.666,9.187,27.06,299.405,0,1538.997,0,-1
54.6,DONE,227.165,8.911,27.583,319.006,0,1538.813,0,-1
#EST,vs_from_lof=172.066,vs_from_lift=-1,vs_from_alpha=193.745,vs_to_est=193.745,vr_next=203.433
