t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
51.96,TAKEOFF,TO_CLIMB,217.92,80,-137.92,227.19,25.47,17.62,10.94,90.41,-0.063,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,0.006,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204.7,1453.27,2,0,0.12,0.12,343,8.17,0.22,0.12,51.24,FLYING
57.08,ASCENT,AB_CORRIDOR,245.24,80,-165.24,367.97,29.65,15.6,8.65,90.4,-0.012,0.9738,0,0,0,0,0,0,0,0,0,90.4,7.145,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,10.656,2.68,DEGRADED,31748.3,32396.9,0.694,377,0,1.1259,2488.21,1799.23,0.197,0,0,0.8661,1372.11,1584.16,2,0,1373.39,396.12,2,0,1385.48,1590.77,2,0,0.26,0.26,374,6.05,0.42,0.12,2.34,FLYING
62.12,ASCENT,AB_CORRIDOR,279.81,80,-199.81,541.7,41.74,17.46,8.83,90.4,0.004,0.8508,0,0,0,0,0,0,0,0,0,90.4,10.095,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,9.435,2.436,DEGRADED,39944.4,40778.1,0.789,566,0,1.1269,4178.99,3135.25,1.548,0,0,0.8918,1575.84,1767.07,2,0,1576.07,441.86,2,0,1578.47,1774.53,2,0,0.26,0.26,393,3.77,0.36,0.26,7.38,FLYING
67.16,ASCENT,AB_CORRIDOR,310.41,80,-230.41,812.2,67.41,21.56,8.91,90.4,0.004,0.7305,0,0,0,0,0,0,0,0,0,90.4,14.818,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,9.693,2.573,DEGRADED,47964.5,48607.8,0.879,926,0,1.1279,4563.92,3064.72,2.271,0,0,0.7986,1538.65,1926.79,2,0,1538.17,481.75,2,0,1533.79,1931.31,2,0,0.26,0.26,412,3.77,0.36,0.26,12.42,FLYING
72.2,ASCENT,AB_CORRIDOR,326.76,80,-246.76,1235.66,100.27,26.41,8.59,90.4,0.007,0.6644,0,0,0,0,0,0,0,0,0,90.4,20.096,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,9.924,2.66,DEGRADED,52375.9,52595.7,0.943,1571,0,1.1288,4402.77,2397.52,2.386,0,0,0.7063,1407.24,1992.53,2,0,1406.72,498.14,2,0,1401.96,1993.08,2,0,0.26,0.26,431,3.77,0.36,0.26,17.46,FLYING
77.24,ASCENT,AB_CORRIDOR,329.06,80,-249.06,1821.8,131.28,31.15,8.34,90.4,0.012,0.6606,0,0,0,0,0,0,0,0,0,90.4,24.885,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,10.093,2.799,DEGRADED,52625.6,52492.8,0.985,2485,0,1.1296,4132.41,1840.28,2.146,0,0,0.6659,1310.77,1968.39,2,0,1310.54,492.07,2,0,1308.28,1966.07,2,0,0.26,0.26,450,3.77,0.36,0.26,22.48,FLYING
82.28,ASCENT,AB_CORRIDOR,328.6,80,-248.6,2532.34,146.75,29.97,5.16,90.4,0.009,0.6805,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,10.543,3.145,DEGRADED,51297.9,51217.6,1.029,3466,0,1.1305,4104.18,2536.07,1.905,0,0,0.6697,1291.46,1928.44,2,0,1291.49,482.1,2,0,1291.72,1927.66,2,0,0.26,0.26,469,3.77,0.36,0.26,27.54,FLYING
87.32,ASCENT,AB_CORRIDOR,329.95,80,-249.95,3290.01,153.79,30.02,4.99,90.4,0.004,0.6938,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,10.884,3.495,DEGRADED,50412.1,50317.1,1.084,4343,0,1.1313,4248.05,2900.31,1.773,0,0,0.6807,1305.12,1917.27,2,0,1305.21,479.32,2,0,1306.03,1917.18,2,0,0.26,0.26,488,3.77,0.36,0.26,32.58,FLYING
92.36,ASCENT,AB_CORRIDOR,330.7,80,-250.7,4082.54,160.7,30.07,4.93,90.4,0.006,0.7103,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,11.238,3.865,DEGRADED,49314.7,49202.7,1.144,5250,0,1.1321,4458.11,3113.1,1.617,0,0,0.6942,1335.92,1924.41,2,0,1336.09,481.11,2,0,1337.65,1925.13,2,0,0.26,0.26,507,3.77,0.36,0.26,37.62,FLYING
97.4,ASCENT,AB_CORRIDOR,331.11,80,-251.11,4909.94,167.73,29.9,4.72,90.4,0,0.7286,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,11.637,4.265,DEGRADED,48091.1,47973.6,1.211,6201,0,1.133,4754.45,3388.54,1.443,0,0,0.7102,1387.99,1954.27,2,0,1388.25,488.59,2,0,1390.71,1956.04,2,0,0.26,0.26,526,3.77,0.36,0.26,42.66,FLYING
102.44,ASCENT,AB_CORRIDOR,331.12,80,-251.12,5775.4,175.24,28.16,2.88,90.4,-0.049,0.748,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,5.212,4.73,INVALID,46801.4,46657.3,1.288,7217,0,1.1339,5179.96,3659.08,1.246,0,0,0.7279,1463.24,2010.3,2,0,1463.6,502.61,2,0,1466.93,2013.06,2,0,0.26,0.26,545,3.77,0.36,0.26,47.7,FLYING
107.48,ASCENT,AB_CORRIDOR,332.5,80,-252.5,6682.84,184.69,28.84,3.66,90.4,-0.025,0.7637,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,12.645,5.203,DEGRADED,45756,45664.9,1.382,8289,0,1.1348,5750.47,4394.83,1.057,0,0,0.7458,1572.69,2108.64,2,0,1573.18,527.22,2,0,1577.84,2113.35,2,0,0.26,0.26,564,3.77,0.36,0.26,52.74,FLYING
112.52,ASCENT,AB_CORRIDOR,333.55,80,-253.55,7640.83,195.74,29.31,4.12,90.4,-0.008,0.7788,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,13.221,5.742,DEGRADED,44749.5,44651.8,1.492,9471,0,1.1359,6492.11,5041.87,0.857,0,0,0.7617,1709.36,2244.03,2,0,1709.97,561.08,2,0,1715.72,2250.12,2,0,0.26,0.26,583,3.77,0.36,0.26,57.78,FLYING
117.56,ASCENT,AB_CORRIDOR,333.91,80,-253.91,8659.2,208.73,29.81,4.63,90.4,-0.001,0.7951,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,13.853,6.332,DEGRADED,43658.9,43546,1.624,10773,0,1.137,7400.92,5892.58,0.614,0,0,0.7776,1857.64,2389.04,2,0,1858.21,597.33,2,0,1863.56,2394.31,2,0,0.26,0.26,602,3.77,0.36,0.26,62.82,FLYING
122.6,ASCENT,AB_CORRIDOR,326.19,80,-246.19,9747.04,223.23,30.25,5.05,90.4,-0.002,0.8335,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,14.458,6.919,DEGRADED,41101.2,40792.7,1.748,12214,0,1.1382,8233.06,6677.29,0.161,0,0,0.7995,1942.12,2429.23,2,0,1942.42,607.31,2,0,1945.18,2429.11,2,0,0.26,0.26,621,3.77,0.36,0.26,67.86,FLYING
127.64,ASCENT,AB_CORRIDOR,314.87,80,-234.87,10910.52,238.11,30.17,5.02,90.4,-0.006,0.8843,0,0,0,0,0,0,0,0,0,90.4,24.693,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,15.246,7.621,DEGRADED,37714.9,37378.3,1.875,13792,0,1.1394,9006.23,7419.98,-0.466,0,0,0.8374,2013.09,2403.99,2,0,2013.36,600.98,2,0,2015.84,2402.13,2,0,0.26,0.26,640,3.77,0.36,0.26,72.9,FLYING
132.68,ASCENT,AB_CORRIDOR,302.65,80,-222.65,12129.23,243.14,26.96,3.04,90.4,-0.013,0.9354,0,0,0,0,0,0,0,0,0,90.4,22.814,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,23.202,8.448,VALID,34303.8,33990.1,2.015,15280,0,1.1407,9884.58,8586.8,-1.106,0,0,0.8841,2070.9,2342.32,2,0,2071.1,585.54,2,0,2072.97,2339.48,2,0,0.26,0.26,659,3.77,0.36,0.26,77.92,FLYING
137.72,ASCENT,AB_CORRIDOR,291.29,80,-211.29,13340.94,236.82,23.07,1.55,90.4,-0.017,0.9805,0,0,0,0,0,0,0,0,0,90.4,19.951,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,24.746,9.3,VALID,31301.9,31038.2,2.169,16439,0,1.1421,10806.66,9722.04,-1.654,0,0,0.9319,2119.28,2274.24,2,0,2119.47,568.53,2,0,2121.24,2271.78,2,0,0.26,0.26,678,3.77,0.36,0.26,82.96,FLYING
142.74,ASCENT,AB_CORRIDOR,281.32,80,-201.32,14502.48,223.6,20.01,1.04,90.4,-0.021,1,0,0,0,0,0,0,0,0,0,90.4,16.726,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,26.356,10.173,VALID,28806.7,28591.2,2.334,17366,0,1.1434,11758.56,10645.34,-2.169,0,0,0.9724,2157.32,2218.62,2,0,2157.38,554.63,2,0,2157.84,2216.63,2,0,0.26,0.26,697,3.78,0.36,0.26,88,FLYING
147.76,ASCENT,AB_CORRIDOR,273.19,80,-193.19,15585.28,206.11,16.88,0.74,90.4,-0.021,1,0,0,0,0,0,0,0,0,0,90.4,13.557,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,27.95,11.033,VALID,26828.3,26663.3,2.508,18096,0,1.1448,12581.27,11567.61,-2.58,0,0,0.9899,2155.35,2177.25,2,0,2155.31,544.29,2,0,2154.88,2175.92,2,0,0.26,0.26,716,3.8,0.34,0.26,93.02,FLYING
152.78,ASCENT,AB_CORRIDOR,266.74,80,-186.74,16567.98,185.46,14.61,1.27,90.41,-0.266,1,0,0,0,0,0,0,0,0,0,90.4,10.623,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,29.538,11.831,VALID,25330.4,25198.6,2.685,18640,0,1.1461,13247.2,12264.91,-2.86,0,0,0.9965,2123.65,2131.16,2,0,2123.42,532.76,2,0,2121.14,2128.43,2,0,0.26,0.26,735,3.78,0.34,0.26,98.04,FLYING
157.8,ASCENT,AB_CORRIDOR,261.92,80,-181.92,17427.53,157.37,9.36,-1.35,90.41,0.305,1,0,0,0,0,0,0,0,0,0,90.4,7.663,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,31.199,12.61,VALID,24183.8,24099.2,2.858,19003,0,1.1474,13612.31,12589.7,-3.077,0,0,0.9989,2045.83,2048.04,2,0,2045.46,511.96,2,0,2041.93,2044.2,2,0,0.26,0.26,754,3.8,0.34,0.26,103.06,FLYING
162.82,ASCENT,AB_CORRIDOR,259.85,80,-179.85,18137.7,124.08,5.92,-2.02,90.4,0.034,1,0,0,0,0,0,0,0,0,0,90.4,4.939,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,32.833,13.33,VALID,23587.9,23556,3.031,19171,0,1.1487,13717.02,12651.9,-3.011,0,0,0.9998,1946.66,1947.03,2,0,1946.26,486.71,2,0,1942.55,1943.08,2,0,0.26,0.26,773,3.8,0.34,0.26,108.08,FLYING
167.84,ASCENT,AB_CORRIDOR,261.65,80,-181.65,18640.89,76.46,0.28,-4.29,90.4,0.035,1,0,0,0,0,0,0,0,0,0,90.4,2.065,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,25.857,13.995,VALID,23669.8,23724.2,3.198,19079,0,1.1499,13716.02,12415.35,-2.581,0,0,1,1862.22,1862.18,2,0,1861.97,465.51,2,0,1859.63,1859.71,2,0,0.26,0.26,792,3.8,0.34,0.26,113.1,FLYING
172.86,ASCENT,AB_CORRIDOR,268.5,80,-188.5,18936.5,45.25,5.03,2.46,90.4,-0.132,1,0,0,0,0,0,0,0,0,0,90.4,0.666,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,36.306,14.733,VALID,24723.3,24857.5,3.37,19065,0,1.151,13976.55,12734.77,-1.931,0,0,1.0001,1816.75,1816.55,2,0,1816.62,454.12,2,0,1815.42,1815.29,2,0,0.26,0.26,811,3.8,0.34,0.26,118.12,FLYING
177.88,ASCENT,AB_CORRIDOR,278.12,80,-198.12,19109.1,24.61,5.43,4.06,90.41,-0.086,1,0,0,0,0,0,0,0,0,0,90.4,0.163,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,37.97,15.427,VALID,26382.6,26562.5,3.544,19137,0,1.1522,14375.96,12907.69,-1.203,0,0,1,1794.43,1794.34,2,0,1794.37,448.58,2,0,1793.88,1793.84,2,0,0.26,0.26,830,3.78,0.34,0.26,123.14,FLYING
182.94,ASCENT,AB_CORRIDOR,289.42,80,-209.42,19200.75,13.5,7.84,7.1,90.41,-0.055,1,0,0,0,0,0,0,0,0,0,90.4,0.223,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,39.473,16.038,VALID,28467.9,28679.4,3.715,19198,0,1.1533,14864.29,13022.39,-0.488,0,0,1,1787.76,1787.74,2,0,1787.74,446.93,2,0,1787.61,1787.59,2,0,0.26,0.26,849,3.77,0.36,0.26,128.18,FLYING
187.96,ASCENT,AB_CORRIDOR,299.46,80,-219.46,19281.87,20.43,10.37,9.36,90.4,-0.025,0.9927,0,0,0,0,0,0,0,0,0,90.4,0.982,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,28.449,16.528,DEGRADED,30486,30659.1,3.87,19282,0,1.1544,15274.4,12071.58,-0.022,0,0,0.9992,1777.52,1778.86,2,0,1777.39,444.71,2,0,1776.15,1778.16,2,0,0.26,0.26,868,3.78,0.36,0.26,133.22,FLYING
192.98,ASCENT,AB_CORRIDOR,306.63,80,-226.63,19416.32,33.72,11.41,9.8,90.4,-0.025,0.97,0,0,0,0,0,0,0,0,0,90.4,1.817,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,29.169,17.035,DEGRADED,32000,32115.4,4.011,19450,0,1.1555,15385.38,11527.15,0.216,0,0,0.9826,1720.7,1751.13,2,0,1720.41,437.76,2,0,1717.63,1749.54,2,0,0.26,0.26,887,3.8,0.34,0.26,138.24,FLYING
198.2,ASCENT,AB_CORRIDOR,310.17,80,-230.17,19637.21,51.08,12.39,10.03,90.4,-0.035,0.9579,0,0,0,0,0,0,0,0,0,90.4,2.589,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,29.938,17.541,DEGRADED,32807.4,32845,4.141,19761,0,1.1566,15134.68,10830.94,0.236,0,0,0.9655,1637.64,1696.23,2,0,1637.3,424.03,2,0,1634.09,1693.56,2,0,0.26,0.26,907,3.85,0.34,0.24,143.46,FLYING
203.38,ASCENT,AB_CORRIDOR,309.82,80,-229.82,19946.53,68.05,12.77,9.71,90.4,-0.038,0.9581,0,0,0,0,0,0,0,0,0,90.4,3.135,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,30.715,18.078,DEGRADED,32792.6,32759.5,4.258,20221,0,1.1577,14721.82,10410.98,0.082,0,0,0.9587,1547.03,1613.69,2,0,1546.67,403.38,2,0,1543.24,1609.97,2,0,0.26,0.26,927,3.88,0.34,0.24,148.64,FLYING
208.6,ASCENT,AB_CORRIDOR,306.05,80,-226.05,20342.74,83.44,13.1,9.45,90.4,-0.043,0.9691,0,0,0,0,0,0,0,0,0,90.4,3.447,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,31.401,18.61,DEGRADED,32057.5,31960.1,4.365,20808,0,1.1586,14163.97,9985.43,-0.206,0,0,0.9617,1447.24,1504.8,2,0,1446.84,376.14,2,0,1443,1500.17,2,0,0.26,0.26,947,3.85,0.34,0.24,153.86,FLYING
213.84,ASCENT,AB_CORRIDOR,299.8,80,-219.8,20808.22,92.56,11.28,7.33,90.41,-0.126,0.9884,0,0,0,0,0,0,0,0,0,90.4,3.389,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,32.219,19.252,DEGRADED,30774.8,30647.7,4.466,21452,0,1.1595,13494.08,10102.68,-0.582,0,0,0.9731,1338.41,1375.36,2,0,1337.99,343.77,2,0,1333.98,1370.2,2,0,0.26,0.26,967,3.83,0.34,0.24,159.1,FLYING
218.9,ASCENT,AB_CORRIDOR,293.3,80,-213.3,21272.81,90.1,8.98,5.2,90.42,-0.183,1,0,0,0,0,0,0,0,0,0,90.4,2.9,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,33.072,19.904,DEGRADED,29415.1,29297.4,4.565,21954,0,1.1604,12767.03,10339.66,-0.883,0,0,0.9887,1230.4,1244.44,2,0,1229.95,311.04,2,0,1225.68,1239.31,2,0,0.24,0.24,987,3.97,0.34,0.24,164.16,FLYING
224.04,ASCENT,AB_CORRIDOR,286.91,80,-206.91,21719.47,82.7,8.18,4.79,90.41,-0.172,1,0,0,0,0,0,0,0,0,0,90.4,2.228,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,33.656,20.406,DEGRADED,28114.4,28009.3,4.658,22318,0,1.1611,11847.34,9816.57,-1.174,0,0,0.9964,1112.37,1116.39,2,0,1111.91,279.04,2,0,1107.57,1111.62,2,0,0.24,0.24,1008,4.09,0.34,0.24,169.3,FLYING
229.2,ASCENT,AB_CORRIDOR,281.4,80,-201.4,22119.51,70.81,6.65,3.78,90.42,-0.258,1,0,0,0,0,0,0,0,0,0,90.4,1.47,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,34.231,20.85,DEGRADED,27019.1,26919.7,4.744,22572,0,1.1618,10905.78,9125.12,-1.387,0,0,0.9991,1000.13,1001.02,2,0,999.72,250.2,2,0,995.45,996.49,2,0,0.28,0.28,1028,3.86,0.34,0.24,174.46,FLYING
234.32,ASCENT,AB_CORRIDOR,277.18,80,-197.18,22447.02,57.49,5.11,2.88,90.41,-0.298,1,0,0,0,0,0,0,0,0,0,90.4,0.748,0,0,0,0,0,0,0,0,90.4,1,0,0.002,0,0,3,0,0,0,11.5,-9.19,0,0,1,1,34.794,21.268,DEGRADED,26166.4,26090.7,4.821,22746,0,1.1624,10026.05,8117.66,-1.545,0,0,1,904.98,904.97,2,0,904.65,226.2,2,0,901.11,901.24,2,0,0.28,0.28,1046,3.52,0.36,0.28,179.58,FLYING
