t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
39.73,APPROACH,FLY_TO_FIX,73.59,80,6.41,755.02,4.22,12.17,9.19,5.01,-5.221,0.7046,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.04,3.73,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39.8,FLYING
41.09,APPROACH,FLY_TO_FIX,74.52,80,5.48,760.88,4.43,11.89,8.79,5.67,-4.456,0.5299,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.09,3.701,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.16,FLYING
42.42,APPROACH,FLY_TO_FIX,75.51,80,4.49,766.85,4.62,11.62,8.41,6.21,-3.832,0.3611,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.13,3.671,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42.49,FLYING
43.75,APPROACH,FLY_TO_FIX,76.37,80,3.63,773.09,4.78,11.47,8.18,6.69,-3.303,0.2327,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.16,3.64,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.82,FLYING
45.08,APPROACH,FLY_TO_FIX,76.77,80,3.23,779.52,4.87,11.49,8.14,7.1,-2.82,0.209,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.19,3.608,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45.15,FLYING
46.41,APPROACH,FLY_TO_FIX,76.61,80,3.39,786.05,4.9,11.67,8.28,7.45,-2.388,0.302,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.22,3.576,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46.48,FLYING
47.74,APPROACH,FLY_TO_FIX,76.09,80,3.91,792.6,4.9,11.89,8.48,7.75,-2.022,0.4611,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.24,3.543,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47.81,FLYING
49.07,APPROACH,FLY_TO_FIX,75.5,80,4.5,799.14,4.89,12.09,8.67,8,-1.713,0.6147,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.25,3.51,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49.14,FLYING
50.4,APPROACH,FLY_TO_FIX,75,80,5,805.66,4.88,12.23,8.79,8.21,-1.445,0.728,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.27,3.478,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.47,FLYING
51.73,APPROACH,FLY_TO_FIX,74.7,80,5.3,812.16,4.89,12.29,8.84,8.39,-1.215,0.7884,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.28,3.445,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.8,FLYING
53.06,APPROACH,FLY_TO_FIX,74.62,80,5.38,818.67,4.91,12.26,8.79,8.53,-1.021,0.7924,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.29,3.413,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53.13,FLYING
54.39,APPROACH,FLY_TO_FIX,74.8,80,5.2,825.21,4.95,12.14,8.66,8.65,-0.86,0.7442,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.3,3.38,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54.46,FLYING
55.76,APPROACH,FLY_TO_FIX,75.22,80,4.78,831.98,5,11.96,8.46,8.76,-0.724,0.6523,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.31,3.346,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55.83,FLYING
57.16,APPROACH,FLY_TO_FIX,75.82,80,4.18,838.98,5.06,11.72,8.22,8.84,-0.611,0.5303,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.32,3.311,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,57.23,FLYING
58.56,APPROACH,FLY_TO_FIX,76.56,80,3.44,846.07,5.12,11.48,7.96,8.91,-0.51,0.4003,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.32,3.276,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,58.63,FLYING
59.89,APPROACH,FLY_TO_FIX,77.19,80,2.81,852.88,5.16,11.32,7.8,8.97,-0.419,0.3008,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.33,3.242,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,59.96,FLYING
61.22,APPROACH,FLY_TO_FIX,77.54,80,2.46,859.74,5.16,11.27,7.77,9.01,-0.343,0.2669,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.33,3.208,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,61.29,FLYING
62.55,APPROACH,FLY_TO_FIX,77.5,80,2.5,866.59,5.12,11.33,7.85,9.05,-0.284,0.3144,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.34,3.173,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,62.62,FLYING
63.91,APPROACH,FLY_TO_FIX,77.17,80,2.83,873.56,5.06,11.45,7.99,9.08,-0.238,0.4188,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.34,3.138,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,63.98,FLYING
65.28,APPROACH,FLY_TO_FIX,76.75,80,3.25,880.45,5,11.56,8.13,9.11,-0.203,0.53,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.35,3.104,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65.35,FLYING
66.64,APPROACH,FLY_TO_FIX,76.39,80,3.61,887.25,4.95,11.63,8.23,9.13,-0.176,0.6143,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.35,3.07,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,66.71,FLYING
67.97,APPROACH,FLY_TO_FIX,76.15,80,3.85,893.81,4.91,11.66,8.27,9.15,-0.155,0.6607,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.35,3.037,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,68.04,FLYING
69.3,APPROACH,FLY_TO_FIX,76.08,80,3.92,900.31,4.89,11.63,8.26,9.16,-0.133,0.6685,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.36,3.004,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,69.37,FLYING
70.63,APPROACH,FLY_TO_FIX,76.18,80,3.82,906.79,4.88,11.54,8.19,9.17,-0.114,0.6401,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.36,2.972,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70.7,FLYING
71.96,APPROACH,FLY_TO_FIX,76.43,80,3.57,913.25,4.88,11.41,8.07,9.18,-0.095,0.5827,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.36,2.94,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,72.03,FLYING
73.29,APPROACH,FLY_TO_FIX,76.81,80,3.19,919.71,4.88,11.25,7.92,9.19,-0.083,0.5065,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.36,2.907,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,73.36,FLYING
74.62,APPROACH,FLY_TO_FIX,77.27,80,2.73,926.18,4.89,11.08,7.77,9.2,-0.08,0.4234,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.37,2.875,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,74.69,FLYING
75.95,APPROACH,FLY_TO_FIX,77.71,80,2.29,932.66,4.89,10.93,7.64,9.2,-0.081,0.3494,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.37,2.843,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,76.02,FLYING
77.28,APPROACH,FLY_TO_FIX,78.02,80,1.98,939.13,4.86,10.85,7.59,9.21,-0.081,0.3102,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.37,2.81,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,77.35,FLYING
78.61,APPROACH,FLY_TO_FIX,78.08,80,1.92,945.56,4.81,10.85,7.62,9.22,-0.077,0.3245,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.37,2.778,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,78.68,FLYING
79.94,APPROACH,FLY_TO_FIX,77.93,80,2.07,951.92,4.75,10.89,7.7,9.23,-0.07,0.383,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.38,2.746,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,80.01,FLYING
81.27,APPROACH,FLY_TO_FIX,77.67,80,2.33,958.19,4.68,10.94,7.79,9.23,-0.067,0.4554,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.38,2.715,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,81.34,FLYING
82.6,APPROACH,FLY_TO_FIX,77.44,80,2.56,964.38,4.62,10.98,7.85,9.24,-0.062,0.5139,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.38,2.684,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,82.67,FLYING
83.93,APPROACH,FLY_TO_FIX,77.27,80,2.73,970.48,4.56,10.98,7.89,9.24,-0.058,0.5512,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.38,2.653,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,84,FLYING
85.26,APPROACH,FLY_TO_FIX,77.19,80,2.81,976.51,4.52,10.96,7.9,9.25,-0.055,0.5644,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.38,2.623,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,85.33,FLYING
86.59,APPROACH,FLY_TO_FIX,77.22,80,2.78,982.49,4.49,10.9,7.87,9.25,-0.055,0.554,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.39,2.593,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,86.66,FLYING
87.92,APPROACH,FLY_TO_FIX,77.35,80,2.65,988.42,4.46,10.81,7.81,9.25,-0.054,0.5235,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.39,2.563,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,87.99,FLYING
89.25,APPROACH,FLY_TO_FIX,77.57,80,2.43,994.32,4.44,10.71,7.72,9.26,-0.053,0.4788,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.39,2.534,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,89.32,FLYING
90.58,APPROACH,FLY_TO_FIX,77.85,80,2.15,1000.19,4.42,10.59,7.63,9.26,-0.052,0.4271,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.39,2.504,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,90.65,FLYING
91.91,APPROACH,FLY_TO_FIX,78.15,80,1.85,1006.03,4.4,10.47,7.54,9.27,-0.054,0.3768,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.4,2.475,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,91.98,FLYING
93.24,APPROACH,FLY_TO_FIX,78.39,80,1.61,1011.84,4.37,10.39,7.49,9.27,-0.054,0.3416,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.4,2.446,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,93.31,FLYING
94.57,APPROACH,FLY_TO_FIX,78.5,80,1.5,1017.61,4.32,10.36,7.49,9.28,-0.054,0.3383,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.4,2.417,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,94.64,FLYING
95.9,APPROACH,FLY_TO_FIX,78.44,80,1.56,1023.33,4.27,10.37,7.53,9.28,-0.049,0.3673,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.4,2.389,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,95.97,FLYING
97.23,APPROACH,FLY_TO_FIX,78.29,80,1.71,1028.96,4.21,10.39,7.59,9.28,-0.043,0.4125,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.4,2.36,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,97.3,FLYING
98.56,APPROACH,FLY_TO_FIX,78.14,80,1.86,1034.52,4.15,10.4,7.63,9.28,-0.038,0.4539,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.41,2.332,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,98.63,FLYING
99.89,APPROACH,FLY_TO_FIX,78.02,80,1.98,1040.01,4.1,10.4,7.67,9.29,-0.038,0.483,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.41,2.305,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,99.96,FLYING
101.26,APPROACH,FLY_TO_FIX,77.95,80,2.05,1045.57,4.06,10.38,7.68,9.29,-0.036,0.4972,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.41,2.277,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,101.33,FLYING
102.59,APPROACH,FLY_TO_FIX,77.95,80,2.05,1050.93,4.02,10.35,7.66,9.29,-0.036,0.4952,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.41,2.25,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,102.66,FLYING
103.95,APPROACH,FLY_TO_FIX,78.02,80,1.98,1056.38,3.99,10.29,7.63,9.29,-0.038,0.4789,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.42,2.223,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,104.02,FLYING
105.32,APPROACH,FLY_TO_FIX,78.15,80,1.85,1061.78,3.96,10.21,7.58,9.29,-0.039,0.4515,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.42,2.196,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,105.39,FLYING
106.65,APPROACH,FLY_TO_FIX,78.32,80,1.68,1067.01,3.93,10.13,7.52,9.3,-0.039,0.4189,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.42,2.17,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,106.72,FLYING
107.98,APPROACH,FLY_TO_FIX,78.52,80,1.48,1072.2,3.9,10.04,7.46,9.3,-0.041,0.3852,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.42,2.144,0,0,0,0,0,0,0,0,269.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,108.05,FLYING
