t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
5.54,APPROACH,ILS_TRACK,150.58,152,1.42,543.88,467.97,-17.08,10.39,16.57,269.99,0.065,0.77,0,-3.578,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.267,0,-1.333,0,270.02,0,0,1,-6.51,0,0,0,270.02,0.8492,0.0004,0.5281,0,270.02,-0.11,-97.6,10.846,0.023,37.004,1,3,663.25,-9.654,0,642.72,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.53,1082.79,2,0,0.175,0.175,33,5.71,0.175,0.175,5.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.89,APPROACH,ILS_TRACK,149.84,152,2.16,537.88,462.09,-16.6,9.92,15.97,269.99,0.073,0.91,0,-3.542,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.481,0,-2.093,0,270.03,0,0,1,-6.35,0,0,0,270.02,0.8493,0.0005,0.528,0,270.03,-0.14,-100.79,10.792,0.028,37.372,1,3,663.25,-8.92,0,639.85,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.24,1080.17,2,0,0.175,0.175,35,5.71,0.175,0.175,5.89,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.24,APPROACH,ILS_TRACK,149.32,152,2.68,532.14,456.36,-16.2,9.81,15.77,269.99,0.084,0.9486,0,-2.663,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.633,0,-2.634,0,270.02,0,0,1,-6.22,0,0,0,270.03,0.8493,0.0004,0.5279,0,270.02,-0.17,-103.72,10.737,0.025,37.68,1,3,663.25,-8.204,0,636.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.07,1078.46,2,0,0.175,0.175,37,5.71,0.175,0.175,6.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.59,APPROACH,ILS_TRACK,148.98,152,3.02,526.67,450.77,-15.76,10.13,15.99,270,0.099,0.8256,0,-1.645,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.733,0,-2.989,0,270.03,0,0,1,-6.07,0,0,0,270.03,0.8493,0.0005,0.5278,0,270.03,-0.2,-106.4,10.683,0.031,37.877,1,3,663.25,-7.448,0,634.14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.99,1077.5,2,0,0.175,0.175,39,5.71,0.175,0.175,6.59,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.94,APPROACH,ILS_TRACK,148.75,152,3.25,521.49,445.34,-15.2,10.85,16.56,270,0.118,0.7144,0,-0.534,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.801,0,-3.228,0,270.03,0,0,1,-5.88,0,0,0,270.03,0.8494,0.0006,0.5278,0,270.03,-0.23,-108.79,10.628,0.032,37.947,1,3,663.25,-6.637,0,631.29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.92,1076.98,2,0,0.175,0.175,41,5.71,0.175,0.175,6.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.29,APPROACH,ILS_TRACK,148.53,152,3.47,516.57,440.19,-14.17,11.73,17.03,270,0.112,0.6508,0,0.653,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.863,0,-3.449,0,270.04,0,0,1,-5.53,0,0,0,270.03,0.8494,0.0006,0.5277,0,270.04,-0.26,-110.91,10.574,0.035,37.988,1,3,663.25,-5.894,0,628.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.68,1076.47,2,0,0.175,0.175,43,5.71,0.175,0.175,7.29,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.64,APPROACH,ILS_TRACK,148.29,152,3.71,511.83,435.4,-13.28,11.95,16.9,270,0.12,0.6331,0,1.925,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.932,0,-3.693,0,270.04,0,0,1,-5.18,0,0,0,270.03,0.8495,0.0006,0.5276,0,270.04,-0.29,-112.85,10.52,0.036,38.153,1,3,663.25,-5.372,0,625.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.65,1075.88,2,0,0.175,0.175,45,5.71,0.175,0.175,7.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.02,APPROACH,ILS_TRACK,148.1,152,3.9,506.98,430.46,-12.44,12.2,16.86,270.01,0.138,0.6088,0,3.404,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.985,0,-3.882,0,270.04,0,0,1,-4.86,0,0,0,270.03,0.8495,0.0006,0.5275,0,270.04,-0.32,-114.65,10.46,0.035,37.915,1,3,663.25,-4.4,0,622.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.6,1075.52,2,0,0.175,0.175,47,5.19,0.21,0.175,8.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.37,APPROACH,ILS_TRACK,147.98,152,4.02,502.92,426.25,-11.55,12.68,17.06,270.01,0.15,0.5838,0,4.795,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.02,0,-4.005,0,270.04,0,0,1,-4.57,0,0,0,270.03,0.8496,0.0007,0.5274,0,270.04,-0.35,-115.94,10.406,0.038,37.528,1,3,663.25,-3.433,0,619.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.64,1075.38,2,0,0.175,0.175,49,5.71,0.175,0.175,8.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.72,APPROACH,ILS_TRACK,147.78,152,4.22,498.95,422.59,-9.69,12.14,15.58,270.01,0.146,0.6116,0,6.243,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.073,0,-4.195,0,270.04,0,0,1,-3.86,0,0,0,270.04,0.8496,0.0007,0.5274,0,270.04,-0.39,-117.07,10.352,0.039,37.726,1,3,663.25,-3.258,0,616.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.1,1074.82,2,0,0.175,0.175,51,5.71,0.175,0.175,8.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.07,APPROACH,ILS_TRACK,147.76,152,4.24,495.03,419.45,-8.7,9.78,12.72,270.01,0.153,0.5844,0,7.74,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.093,0,-4.264,0,270.04,0,0,1,-3.42,0,0,0,270.04,0.8497,0.0006,0.5273,0,270.04,-0.41,-118.17,10.298,0.037,37.92,1,3,663.25,-3.086,0,613.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.11,1074.97,2,0,0.175,0.175,53,5.71,0.175,0.175,9.07,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.42,APPROACH,ILS_TRACK,148.26,152,3.74,491.23,416.44,-8.88,7.02,10.06,270,0.163,0.4444,0,9.124,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.964,0,-3.808,0,270.04,0,0,1,-3.39,0,0,0,270.04,0.8497,0.0007,0.5272,0,270.04,-0.44,-119.17,10.244,0.037,37.906,1,3,663.25,-2.693,0,611.14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.06,1077.27,2,0,0.175,0.175,55,5.71,0.175,0.175,9.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.77,APPROACH,ILS_TRACK,149.1,152,2.9,487.69,413.22,-9.6,5.64,9.09,270,0.201,0.3044,0,10.246,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.734,0,-2.992,0,270.04,0,0,1,-3.63,0,0,0,270.04,0.8498,0.0006,0.5271,0,270.04,-0.47,-119.91,10.189,0.036,37.497,1,3,663.25,-1.905,0,608.29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.46,1080.98,2,0,0.175,0.175,57,5.71,0.175,0.175,9.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
