t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
20.74,TAKEOFF,TO_CLIMB,121.19,80,-41.19,17.44,22.25,27.93,21.92,78.95,-21.026,1,0,0,0,0,0,0,0,0,0,90.4,12,0,0,0,0,0,0,0,0,90.4,1,0,-11.449,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.97,245.95,2,0,0.68,0.5,28,1.43,0.78,0.68,19.88,FLYING
21.44,TAKEOFF,TO_CLIMB,118.85,80,-38.85,36.77,32.91,27.75,12.38,83.13,-16.254,0.8,0,0,0,0,0,0,0,0,0,90.4,27.133,0,0,0,0,0,0,0,0,90.4,1,0,-7.275,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.65,245.42,2,0,0.68,0.5,29,1.47,0.68,0.68,20.56,FLYING
22.08,TAKEOFF,TO_CLIMB,121.76,80,-41.76,57.62,32.65,14.82,-1.74,86.72,-12.464,0.78,0,0,0,0,0,0,0,0,0,90.4,26.333,0,0,0,0,0,0,0,0,90.4,1,0,-3.683,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.11,245.46,2,0,0.64,0.5,30,1.56,0.68,0.64,21.2,FLYING
22.72,TAKEOFF,TO_CLIMB,125.96,80,-45.96,74.7,22.08,4.63,-6.01,88.06,-10.057,0.78,0,0,0,0,0,0,0,0,0,90.4,25.533,0,0,0,0,0,0,0,0,90.4,1,0,-2.339,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.76,245.72,2,0,0.64,0.5,31,1.56,0.64,0.64,21.84,FLYING
23.36,TAKEOFF,TO_CLIMB,130.21,80,-50.21,84.53,9.66,-0.64,-5.46,88.01,-4.793,0.78,0,0,0,0,0,0,0,0,0,90.4,24.733,0,0,0,0,0,0,0,0,90.4,1,0,-2.394,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.97,246.1,2,0,0.64,0.5,32,1.56,0.64,0.64,22.48,FLYING
24,TAKEOFF,TO_CLIMB,135.1,80,-55.1,86.73,-1.88,-4.03,-3.96,87.88,-1.566,0.78,0,0,0,0,0,0,0,0,0,90.4,23.933,0,0,0,0,0,0,0,0,90.4,1,0,-2.515,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.59,246.69,2,0,0.64,0.5,33,1.56,0.64,0.64,23.12,FLYING
24.64,TAKEOFF,TO_CLIMB,140.66,80,-60.66,81.86,-12.72,-7.13,-2.57,87.59,-0.383,0.78,0,0,0,0,0,0,0,0,0,90.4,23.133,0,0,0,0,0,0,0,0,90.4,1,0,-2.812,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.33,247.49,2,0,0.64,0.5,34,1.56,0.64,0.64,23.76,FLYING
25.28,TAKEOFF,TO_CLIMB,146.79,80,-66.79,70.64,-21.96,-9.02,-1,87.51,0.296,0.78,0,0,0,0,0,0,0,0,0,90.4,22.333,0,0,0,0,0,0,0,0,90.4,1,0,-2.894,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.36,248.47,2,0,0.64,0.5,35,1.56,0.64,0.64,24.4,FLYING
25.92,TAKEOFF,TO_CLIMB,153.35,80,-73.35,54.2,-29.28,-10.06,0.48,87.56,0.679,0.78,0,0,0,0,0,0,0,0,0,90.4,21.533,0,0,0,0,0,0,0,0,90.4,1,0,-2.842,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.24,249.65,2,0,0.64,0.5,36,1.56,0.64,0.64,25.04,FLYING
26.58,TAKEOFF,TO_CLIMB,160.44,80,-80.44,33.11,-34.72,-10.37,1.8,87.65,0.918,0.78,0,0,0,0,0,0,0,0,0,90.4,20.733,0,0,0,0,0,0,0,0,90.4,1,0,-2.752,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.74,251.11,2,0,0.66,0.5,37,1.52,0.66,0.64,25.7,FLYING
27.22,TAKEOFF,TO_CLIMB,167.46,80,-87.46,9.9,-38.44,-10.84,2.64,87.95,1.01,0.78,0,0,0,0,0,0,0,0,0,90.4,19.933,0,0,0,0,0,0,0,0,90.4,1,0,-2.446,0,0,3,0,0,0,12,-15.933,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.64,252.74,2,0,0.64,0.5,38,1.56,0.66,0.64,26.34,FLYING
