t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,APPROACH,FLY_TO_FIX,200.43,200.13,-0.3,2449.76,-29.21,-9.31,-1.89,269.35,-1.996,0.032,-0.015,18.01,-4.761,0,0,0,0,0,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,FLYING
0.54,APPROACH,ILS_TRACK,201.09,200.58,-0.52,2440.59,-32.76,-10.93,-2.76,269.43,-2.43,0.144,-0.146,110.8,-6,0,0,0,0,0,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.56,FLYING
0.8,APPROACH,ILS_TRACK,201.75,201.02,-0.73,2431.58,-35.78,-11.08,-2.21,269.43,-2.052,0.0726,-0.321,245.4,0,30.01,-43.16,45.953,-27.991,136.252,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.84,FLYING
1.06,APPROACH,ILS_TRACK,202.49,201.44,-1.05,2421.78,-38.16,-11.65,-2.12,269.45,-1.399,0,-0.566,270.12,0,29.09,-49.53,45.894,-0.284,34.458,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1,FLYING
1.36,APPROACH,ILS_TRACK,203.34,201.92,-1.42,2409.39,-41.44,-13.14,-2.83,269.45,-0.91,0,-0.96,270.16,0,28.04,-58,45.826,-0.244,39.987,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4,FLYING
1.62,APPROACH,ILS_TRACK,204.08,202.34,-1.74,2397.83,-44.3,-14.5,-3.47,269.46,-0.623,0,-1.383,270.2,0,27.12,-66.15,45.767,-0.204,44.931,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.66,FLYING
1.88,APPROACH,ILS_TRACK,204.78,201.92,-2.86,2385.41,-47.52,-16.2,-4.41,269.47,-0.434,0,-2.113,270.24,0,26.2,-75.16,45.708,-0.16,50.264,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.92,FLYING
2.14,APPROACH,ILS_TRACK,205.32,201.5,-3.82,2372.36,-51.19,-16.85,-4.28,269.48,-0.302,0,-3.097,270.27,0,25.28,-84.91,45.649,-0.127,55.478,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.18,FLYING
2.44,APPROACH,ILS_TRACK,205.9,201.02,-4.88,2356.64,-54.7,-15.99,-2.59,269.5,-0.193,0,-4.545,270.31,0,24.22,-96.8,45.581,-0.088,60.752,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.48,FLYING
2.7,APPROACH,ILS_TRACK,206.57,200.61,-5.97,2342.28,-57.08,-15.28,-1.3,269.51,-0.094,0,-6.083,270.35,0,23.3,-107.82,45.522,-0.045,66.26,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.74,FLYING
2.96,APPROACH,ILS_TRACK,207.2,201.02,-6.18,2327.34,-59.12,-14.61,-0.15,269.49,1.327,0,-7.677,270.39,0,22.38,-119.48,45.463,-0.013,71.726,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,FLYING
3.22,APPROACH,ILS_TRACK,207.74,201.44,-6.3,2312.08,-60.84,-13.34,1.48,269.46,1.137,0,-9.295,270.42,0,21.47,-131.57,45.404,0.022,76.67,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.26,FLYING
3.52,APPROACH,ILS_TRACK,208.21,201.92,-6.29,2294.33,-62,-10.81,4.24,269.52,-0.603,0,-11.165,270.48,0,20.4,-145.74,45.337,0.076,81.503,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.56,FLYING
3.78,APPROACH,ILS_TRACK,208.44,202.34,-6.1,2279.04,-62.05,-7.83,7.21,269.62,-0.947,0,-12.747,270.52,0,19.46,-158.01,45.278,0.119,85.161,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.82,FLYING
4.04,APPROACH,ILS_TRACK,208.43,202.75,-5.67,2263.84,-60.83,-5.14,9.71,269.72,-1.185,0,-14.228,270.55,0,18.54,-170.16,45.219,0.15,88.429,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.08,FLYING
4.3,APPROACH,ILS_TRACK,208.1,203.17,-4.93,2248.77,-59.01,-3.44,11.07,269.8,-1.345,0,-15.528,270.56,0,17.63,-182.22,45.161,0.164,91.787,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.34,FLYING
4.6,APPROACH,ILS_TRACK,207.44,203.65,-3.8,2231.73,-56.71,-2.42,11.62,269.87,-1.463,0,-16.697,270.58,0,16.62,-195.87,45.093,0.179,95.133,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.64,FLYING
4.86,APPROACH,ILS_TRACK,206.74,204.06,-2.68,2217.4,-54.76,-1.93,11.69,269.92,-1.528,0,-17.422,270.58,0,15.77,-207.3,45.034,0.185,97.363,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.9,FLYING
5.12,APPROACH,ILS_TRACK,205.97,204.48,-1.49,2203.55,-52.86,-1.51,11.68,269.96,-1.569,0,-17.841,270.58,0,14.96,-218.27,44.976,0.182,99.261,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.16,FLYING
5.38,APPROACH,ILS_TRACK,205.14,204.9,-0.24,2190.19,-50.97,-1.09,11.68,269.99,-1.59,0.0871,-17.938,270.59,0,14.17,-228.77,44.918,0.187,100.923,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.42,FLYING
5.68,APPROACH,ILS_TRACK,204.12,205.38,1.26,2175.39,-48.8,-0.62,11.66,270.03,-1.61,0.2071,-17.601,270.58,0,13.32,-240.28,44.851,0.183,102.773,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.72,FLYING
5.94,APPROACH,ILS_TRACK,203.2,205.79,2.59,2163.09,-46.84,-0.23,11.63,270.06,-1.614,0.3111,-16.964,270.58,0,12.6,-249.72,44.793,0.18,103.967,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.98,FLYING
6.2,APPROACH,ILS_TRACK,202.29,206.21,3.92,2151.26,-45.06,0.09,11.53,270.09,-1.62,0.4151,-15.981,270.58,0,11.92,-258.72,44.735,0.176,105.315,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.24,FLYING
6.46,APPROACH,ILS_TRACK,201.39,206.62,5.24,2139.95,-43.2,0.63,11.65,270.12,-1.614,0.5191,-14.655,270.57,0,11.28,-267.21,44.678,0.169,106.274,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.5,FLYING
6.76,APPROACH,ILS_TRACK,200.4,207.1,6.7,2127.43,-41.08,0.94,11.47,270.15,-1.616,0.6391,-12.682,270.56,0,10.58,-276.45,44.611,0.161,107.591,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.8,FLYING
7.02,APPROACH,ILS_TRACK,199.6,207.52,7.92,2117.12,-39.41,1.43,11.54,270.18,-1.605,0.7431,-10.655,270.55,0,10.01,-283.97,44.554,0.151,108.312,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.06,FLYING
7.28,APPROACH,ILS_TRACK,198.85,207.94,9.08,2107.28,-37.47,1.9,11.58,270.21,-1.585,0.8471,-8.321,270.54,0,9.46,-290.98,44.497,0.145,108.853,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.32,FLYING
7.54,APPROACH,ILS_TRACK,198.21,208.35,10.15,2097.87,-35.75,2.19,11.43,270.24,-1.58,0.9511,-5.708,270.53,0,8.95,-297.59,44.44,0.13,109.621,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.58,FLYING
7.84,APPROACH,ILS_TRACK,197.58,208.83,11.25,2087.64,-33.79,2.88,11.63,270.27,-1.548,1,-2.356,270.52,0,8.41,-304.61,44.375,0.117,110.098,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.88,FLYING
8.1,APPROACH,ILS_TRACK,197.18,209.25,12.07,2079.22,-31.95,3.2,11.51,270.29,-1.526,0.9946,0.768,270.51,0,7.96,-310.2,44.318,0.112,110.279,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.14,FLYING
8.36,APPROACH,ILS_TRACK,196.92,209.66,12.75,2071.26,-30.39,3.63,11.51,270.32,-1.507,0.9668,4.073,270.5,0,7.55,-315.39,44.262,0.098,110.575,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.4,FLYING
8.62,APPROACH,ILS_TRACK,196.75,210.08,13.33,2063.78,-28.54,4.21,11.65,270.35,-1.467,0.935,7.535,270.48,0,7.17,-320.07,44.205,0.077,110.415,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.66,FLYING
8.92,APPROACH,ILS_TRACK,196.69,210.56,13.87,2055.63,-26.59,4.53,11.45,270.36,-1.428,0.9038,11.696,270.47,0,6.76,-324.98,44.14,0.069,110.592,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.96,FLYING
9.18,APPROACH,ILS_TRACK,196.74,210.98,14.24,2049.11,-24.95,5.13,11.62,270.39,-1.386,0.8629,15.4,270.45,0,6.44,-328.73,44.083,0.052,110.159,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.22,FLYING
9.44,APPROACH,ILS_TRACK,196.85,211.39,14.54,2043.02,-23.19,5.65,11.67,270.41,-1.342,0.8284,19.186,270.44,0,6.15,-332,44.026,0.036,109.679,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.48,FLYING
9.7,APPROACH,ILS_TRACK,197.02,211.81,14.79,2037.38,-21.3,6.09,11.64,270.42,-1.289,0.7632,20,270.42,0,5.88,-334.83,43.969,0.022,109.136,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.74,FLYING
10,APPROACH,ILS_TRACK,197.28,212,14.72,2031.44,-19.34,6.54,11.55,270.44,-1.228,0.6915,20,270.41,0,5.6,-337.55,43.904,0.008,108.52,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.04,FLYING
10.26,APPROACH,ILS_TRACK,197.54,212,14.46,2026.83,-17.51,7.13,11.66,270.45,-1.16,0.6271,20,270.39,0,5.39,-339.36,43.847,-0.009,107.367,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.3,FLYING
10.52,APPROACH,ILS_TRACK,197.8,212,14.2,2022.69,-15.71,7.66,11.72,270.46,-1.079,0.5735,20,270.37,0,5.2,-340.7,43.79,-0.027,106.329,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.56,FLYING
10.78,APPROACH,ILS_TRACK,198.07,212,13.93,2019.01,-13.83,8.14,11.72,270.46,-0.98,0.5307,20,270.36,0,5.03,-341.56,43.732,-0.041,105.124,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.82,FLYING
11.08,APPROACH,ILS_TRACK,198.36,212,13.64,2015.33,-11.53,8.54,11.56,270.45,-0.844,0.4989,20,270.34,0,4.86,-341.96,43.666,-0.056,103.657,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.12,FLYING
11.34,APPROACH,ILS_TRACK,198.62,212,13.38,2012.55,-9.72,8.43,11,270.43,-0.693,0.4734,20,270.33,0,4.74,-341.88,43.609,-0.069,102.326,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.38,FLYING
11.6,APPROACH,ILS_TRACK,198.94,212,13.06,2010.13,-8.02,7.93,10.07,270.4,-0.524,0.4421,20,270.32,0,4.63,-341.42,43.552,-0.081,100.998,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.64,FLYING
11.86,APPROACH,ILS_TRACK,199.35,212,12.65,2008.03,-6.75,7.23,9.03,270.38,-0.36,0.3998,20,270.31,0,4.53,-340.63,43.494,-0.087,99.757,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.9,FLYING
12.16,APPROACH,ILS_TRACK,199.92,212,12.08,2006.01,-5.69,6.63,8.13,270.35,-0.202,0.3491,20,270.31,0,4.43,-339.3,43.427,-0.093,98.251,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.2,FLYING
12.42,APPROACH,ILS_TRACK,200.45,212,11.55,2004.56,-4.84,6.35,7.63,270.33,-0.083,0.3011,20,270.31,0,4.35,-337.81,43.37,-0.092,96.751,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.46,FLYING
12.68,APPROACH,ILS_TRACK,200.99,212,11.01,2003.31,-4.1,6,7.08,270.32,-0.009,0.2605,20,270.31,0,4.26,-336.09,43.312,-0.086,95.535,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.72,FLYING
12.94,APPROACH,ILS_TRACK,201.5,212,10.5,2002.25,-3.54,5.74,6.67,270.32,0.024,0.2315,20,270.31,0,4.18,-334.18,43.253,-0.087,94.379,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.98,FLYING
13.24,APPROACH,ILS_TRACK,202.05,212,9.95,2001.22,-2.99,5.53,6.31,270.32,0.043,0.2158,20,270.32,0,4.08,-331.75,43.186,-0.083,93.046,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.28,FLYING
13.5,APPROACH,ILS_TRACK,202.47,212,9.53,2000.47,-2.58,5.42,6.09,270.32,0.036,0.2128,20,270.32,0,3.99,-329.49,43.128,-0.076,91.894,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.54,FLYING
13.76,APPROACH,ILS_TRACK,202.84,212,9.16,1999.82,-2.21,5.32,5.89,270.32,0.008,0.2205,20,270.33,0,3.91,-327.11,43.069,-0.072,90.819,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.8,FLYING
14.02,APPROACH,ILS_TRACK,203.17,212,8.83,1999.24,-1.87,5.13,5.63,270.32,-0.024,0.2359,20,270.33,0,3.82,-324.65,43.011,-0.067,89.801,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.06,FLYING
14.32,APPROACH,ILS_TRACK,203.49,212,8.51,1998.66,-1.62,4.96,5.38,270.33,-0.052,0.2575,20,270.33,0,3.72,-321.7,42.943,-0.07,88.667,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.36,FLYING
14.58,APPROACH,ILS_TRACK,203.73,212,8.27,1998.23,-1.44,4.84,5.22,270.33,-0.062,0.2819,20,270.34,0,3.63,-319.08,42.884,-0.057,87.64,0,0,0,269.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.62,FLYING
