t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.2,APPROACH,FLY_TO_FIX,203.58,200,-3.58,2374.77,-29.74,-9.83,-2.35,269.83,-1.226,0,-0.281,64.4,-4.38,0,0,0,0,0,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,FLYING
0.42,APPROACH,ILS_TRACK,204.16,200,-4.16,2367.43,-32.64,-11.39,-3.31,269.8,-1.193,0,-1.197,128.32,-6,0,0,0,0,0,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,FLYING
0.64,APPROACH,ILS_TRACK,204.7,200,-4.7,2359.79,-35.68,-11.72,-3.02,269.82,-0.856,0,-2.23,249.72,0,17.58,-47.6,44.627,-20.677,187.353,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.66,FLYING
0.84,APPROACH,ILS_TRACK,205.14,200,-5.14,2352.63,-38.2,-10.81,-1.4,269.85,-0.623,0,-3.352,270.25,0,17.11,-52.08,44.576,-0.155,31.912,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.88,FLYING
1.04,APPROACH,ILS_TRACK,205.52,200,-5.52,2345.33,-40.12,-8.84,1.03,269.87,-0.249,0,-4.449,270.27,0,16.68,-56.95,44.531,-0.134,36.569,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.08,FLYING
1.26,APPROACH,ILS_TRACK,206.02,200,-6.02,2337.07,-41.16,-6.41,3.7,269.88,-0.197,0,-5.764,270.28,0,16.22,-62.52,44.48,-0.119,39.011,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3,FLYING
1.46,APPROACH,ILS_TRACK,206.44,200,-6.44,2329.36,-41.67,-4.4,5.83,269.91,-0.339,0,-7.044,270.3,0,15.79,-67.8,44.434,-0.096,41.486,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,FLYING
1.66,APPROACH,ILS_TRACK,206.69,200,-6.69,2321.66,-41.66,-2.17,8.05,269.94,-0.476,0,-8.378,270.31,0,15.37,-73.1,44.389,-0.087,43.137,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7,FLYING
1.86,APPROACH,ILS_TRACK,206.76,200,-6.76,2313.96,-40.91,-0.26,9.78,269.98,-0.595,0,-9.731,270.33,0,14.94,-78.4,44.343,-0.069,44.686,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.9,FLYING
2.06,APPROACH,ILS_TRACK,206.64,200,-6.64,2306.29,-39.82,1.09,10.87,270.02,-0.696,0,-11.064,270.35,0,14.52,-83.67,44.297,-0.051,46.211,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.1,FLYING
2.28,APPROACH,ILS_TRACK,206.33,200,-6.33,2297.9,-38.43,2.02,11.48,270.06,-0.79,0,-12.465,270.35,0,14.07,-89.4,44.246,-0.05,47.647,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.32,FLYING
2.49,APPROACH,ILS_TRACK,205.94,200,-5.94,2290.09,-37.09,2.52,11.67,270.09,-0.854,0,-13.696,270.36,0,13.65,-94.66,44.198,-0.038,48.852,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.54,FLYING
2.71,APPROACH,ILS_TRACK,205.45,200,-5.45,2282.13,-35.72,2.87,11.7,270.11,-0.907,0,-14.886,270.37,0,13.22,-99.97,44.148,-0.031,49.593,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.76,FLYING
2.96,APPROACH,ILS_TRACK,204.87,200,-4.87,2273.79,-34.21,3.14,11.62,270.13,-0.949,0,-16.007,270.38,0,12.78,-105.36,44.094,-0.023,50.587,0,0,0,269.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.01,FLYING
