t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,APPROACH,FLY_TO_FIX,198.19,200.13,1.94,2476.57,-23.27,0.86,6.85,269.61,-2.078,0.032,0.159,10.83,-4.893,0,0,0,0,0,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,FLYING
0.54,APPROACH,ILS_TRACK,198.53,200.58,2.04,2469.53,-24.18,-0.5,5.64,269.84,-3.112,0.144,0.739,108.02,-6,0,0,0,0,0,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.58,FLYING
0.8,APPROACH,ILS_TRACK,198.92,201.02,2.1,2463.02,-25.05,-0.83,5.49,269.98,-4.701,0.256,1.336,245.4,0,33.23,-23.89,46.165,-31,75.43,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.84,FLYING
1.06,APPROACH,ILS_TRACK,199.28,201.44,2.16,2455.75,-25.73,-1.4,5.1,269.96,-2.558,0.2202,1.904,270.01,0,32.3,-27.74,46.102,-0.394,20.172,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.1,FLYING
1.38,APPROACH,ILS_TRACK,199.8,201.95,2.15,2447.67,-26.69,-2.09,4.63,269.68,0.907,0.1315,2.603,269.87,0,31.37,-32.17,46.035,-0.533,20.72,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.42,FLYING
1.64,APPROACH,ILS_TRACK,200.27,202.37,2.1,2439.91,-27.88,-2.49,4.46,269.53,0.998,0.0481,3.158,270.02,0,30.5,-36.56,45.971,-0.384,24.481,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.68,FLYING
1.92,APPROACH,ILS_TRACK,200.71,201.92,1.21,2432.71,-29,-1.78,5.36,269.48,1.061,0,3.506,269.94,0,29.69,-40.7,45.913,-0.457,24.048,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.96,FLYING
2.18,APPROACH,ILS_TRACK,201.01,201.5,0.49,2425.47,-29.2,-0.56,6.69,269.46,0.957,0,3.638,270.06,0,28.84,-44.81,45.854,-0.341,26.061,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.22,FLYING
2.48,APPROACH,ILS_TRACK,201.23,201.02,-0.2,2416.91,-29.28,0.14,7.4,269.47,0.66,0,3.58,270.11,0,27.85,-49.77,45.786,-0.293,28.164,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.52,FLYING
2.74,APPROACH,ILS_TRACK,201.26,200.61,-0.66,2409.63,-29.31,1.33,8.54,269.51,0.151,0,3.409,270.15,0,26.99,-54.04,45.727,-0.245,29.355,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.78,FLYING
3,APPROACH,ILS_TRACK,201.11,200.19,-0.92,2402.59,-28.66,3.07,10.13,269.59,-0.42,0,3.166,270.19,0,26.11,-58.08,45.668,-0.206,29.848,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.04,FLYING
3.26,APPROACH,ILS_TRACK,200.75,200,-0.75,2395.7,-27.42,4.43,11.25,269.7,-0.882,0,2.953,270.24,0,25.23,-61.94,45.609,-0.161,30.473,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.3,FLYING
3.56,APPROACH,ILS_TRACK,200.1,200,-0.1,2387.98,-25.75,5.24,11.71,269.81,-1.257,0.1124,2.894,270.26,0,24.24,-66.21,45.541,-0.145,31.241,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.6,FLYING
3.82,APPROACH,ILS_TRACK,199.43,200,0.57,2381.56,-24.39,5.52,11.68,269.89,-1.493,0.2164,3.016,270.28,0,23.39,-69.67,45.483,-0.121,31.554,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.86,FLYING
4.08,APPROACH,ILS_TRACK,198.72,200,1.28,2375.49,-23.04,5.8,11.65,269.96,-1.68,0.3204,3.319,270.28,0,22.58,-72.82,45.425,-0.115,31.518,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.12,FLYING
4.34,APPROACH,ILS_TRACK,198.02,200,1.98,2369.76,-21.81,6.14,11.69,270.02,-1.824,0.4244,3.807,270.28,0,21.79,-75.64,45.366,-0.118,31.377,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.38,FLYING
4.64,APPROACH,ILS_TRACK,197.21,200,2.79,2363.6,-20.24,6.58,11.75,270.09,-1.942,0.5444,4.612,270.28,0,20.93,-78.44,45.3,-0.116,31.012,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.68,FLYING
4.9,APPROACH,ILS_TRACK,196.54,200,3.46,2358.61,-18.9,6.88,11.73,270.14,-2.012,0.6484,5.499,270.27,0,20.22,-80.53,45.242,-0.128,30.587,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.94,FLYING
5.16,APPROACH,ILS_TRACK,195.91,200,4.09,2353.97,-17.56,7.21,11.73,270.19,-2.057,0.7524,6.551,270.27,0,19.54,-82.28,45.184,-0.13,30.074,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.2,FLYING
5.42,APPROACH,ILS_TRACK,195.34,200,4.66,2349.68,-16.25,7.5,11.68,270.23,-2.094,0.8419,7.752,270.26,0,18.9,-83.7,45.127,-0.14,29.458,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.46,FLYING
5.72,APPROACH,ILS_TRACK,194.77,200,5.23,2345.17,-14.63,7.86,11.65,270.27,-2.114,0.8818,9.311,270.25,0,18.21,-84.88,45.06,-0.151,28.632,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.76,FLYING
5.98,APPROACH,ILS_TRACK,194.37,200,5.63,2341.67,-13.32,8.28,11.73,270.31,-2.117,0.8957,10.767,270.24,0,17.64,-85.55,45.003,-0.164,27.701,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.02,FLYING
6.24,APPROACH,ILS_TRACK,194.04,200,5.96,2338.51,-11.91,8.63,11.71,270.35,-2.102,0.8977,12.31,270.21,0,17.13,-85.84,44.946,-0.187,26.655,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.28,FLYING
6.5,APPROACH,ILS_TRACK,193.79,200,6.21,2335.71,-10.46,8.97,11.69,270.38,-2.046,0.8888,13.92,270.2,0,16.64,-85.78,44.889,-0.204,25.549,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.54,FLYING
6.8,APPROACH,ILS_TRACK,193.59,200,6.41,2332.9,-8.64,9.07,11.36,270.38,-1.927,0.8748,15.841,270.18,0,16.13,-85.28,44.823,-0.219,24.245,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.84,FLYING
7.06,APPROACH,ILS_TRACK,193.53,200,6.47,2330.77,-7.28,8.81,10.76,270.37,-1.741,0.8382,17.522,270.16,0,15.73,-84.53,44.766,-0.245,23.074,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.1,FLYING
7.32,APPROACH,ILS_TRACK,193.6,200,6.4,2328.93,-6.03,8.39,10.02,270.33,-1.473,0.7827,19.189,270.13,0,15.37,-83.49,44.709,-0.266,21.83,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.36,FLYING
7.58,APPROACH,ILS_TRACK,193.8,200,6.2,2327.34,-4.98,7.8,9.17,270.28,-1.171,0.7001,20,270.13,0,15.03,-82.18,44.652,-0.271,20.62,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.62,FLYING
7.88,APPROACH,ILS_TRACK,194.18,200,5.82,2325.79,-4.12,7.11,8.23,270.23,-0.859,0.59,20,270.12,0,14.66,-80.37,44.586,-0.284,19.298,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.92,FLYING
8.14,APPROACH,ILS_TRACK,194.6,200,5.4,2324.71,-3.54,6.81,7.76,270.2,-0.614,0.486,20,270.12,0,14.36,-78.55,44.529,-0.285,17.95,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8.18,FLYING
8.4,APPROACH,ILS_TRACK,195.06,200,4.94,2323.75,-2.89,6.32,7.11,270.17,-0.432,0.3834,20,270.13,0,14.06,-76.53,44.471,-0.271,16.753,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8.44,FLYING
8.66,APPROACH,ILS_TRACK,195.55,200,4.45,2322.95,-2.59,6.02,6.71,270.16,-0.331,0.2849,20,270.12,0,13.77,-74.39,44.414,-0.276,15.715,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8.7,FLYING
8.96,APPROACH,ILS_TRACK,196.13,200,3.87,2322.18,-2.24,5.84,6.42,270.15,-0.235,0.1969,20,270.14,0,13.44,-71.71,44.347,-0.259,14.389,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,FLYING
9.22,APPROACH,ILS_TRACK,196.58,200,3.42,2321.63,-1.88,5.75,6.25,270.15,-0.225,0.133,20,270.15,0,13.16,-69.27,44.289,-0.252,13.254,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.26,FLYING
9.48,APPROACH,ILS_TRACK,196.98,200,3.02,2321.13,-1.65,5.57,6,270.15,-0.233,0.0893,20,270.16,0,12.87,-66.76,44.231,-0.243,12.3,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.52,FLYING
9.74,APPROACH,ILS_TRACK,197.3,200,2.7,2320.69,-1.44,5.45,5.83,270.15,-0.25,0.0698,20,270.17,0,12.59,-64.17,44.173,-0.231,11.295,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.78,FLYING
10.04,APPROACH,ILS_TRACK,197.56,200,2.44,2320.26,-1.27,5.37,5.7,270.16,-0.282,0.0713,20,270.18,0,12.26,-61.11,44.106,-0.219,10.176,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10.08,FLYING
10.3,APPROACH,ILS_TRACK,197.69,200,2.31,2319.93,-1.14,5.32,5.62,270.17,-0.31,0.0947,20,270.19,0,11.99,-58.41,44.048,-0.213,9.203,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10.34,FLYING
10.56,APPROACH,ILS_TRACK,197.75,200,2.25,2319.63,-1.04,5.28,5.55,270.17,-0.318,0.1318,20,270.19,0,11.72,-55.67,43.99,-0.209,8.279,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10.6,FLYING
10.82,APPROACH,ILS_TRACK,197.73,200,2.27,2319.37,-0.95,5.27,5.52,270.17,-0.324,0.1782,20,270.2,0,11.45,-52.9,43.932,-0.197,7.337,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10.86,FLYING
11.12,APPROACH,ILS_TRACK,197.64,200,2.36,2319.1,-0.85,5.27,5.5,270.18,-0.33,0.2296,20,270.21,0,11.14,-49.66,43.865,-0.193,6.277,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.16,FLYING
11.38,APPROACH,ILS_TRACK,197.54,200,2.46,2318.88,-0.8,5.27,5.48,270.18,-0.34,0.2792,20,270.22,0,10.87,-46.84,43.807,-0.176,5.373,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.42,FLYING
11.64,APPROACH,ILS_TRACK,197.43,200,2.57,2318.69,-0.72,5.27,5.45,270.19,-0.347,0.3238,20,270.22,0,10.62,-44,43.748,-0.183,4.449,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.68,FLYING
11.9,APPROACH,ILS_TRACK,197.32,200,2.68,2318.51,-0.66,5.27,5.44,270.19,-0.339,0.3596,20,270.23,0,10.37,-41.14,43.69,-0.171,3.545,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.94,FLYING
12.2,APPROACH,ILS_TRACK,197.21,200,2.79,2318.31,-0.53,5.25,5.41,270.19,-0.363,0.3866,20,270.24,-0.496,10.08,-37.82,43.623,-0.158,2.504,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12.24,FLYING
12.46,APPROACH,ILS_TRACK,197.16,200,2.84,2318,-0.29,4.51,4.67,270.2,-0.513,0.3998,20,270.24,-1.118,9.83,-35.02,43.565,-0.161,1.882,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12.5,FLYING
12.72,APPROACH,ILS_TRACK,197.19,200,2.81,2317.52,-0.56,3.17,3.4,270.21,-0.726,0.3904,20,270.25,-1.334,9.59,-32.4,43.507,-0.146,1.666,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12.76,FLYING
12.98,APPROACH,ILS_TRACK,197.28,200,2.72,2316.98,-1.37,2.19,2.58,270.22,-0.914,0.3676,20,270.26,-1.767,9.35,-29.89,43.449,-0.144,1.233,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13.02,FLYING
13.28,APPROACH,ILS_TRACK,197.41,200,2.59,2316.33,-2.47,1.99,2.59,270.23,-1.045,0.343,20,270.25,-2.539,9.09,-27.02,43.382,-0.148,0.461,0,0,0,269.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13.32,FLYING
