t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
1.02,APPROACH,FLY_TO_FIX,144.52,80.4,-64.12,1498.54,0.13,1.01,0.96,269.82,-0.211,0,-20,173.44,0.007,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.04,FLYING
1.76,APPROACH,FLY_TO_FIX,144.26,80.8,-63.46,1498.66,0.2,0.93,0.89,269.41,7.244,0,-20,171.87,0.007,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.8,FLYING
2.46,APPROACH,FLY_TO_FIX,143.76,81.2,-62.56,1498.66,-0.09,0.36,0.61,268.54,21.482,0,-20,170.44,0.007,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5,FLYING
3.16,APPROACH,FLY_TO_FIX,143.18,81.6,-61.58,1497.98,-1.61,-0.9,0.07,267.62,37.075,0,-20,169.02,0.009,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.2,FLYING
3.86,APPROACH,FLY_TO_FIX,142.25,82,-60.25,1497.01,-1.6,2.57,5.54,261.03,52.769,0,-20,167.61,0.014,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9,FLYING
4.56,APPROACH,FLY_TO_FIX,139.95,82.4,-57.55,1486.84,0.16,3.93,9.89,250.98,67.788,0,-20,166.22,0.016,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.6,FLYING
5.26,APPROACH,FLY_TO_FIX,136.62,82.8,-53.82,1473.7,0.26,3.03,9.66,243.55,72.053,0.008,-20,164.85,0.015,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.3,FLYING
5.96,APPROACH,FLY_TO_FIX,133.2,83.2,-50,1462.02,-0.31,3.04,10.6,235.09,72.387,0.208,-20,163.51,0.015,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,FLYING
6.68,APPROACH,FLY_TO_FIX,129.81,83.6,-46.21,1453.57,-1.18,2.98,11.34,226.77,72.246,0.3953,-20,162.18,0.017,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.72,FLYING
7.38,APPROACH,FLY_TO_FIX,126.69,84,-42.69,1449.71,-2.08,2.66,10.98,219.85,71.557,0.5078,-20,160.95,0.023,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.42,FLYING
8.08,APPROACH,FLY_TO_FIX,123.75,84,-39.75,1449.27,-2.82,2.51,10.85,212.85,70.238,0.5783,-20,159.78,0.031,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.12,FLYING
8.8,APPROACH,FLY_TO_FIX,121.11,84,-37.11,1444.1,-3.49,2.46,10.96,205.62,68.635,0.6024,-20,158.69,0.042,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.86,FLYING
9.92,APPROACH,FLY_TO_FIX,117.91,84,-33.91,1437.85,-4.11,2.44,9.28,197.69,62.847,0.6787,-20,157.15,0.063,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.99,FLYING
11.11,APPROACH,FLY_TO_FIX,115.54,84,-31.54,1472.88,-4.35,2.45,8.06,190.26,57.463,0.6629,-20,155.63,0.088,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.18,FLYING
12.3,APPROACH,FLY_TO_FIX,114.08,84,-30.08,1476.63,-4.35,2.42,7.08,183.85,52.82,0.5582,-20,154.28,0.114,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.37,FLYING
13.49,APPROACH,FLY_TO_FIX,113.26,84,-29.26,1471.52,-4.21,2.37,6.25,178.34,48.159,0.4089,-20,153.09,0.139,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.56,FLYING
14.68,APPROACH,FLY_TO_FIX,112.87,84,-28.87,1466.64,-3.97,2.34,5.57,173.59,43.608,0.2447,-20,152.03,0.164,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.75,FLYING
15.87,APPROACH,FLY_TO_FIX,112.74,84,-28.74,1462.09,-3.67,2.33,5.03,169.45,39.224,0.0868,-20,151.09,0.187,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.94,FLYING
17.06,APPROACH,FLY_TO_FIX,112.64,84,-28.64,1457.93,-3.32,2.36,4.6,165.89,34.743,0,-20,150.26,0.208,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17.13,FLYING
18.29,APPROACH,FLY_TO_FIX,112.29,84,-28.29,1454.12,-2.93,2.45,4.3,162.74,30.332,0,-20,149.5,0.227,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.36,FLYING
19.48,APPROACH,FLY_TO_FIX,111.68,84,-27.68,1450.88,-2.55,2.59,4.12,160.11,26.276,0,-20,148.85,0.244,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.55,FLYING
20.67,APPROACH,FLY_TO_FIX,110.86,84,-26.86,1448.11,-2.19,2.75,4.02,157.84,22.394,0,-20,148.28,0.258,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.74,FLYING
21.89,APPROACH,FLY_TO_FIX,109.85,84,-25.85,1445.7,-1.84,2.92,3.96,155.79,19.437,0,-20,147.76,0.27,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.96,FLYING
23.08,APPROACH,FLY_TO_FIX,108.74,84,-24.74,1443.75,-1.53,3.11,3.98,154.08,17.156,0,-20,147.31,0.28,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.15,FLYING
24.31,APPROACH,FLY_TO_FIX,107.51,84,-23.51,1442.09,-1.27,3.33,4.05,152.56,14.718,0,-20,146.9,0.289,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.38,FLYING
25.5,APPROACH,FLY_TO_FIX,106.24,84,-22.24,1440.76,-1.04,3.57,4.15,151.31,12.491,0,-20,146.55,0.295,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.57,FLYING
26.72,APPROACH,FLY_TO_FIX,104.86,84,-20.86,1439.66,-0.83,3.83,4.29,150.22,10.444,0,-20,146.24,0.301,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.79,FLYING
27.95,APPROACH,FLY_TO_FIX,103.43,84,-19.43,1438.81,-0.64,4.1,4.45,149.3,8.695,0,-20,145.96,0.306,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28.02,FLYING
29.14,APPROACH,FLY_TO_FIX,102,84,-18,1438.2,-0.48,4.37,4.64,148.55,7.266,0,-20,145.71,0.309,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29.21,FLYING
30.36,APPROACH,FLY_TO_FIX,100.49,84,-16.49,1437.76,-0.33,4.67,4.86,147.9,6.041,0.0277,-20,145.49,0.311,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.43,FLYING
31.55,APPROACH,FLY_TO_FIX,99,84,-15,1437.49,-0.21,4.96,5.08,147.37,5.071,0.0481,-20,145.29,0.312,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31.62,FLYING
32.74,APPROACH,FLY_TO_FIX,97.51,84,-13.51,1437.35,-0.11,5.26,5.33,146.91,4.274,0.0651,-20,145.11,0.313,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32.81,FLYING
33.93,APPROACH,FLY_TO_FIX,96.01,84,-12.01,1437.32,-0.03,5.57,5.59,146.52,3.626,0.0785,-20,144.94,0.313,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,FLYING
35.16,APPROACH,FLY_TO_FIX,94.48,84,-10.48,1437.39,0.04,5.89,5.87,146.17,3.084,0.093,-20,144.77,0.313,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.23,FLYING
36.42,APPROACH,FLY_TO_FIX,92.92,84,-8.92,1437.53,0.12,6.18,6.14,145.86,2.662,0.1079,-20,93.82,-2.588,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36.49,FLYING
37.61,APPROACH,FLY_TO_FIX,91.38,84,-7.38,1437.59,-0.02,6.12,6.26,144.36,11.575,0.1181,-20,93.46,-2.588,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.68,FLYING
38.8,APPROACH,FLY_TO_FIX,89.86,84,-5.86,1437.28,-0.73,7.3,8.56,139.62,27.668,0.199,-20,93.12,-2.587,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38.87,FLYING
39.99,APPROACH,FLY_TO_FIX,87.83,84,-3.83,1436.78,-0.45,7.96,10.8,131.92,42.397,0.3507,-20,92.79,-2.584,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.06,FLYING
41.21,APPROACH,FLY_TO_FIX,85.63,84,-1.63,1435.43,-1.4,6.93,11.26,124.54,45.575,0.5234,-20,92.48,-2.578,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.28,FLYING
42.44,APPROACH,FLY_TO_FIX,83.86,84,0.14,1432.51,-2.91,6.35,10.57,119.91,38.484,0.6264,-19.97,92.22,-2.565,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42.51,FLYING
43.63,APPROACH,FLY_TO_FIX,82.68,84,1.32,1428.64,-3.51,6.4,10.28,116.2,33.657,0.6418,-19.338,91.99,-2.546,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.7,FLYING
44.82,APPROACH,FLY_TO_FIX,81.9,84,2.1,1424.14,-3.97,6.31,10.1,112.64,29.774,0.6121,-18.306,91.8,-2.523,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44.89,FLYING
46.01,APPROACH,FLY_TO_FIX,81.48,84,2.52,1419.18,-4.29,6.23,9.89,109.65,25.808,0.5472,-17.055,91.63,-2.499,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46.08,FLYING
47.23,APPROACH,FLY_TO_FIX,81.36,84,2.64,1413.76,-4.5,6.07,9.63,106.92,22.766,0.4586,-15.735,91.48,-2.473,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,47.3,FLYING
48.49,APPROACH,FLY_TO_FIX,81.44,84,2.56,1407.96,-4.62,5.76,9.21,104.48,19.744,0.3589,-14.454,91.34,-2.443,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,48.56,FLYING
49.68,APPROACH,FLY_TO_FIX,81.62,84,2.38,1402.39,-4.66,5.46,8.8,102.45,17.979,0.2661,-13.261,91.23,-2.415,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,49.75,FLYING
