t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
4.68,TAKEOFF,TO_PREFLIGHT,0.05,80,79.95,3.71,1.49,0.13,0.16,-56.17,89.51,0.078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,7.15,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.43,873.35,2,0,0.08,0.08,44,14.29,0.08,0.06,4.56,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.96,TAKEOFF,TO_PREFLIGHT,0.2,80,79.8,3.68,1.5,0.02,-0.06,-14.55,89.5,0.091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.38,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.95,873.35,2,0,0.08,0.08,48,14.29,0.08,0.06,4.84,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.24,TAKEOFF,TO_PREFLIGHT,0.25,80,79.75,3.57,1.47,0.05,-0.38,-8.46,89.49,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,2.92,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.69,873.35,2,0,0.08,0.08,52,14.29,0.08,0.06,5.12,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.52,TAKEOFF,TO_PREFLIGHT,0.1,80,79.9,3.62,1.49,-0.07,-0.26,27.26,89.48,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-3.86,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.76,873.35,2,0,0.08,0.08,56,14.29,0.08,0.06,5.4,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.8,TAKEOFF,TO_PREFLIGHT,0.17,80,79.83,3.62,1.48,0,-0.2,2.76,89.48,0.088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.15,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.24,873.35,2,0,0.08,0.08,60,14.29,0.08,0.06,5.68,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.08,TAKEOFF,TO_PREFLIGHT,0.2,80,79.8,3.6,1.48,0.04,-0.29,-11.15,89.47,0.091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,2.22,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.22,873.35,2,0,0.08,0.08,64,14.29,0.08,0.06,5.96,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.36,TAKEOFF,TO_PREFLIGHT,0.23,80,79.77,3.59,1.48,-0.01,-0.35,1.29,89.46,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.55,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.78,873.35,2,0,0.08,0.08,68,14.29,0.08,0.06,6.24,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.64,TAKEOFF,TO_PREFLIGHT,0.27,80,79.73,3.6,1.48,-0.02,-0.28,4.17,89.44,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-1.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,873.35,2,0,0.08,0.08,72,14.29,0.08,0.06,6.52,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.92,TAKEOFF,TO_PREFLIGHT,0.37,80,79.63,3.61,1.48,0.01,-0.27,-1.27,89.43,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.54,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.95,873.35,2,0,0.08,0.08,76,14.29,0.08,0.06,6.8,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.2,TAKEOFF,TO_PREFLIGHT,0.53,80,79.47,3.6,1.48,0,-0.31,-0.97,89.41,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.27,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.71,873.34,2,0,0.08,0.08,80,14.29,0.08,0.06,7.08,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.48,TAKEOFF,TO_PREFLIGHT,0.72,80,79.28,3.6,1.48,-0.01,-0.31,0.51,89.38,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.68,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.33,873.34,2,0,0.08,0.08,84,14.29,0.08,0.06,7.36,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.76,TAKEOFF,TO_PREFLIGHT,0.89,80,79.11,3.6,1.48,0,-0.3,-0.04,89.36,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.21,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.88,873.34,2,0,0.08,0.08,88,14.29,0.08,0.06,7.64,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.04,TAKEOFF,TO_PREFLIGHT,0.99,80,79.01,3.59,1.47,0,-0.33,-0.54,89.34,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.22,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569.42,873.34,2,0,0.08,0.08,92,14.29,0.08,0.06,7.92,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.32,TAKEOFF,TO_PREFLIGHT,1.04,80,78.96,3.59,1.47,-0.01,-0.35,-0.05,89.31,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.01,873.34,2,0,0.08,0.08,96,14.29,0.08,0.06,8.2,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.6,TAKEOFF,TO_PREFLIGHT,1.08,80,78.92,3.59,1.47,-0.01,-0.34,0.07,89.29,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.42,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.69,873.34,2,0,0.08,0.08,100,14.29,0.08,0.06,8.48,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.88,TAKEOFF,TO_PREFLIGHT,1.11,80,78.89,3.59,1.47,0,-0.35,-0.13,89.27,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.19,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.51,873.33,2,0,0.08,0.08,104,14.29,0.08,0.06,8.76,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.16,TAKEOFF,TO_PREFLIGHT,1.14,80,78.86,3.59,1.47,0,-0.36,-0.17,89.24,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.18,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.52,873.33,2,0,0.08,0.08,108,14.29,0.08,0.06,9.04,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.44,TAKEOFF,TO_PREFLIGHT,1.16,80,78.84,3.58,1.47,-0.01,-0.36,-0.07,89.22,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.77,873.33,2,0,0.08,0.08,112,14.29,0.08,0.06,9.32,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.72,TAKEOFF,TO_PREFLIGHT,1.19,80,78.81,3.58,1.46,-0.01,-0.36,-0.09,89.2,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.29,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.3,873.33,2,0,0.08,0.08,116,14.29,0.08,0.06,9.6,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10,TAKEOFF,TO_PREFLIGHT,1.21,80,78.79,3.58,1.46,-0.01,-0.37,-0.12,89.17,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.28,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.14,873.33,2,0,0.08,0.08,120,14.29,0.08,0.06,9.88,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.28,TAKEOFF,TO_PREFLIGHT,1.23,80,78.77,3.58,1.46,-0.01,-0.37,-0.11,89.15,0.095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.28,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.305,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.33,873.33,2,0,0.08,0.08,124,14.29,0.08,0.06,10.16,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.58,TAKEOFF,TO_GROUND_ROLL,1.32,80,78.68,3.6,1.47,-0.02,-0.33,0.24,89.13,0.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.01,0,1,0,-0.75,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,90.01,1,0.001,-0.877,0.024,0.563,0,0.024,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.65,873.33,2,0,0.08,0.08,128,14.29,0.08,0.06,10.44,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.86,TAKEOFF,TO_GROUND_ROLL,2.69,80,77.31,3.71,1.46,-0.11,0.1,1.97,89.16,0.073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-2.49,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,1,0.001,-0.823,0.021,0.577,0,0.021,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.6,873.3,2,0,0.08,0.08,132,14.29,0.08,0.06,10.72,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
