t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
33.44,TAKEOFF,TO_GROUND_ROLL,120.68,80,-40.68,3.61,-0.04,-0.04,-0.03,90.61,-0.042,1,0,0,0,0,0,0,0,0,0,90.59,0,0,0,0,0.204,0,0,0,0,90.59,1,0.204,0.011,-0.0017,1,0,-0.0017,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.51,1021.06,2,0,0.78,0.5,43,1.25,0.86,0.76,32.68,LANDED
35.94,TAKEOFF,TO_ROTATE,136.6,80,-56.6,3.61,0.06,-0.05,-0.07,90.75,-0.035,1,0,0,0,0,0,0,0,0,0,90.51,1.718,0,0,0,0.13,0,0,0,0,90.51,1,0.13,0.223,-0.0125,1,0,-0.0125,0,0.308,1.718,1.754,0.08,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.74,1082.58,2,0,0.82,0.5,46,1.21,0.86,0.76,35.18,LANDED
38.44,TAKEOFF,TO_ROTATE,153.47,80,-73.47,3.77,0.37,0.5,0.35,90.85,-0.058,1,0,0,0,0,0,0,0,0,0,90.39,7.118,0,0,0,0.004,0,0,0,0,90.39,1,0.004,0.445,-0.0223,1,0,-0.0223,0,0.72,7.118,6.666,0.08,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150.48,1151.92,2,0,0.8,0.5,49,1.2,0.9,0.8,37.68,LANDED
40.74,TAKEOFF,TO_ROTATE,169.93,80,-89.93,4.3,0.22,2.18,2.04,90.92,-0.069,1,0,0,0,0,0,0,0,0,0,90.4,11.5,0,0,0,0,0,0,0,0,90.4,1,0,0.521,0,0,3,0,0,0,11.5,9.547,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.55,1224.8,2,0,0.82,0.5,52,1.3,0.9,0.7,39.96,LANDED
42.98,TAKEOFF,TO_ROTATE,182.07,80,-102.07,22.7,0.31,19.62,19.51,90.64,0.664,1,0,0,0,0,0,0,0,0,0,90.4,11.5,0,0,0,0,0,0,0,0,90.4,1,0,0.247,0,0,3,0,0,0,11.5,-7.984,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.51,1283.19,2,0,0.72,0.5,55,1.33,0.82,0.72,42.22,FLYING
45.28,TAKEOFF,TO_CLIMB,187.37,80,-107.37,88.62,12.77,23.51,19.64,90.41,0.877,0.82,0,0,0,0,0,0,0,0,0,90.4,10.1,0,0,0,0,0,0,0,0,90.4,1,0,0.018,0,0,3,0,0,0,11.5,-10.539,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304.19,1307.89,2,0,0.74,0.5,58,1.32,0.8,0.72,44.5,FLYING
47.44,TAKEOFF,TO_CLIMB,192.86,80,-112.86,125.77,20.78,18.96,12.84,90.36,0.971,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.036,0,0,3,0,0,0,11.5,-10.539,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.39,1331.61,2,0,0.68,0.5,61,1.39,0.82,0.68,46.68,FLYING
49.56,TAKEOFF,TO_CLIMB,201.36,80,-121.36,172.07,23.11,18.04,11.5,90.36,0.65,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.043,0,0,3,0,0,0,11.5,-10.539,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.25,1370.61,2,0,0.68,0.5,64,1.43,0.76,0.68,48.8,FLYING
51.72,TAKEOFF,TO_CLIMB,210.37,80,-130.37,223.76,24.93,17.2,10.44,90.4,0.266,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-10.539,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.12,1412.88,2,0,0.7,0.5,67,1.4,0.76,0.68,50.96,FLYING
53.9,TAKEOFF,TO_CLIMB,220.16,80,-140.16,279.65,26.54,16.36,9.47,90.41,0.113,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,0.014,0,0,3,0,0,0,11.5,-10.539,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.33,1460.07,2,0,0.7,0.5,70,1.39,0.78,0.7,53.14,FLYING
# end T+56  IAS 230.2 m/s
