t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.1,CRUISE,,224.66,80,-144.66,2251.44,0.03,9.81,9.8,90,0.002,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,90,3.743,1,0,0.01,0,0,0,90,-0.9037,0.0002,-0.4282,13.54,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.53,1355.05,2,0,0.1,0.1,1,3.7,0.1,0.02,0,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
0.36,CRUISE,,224.64,80,-144.64,2251.51,-0.11,10.07,10.04,90,0.003,0,0,0,1,0.6,2.979,0.75,0.35,0.0168,0.4,90,3.742,0,1,-0.03,0,0,13.69,90,-0.9054,0.0002,-0.4246,13.78,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.28,1354.98,2,0,0.04,0.04,6,19.23,0.1,0.04,0.26,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
0.62,CRUISE,,224.52,80,-144.52,2251.84,-0.23,11.37,11.27,90,0.005,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.741,0,1,-0.06,0,0,14.63,90,-0.9143,0.0002,-0.4051,15.02,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.14,1354.38,2,0,0.06,0.06,11,19.23,0.06,0.04,0.52,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
0.88,CRUISE,,224.2,80,-144.2,2252.56,0.03,13.92,13.68,90,0.005,0.04,0,-0.424,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.737,0,1,0.01,0,0,16.77,90,-0.9304,0.0002,-0.3665,17.42,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.1,1352.68,2,0,0.06,0.06,16,19.23,0.06,0.04,0.78,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.14,CRUISE,,223.45,80,-143.45,2253.65,1.22,17.15,16.68,90,0.004,0.144,0,-1.41,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.732,0,1,0.31,0,0,19.8,90,-0.9482,0.0003,-0.3175,20.41,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.83,1348.73,2,0,0.06,0.06,21,19.23,0.06,0.04,1.04,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.4,CRUISE,,221.92,80,-141.92,2254.85,3.03,19.35,18.55,90,0.005,0.248,0,-2.082,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.726,0,1,0.78,0,0,21.95,90,-0.9581,0.0003,-0.2866,22.28,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.92,1340.56,2,0,0.06,0.06,26,19.23,0.06,0.04,1.3,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.66,CRUISE,,219.86,80,-139.86,2256.25,4.91,20.57,19.38,90,0.006,0.352,0,-2.262,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.719,0,1,1.28,0,0,22.98,90,-0.962,0.0003,-0.2729,23.1,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.52,1329.54,2,0,0.06,0.06,31,19.23,0.06,0.04,1.56,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.92,CRUISE,,217.63,80,-137.63,2257.96,6.7,21.2,19.61,90,0.007,0.456,0,-2.206,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.71,0,1,1.76,0,0,23.3,90,-0.9631,0.0003,-0.2692,23.32,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.81,1317.56,2,0,0.06,0.06,36,19.23,0.06,0.04,1.82,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.18,CRUISE,,215.33,80,-135.33,2260.06,8.33,21.64,19.65,90,0.008,0.56,0,-2.151,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.7,0,1,2.22,0,0,23.35,90,-0.9632,0.0003,-0.269,23.35,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.74,1305.29,2,0,0.06,0.06,41,19.23,0.06,0.04,2.08,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.44,CRUISE,,213.02,80,-133.02,2262.56,9.87,22.05,19.67,90,0.008,0.664,0,-2.098,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,3.687,0,1,2.65,0,0,23.36,90,-0.9632,0.0003,-0.2689,23.36,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.19,1292.95,2,0,0.06,0.06,46,19.23,0.06,0.04,2.34,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
