t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.12,APPROACH,FLY_TO_FIX,233.11,73.08,-160.03,1476.56,-11.58,-4.25,-1.58,89.93,-0.033,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,179.93,0,1,0,-2.85,177.87,0,0,90,0,0,0,0,0,0,0,54.649,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.16,347.66,2,0,0.1,0.1,1,3.45,0.1,0.02,0.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.42,APPROACH,FLY_TO_FIX,233.21,73.32,-159.89,1473.1,-11.59,-4.23,-1.56,89.96,0.036,0,0,0,1,0.6,1.502,0.75,0.35,0.0168,0.4,179.96,0,0,0,-2.84,177.85,0,0,179.95,0,0,0,0,0,0,0,54.722,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.83,347.8,2,0,0.06,0.06,5,13.33,0.1,0.06,0.42,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.72,APPROACH,FLY_TO_FIX,233.27,73.56,-159.71,1469.92,-10.13,-3.25,-0.87,90.01,1.22,0,0,0,1,0.6,2.326,0.75,0.35,0.0168,0.4,180.01,0,0,0,-2.53,177.81,0,0,179.97,0,0,0,0,0,0,0,54.796,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75,347.94,2,0,0.08,0.08,9,13.33,0.08,0.06,0.72,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1,APPROACH,FLY_TO_FIX,233.1,73.78,-159.32,1467.12,-9.65,-3.83,-1.58,90.14,6.275,0,0,0,1,0.6,2.917,0.75,0.35,0.0168,0.4,180.14,0,0,0,-2.37,177.68,0,0,180.1,0,0,0,0,0,0,0,54.865,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.06,348.02,2,0,0.06,0.06,13,14.29,0.08,0.06,1,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.28,APPROACH,FLY_TO_FIX,232.85,74.01,-158.85,1464.43,-9.56,-3.92,-1.62,90.3,13.743,0,0,0,1,0.6,3.34,0.75,0.35,0.0168,0.4,180.3,0,0,0,-2.35,177.52,0,0,180.27,0,0,0,0,0,0,0,54.934,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56,348.08,2,0,0.06,0.06,17,14.29,0.08,0.06,1.28,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.56,APPROACH,FLY_TO_FIX,232.56,74.23,-158.33,1461.72,-9.73,-4.09,-1.66,90.42,22.178,0,0,-9.42,1,0.6,3.644,0.75,0.35,0.0168,0.4,180.42,0,0,0,-2.39,177.41,0,0,180.4,0,0,0,0,0,0,0,55.003,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.22,348.14,2,0,0.06,0.06,21,14.29,0.08,0.06,1.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.84,APPROACH,FLY_TO_FIX,232.25,74.46,-157.8,1458.92,-10.19,-4.33,-1.73,90.49,30.946,0,0,-9.233,1,0.6,3.862,0.75,0.35,0.0168,0.4,180.49,0,0,0,-2.5,177.35,0,0,180.48,0,0,0,0,0,0,0,55.072,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.04,348.2,2,0,0.06,0.06,25,14.29,0.08,0.06,1.84,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.12,APPROACH,FLY_TO_FIX,231.95,74.68,-157.27,1455.94,-11.09,-4.59,-1.78,90.54,39.779,0,0,-9.05,1,0.6,4.018,0.75,0.35,0.0168,0.4,180.54,0,0,0,-2.71,177.31,0,0,180.51,0,0,0,0,0,0,0,55.14,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.01,348.27,2,0,0.06,0.06,29,14.29,0.08,0.06,2.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.4,APPROACH,FLY_TO_FIX,231.63,74.9,-156.73,1453.16,-10.61,-2.75,0.75,92.74,48.58,0,0,-8.871,1,0.6,4.13,0.783,0.35,0.0168,0.4,182.74,0,0,0,-2.67,175.12,0,0,182.15,0,0,0,0,0,0,0,55.209,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12,348.34,2,0,0.06,0.06,33,14.29,0.08,0.06,2.4,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,231.09,75.13,-155.96,1450.76,-8.06,-1.94,1.23,94.58,57.129,0,0,-18.027,1,0.6,4.21,0.904,0.35,0.0168,0.4,184.58,0,0,0,-2.03,173.29,0,0,184.23,0,0,0,0,0,0,0,55.277,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35,348.36,2,0,0.06,0.06,37,14.29,0.08,0.06,2.68,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
