t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
5.54,TAKEOFF,TO_GROUND_ROLL,0.45,80,79.55,4.81,1.19,0,-0.43,-0.1,90.95,0.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.28,0,1,0,-0.18,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,86.28,1,-0.004,4.667,-0.0525,0.25,1,-0.0525,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.9,1939.22,6,0,0.06,0.06,41,15.38,0.08,0.04,5.34,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
5.84,TAKEOFF,TO_GROUND_ROLL,0.68,80,79.32,4.82,1.2,0,-0.42,-0.16,90.98,0.085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.22,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,89.98,1,-0.004,1.003,-0.0113,0.25,1,-0.0113,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.9,1939.01,6,0,0.06,0.06,45,13.33,0.1,0.06,5.64,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
6.12,TAKEOFF,TO_GROUND_ROLL,1,80,79,4.82,1.19,-0.01,-0.43,-0.07,91.01,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.42,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,89.98,1,-0.004,1.031,-0.0116,0.25,1,-0.0116,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.32,1938.72,6,0,0.06,0.06,49,14.29,0.08,0.06,5.92,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
6.42,TAKEOFF,TO_GROUND_ROLL,1.38,80,78.62,4.82,1.19,-0.01,-0.41,-0.13,91.04,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,89.98,1,-0.005,1.06,-0.0119,0.25,1,-0.0119,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.23,1938.37,6,0,0.06,0.06,53,13.33,0.1,0.06,6.22,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
6.7,TAKEOFF,TO_GROUND_ROLL,1.77,80,78.23,4.82,1.19,-0.01,-0.42,-0.1,91.06,0.113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.37,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,89.98,1,-0.005,1.086,-0.0122,0.25,1,-0.0122,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.64,1938,6,0,0.06,0.06,57,14.29,0.08,0.06,6.5,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
6.98,TAKEOFF,TO_GROUND_ROLL,2.19,80,77.81,4.82,1.19,-0.01,-0.41,-0.12,91.09,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,89.98,1,-0.005,1.112,-0.0125,0.25,1,-0.0125,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.58,1937.59,6,0,0.06,0.06,61,14.29,0.08,0.06,6.78,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
7.28,TAKEOFF,TO_GROUND_ROLL,2.69,80,77.31,4.82,1.18,-0.02,-0.42,-0.09,91.11,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.37,0,0,0,90,0,0,0,0,0,0,0,0,-0.006,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,89.98,1,-0.006,1.138,-0.0128,0.25,1,-0.0128,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.92,1937.1,6,0,0.06,0.06,65,13.33,0.1,0.06,7.08,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
7.56,TAKEOFF,TO_GROUND_ROLL,3.18,80,76.82,4.82,1.18,-0.02,-0.41,-0.11,91.14,0.086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.006,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,89.98,1,-0.006,1.162,-0.0131,0.25,1,-0.0131,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.9,1936.61,6,0,0.06,0.06,69,14.29,0.08,0.06,7.36,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
7.86,TAKEOFF,TO_GROUND_ROLL,3.75,80,76.25,4.82,1.17,-0.02,-0.41,-0.1,91.16,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.35,0,0,0,90,0,0,0,0,0,0,0,0,-0.007,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,89.98,1,-0.007,1.188,-0.0134,0.25,1,-0.0134,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.22,1936.03,6,0,0.06,0.06,73,13.33,0.1,0.06,7.66,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
8.16,TAKEOFF,TO_GROUND_ROLL,4.36,80,75.64,4.82,1.17,-0.03,-0.41,-0.1,91.19,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.008,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,89.98,1,-0.008,1.214,-0.0137,0.25,1,-0.0137,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.02,1935.39,6,0,0.06,0.06,77,13.33,0.1,0.06,7.96,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
8.44,TAKEOFF,TO_GROUND_ROLL,4.95,80,75.05,4.82,1.16,-0.03,-0.41,-0.1,91.21,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.009,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,89.98,1,-0.009,1.237,-0.0139,0.25,1,-0.0139,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.58,1934.76,6,0,0.06,0.06,81,14.29,0.08,0.06,8.24,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
8.72,TAKEOFF,TO_GROUND_ROLL,5.58,80,74.42,4.82,1.15,-0.03,-0.41,-0.1,91.24,0.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.009,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,89.97,1,-0.009,1.261,-0.0142,0.25,1,-0.0142,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.69,1934.07,6,0,0.06,0.06,85,14.29,0.08,0.06,8.52,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
9.02,TAKEOFF,TO_GROUND_ROLL,6.29,80,73.71,4.82,1.14,-0.04,-0.41,-0.1,91.26,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.01,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,89.97,1,-0.01,1.287,-0.0145,0.25,1,-0.0145,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.04,1933.28,6,0,0.06,0.06,89,13.33,0.1,0.06,8.82,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
9.3,TAKEOFF,TO_GROUND_ROLL,6.99,80,73.01,4.82,1.13,-0.04,-0.41,-0.1,91.28,0.088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.012,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,89.97,1,-0.012,1.311,-0.0148,0.25,1,-0.0148,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.26,1932.49,6,0,0.06,0.06,93,14.29,0.08,0.06,9.1,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
9.58,TAKEOFF,TO_GROUND_ROLL,7.71,80,72.29,4.82,1.12,-0.05,-0.4,-0.09,91.31,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.013,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,89.97,1,-0.013,1.335,-0.015,0.25,1,-0.015,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.06,1931.65,6,0,0.06,0.06,97,14.29,0.08,0.06,9.38,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
9.88,TAKEOFF,TO_GROUND_ROLL,8.51,80,71.49,4.82,1.1,-0.05,-0.4,-0.1,91.33,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.014,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,89.97,1,-0.014,1.361,-0.0153,0.25,1,-0.0153,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.01,1930.69,6,0,0.06,0.06,101,13.33,0.1,0.06,9.68,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
10.16,TAKEOFF,TO_GROUND_ROLL,9.3,80,70.7,4.82,1.09,-0.05,-0.4,-0.09,91.35,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.015,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,89.97,1,-0.015,1.386,-0.0156,0.25,1,-0.0156,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.94,1929.73,6,0,0.06,0.06,105,14.29,0.08,0.06,9.96,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
10.46,TAKEOFF,TO_GROUND_ROLL,10.16,80,69.84,4.82,1.07,-0.06,-0.4,-0.1,91.38,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.017,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,89.97,1,-0.017,1.413,-0.0159,0.25,1,-0.0159,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.98,1928.65,6,0,0.06,0.06,109,13.33,0.1,0.06,10.26,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
10.76,TAKEOFF,TO_GROUND_ROLL,11.06,80,68.94,4.82,1.05,-0.06,-0.4,-0.09,91.4,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.96,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.019,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,89.96,1,-0.019,1.439,-0.0162,0.25,1,-0.0162,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.55,1927.49,6,0,0.06,0.06,113,13.33,0.1,0.06,10.56,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
