t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.84,TAKEOFF,TO_PREFLIGHT,0.53,80,79.47,3.65,0,0.06,0.18,87.42,-0.061,0.2,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.88,LANDED
1.6,TAKEOFF,TO_PREFLIGHT,0.09,80,79.91,3.62,0,-0.05,-11.86,87.34,-0.059,0.4,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.64,LANDED
2.22,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,3.66,0.03,0.1,-40.81,87.38,-0.057,0.6,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.26,LANDED
2.98,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.63,-0.02,0,23.04,87.42,-0.058,0.8,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.02,LANDED
3.62,TAKEOFF,TO_PREFLIGHT,0.09,80,79.91,3.62,0,-0.07,-2.87,87.45,-0.057,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.66,LANDED
4.38,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,3.61,0.01,-0.11,-3.16,87.47,-0.055,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4.42,LANDED
4.98,TAKEOFF,TO_PREFLIGHT,0.15,80,79.85,3.6,0,-0.14,-0.68,87.49,-0.054,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5.02,LANDED
5.78,TAKEOFF,TO_PREFLIGHT,0.19,80,79.81,3.58,0,-0.19,-0.44,87.52,-0.054,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5.8,LANDED
6.38,TAKEOFF,TO_PREFLIGHT,0.33,80,79.67,3.59,0,-0.19,-0.03,87.52,-0.054,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.4,LANDED
7.14,TAKEOFF,TO_PREFLIGHT,0.83,80,79.17,3.58,0,-0.2,-0.23,87.52,-0.053,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7.16,LANDED
7.82,TAKEOFF,TO_PREFLIGHT,1.06,80,78.94,3.57,0,-0.23,-0.1,87.52,-0.053,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7.84,LANDED
8.54,TAKEOFF,TO_PREFLIGHT,1.15,80,78.85,3.57,0,-0.24,-0.18,87.54,-0.053,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.56,LANDED
9.1,TAKEOFF,TO_PREFLIGHT,1.2,80,78.8,3.57,0,-0.25,-0.17,87.54,-0.053,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9.12,LANDED
9.82,TAKEOFF,TO_GROUND_ROLL,1.26,80,78.74,3.57,0,-0.26,-0.17,87.55,-0.053,1,0,0,0,0,0,0,0,0,0,0,0,87.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9.86,LANDED
10.5,TAKEOFF,TO_GROUND_ROLL,4.62,80,75.38,3.76,0.23,0.43,-1.9,87.55,-0.062,1,0,90.44,0,0,0,0,0.048,0,0,0,0,90.44,1,0.048,-2.884,0.0801,0.591,0,0.0801,0,0,0,0,0,0,2,2,10.54,LANDED
11.3,TAKEOFF,TO_GROUND_ROLL,10.25,80,69.75,3.81,-0.03,0.52,0.62,87.73,-0.042,1,0,90.42,0,0,0,0,0.064,0,0,0,0,90.42,1,0.064,-2.752,0.0813,0.648,0,0.0813,0,0,0,0,0,0,2,2,11.34,LANDED
11.96,TAKEOFF,TO_GROUND_ROLL,15.03,80,64.97,3.66,-0.19,0.05,0.7,88.18,-0.007,1,0,90.34,0,0,0,0,0.084,0,0,0,0,90.34,1,0.084,-2.277,0.0629,0.696,0,0.0629,0,0,0,0,0,0,2,2,12,LANDED
12.82,TAKEOFF,TO_GROUND_ROLL,21.42,80,58.58,3.68,-0.05,0.19,0.32,88.67,-0.021,1,0,90.33,0,0,0,0,0.114,0,0,0,0,90.33,1,0.114,-1.737,0.0448,0.76,0,0.0448,0,0,0,0,0,0,2,2,12.86,LANDED
