t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
33.18,APPROACH,FLY_TO_FIX,236.45,159,-77.45,1166.04,-2.78,4.85,5.81,251.09,-0.16,0,0,-19.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,252.93,0.878,0,1,-0.78,1.84,0,6.07,252.95,0.4445,-0.2908,0.8473,6.55,252.93,0,0,46.091,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.06,3814.7,6,0,0.76,0.5,43,1.32,0.76,0.76,33.24,FLYING
33.94,APPROACH,FLY_TO_FIX,235.51,159,-76.51,1165.06,-1.14,5.62,6.15,251.28,-0.148,0,0,-18.927,1,0.6,4.5,0.754,0.35,0.0168,0.4,252.91,0.884,0,1,-0.47,1.63,0,6.56,252.93,0.4378,-0.2908,0.8508,7,252.91,0,0,45.911,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63,3804.23,6,0,0.76,0.5,44,1.32,0.76,0.76,34,FLYING
34.7,APPROACH,FLY_TO_FIX,234.39,159,-75.39,1165.43,0.85,6.3,6.37,251.47,-0.198,0,0,-18.832,1,0.6,4.5,0.781,0.35,0.0168,0.4,252.89,0.884,0,1,-0.02,1.42,0,7.01,252.91,0.4341,-0.2909,0.8526,7.25,252.89,0,0,45.732,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.47,3791.68,6,0,0.76,0.5,45,1.32,0.76,0.76,34.76,FLYING
35.46,APPROACH,FLY_TO_FIX,233.17,159,-74.17,1167.22,2.85,6.86,6.41,251.66,-0.187,0,0,-18.738,1,0.6,4.5,0.817,0.35,0.0168,0.4,252.87,0.877,0,1,0.48,1.21,0,7.27,252.89,0.434,-0.2912,0.8526,7.27,252.87,0,0,45.554,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.03,3777.82,6,0,0.76,0.5,46,1.32,0.76,0.76,35.52,FLYING
36.22,APPROACH,FLY_TO_FIX,231.89,159,-72.89,1170.36,4.64,7.28,6.34,251.84,-0.207,0,0,-18.645,1,0.6,4.5,0.86,0.35,0.0168,0.4,252.86,0.862,0,1,0.95,1.02,0,7.29,252.87,0.4351,-0.2915,0.8519,7.21,252.86,0,0,45.377,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,3763.06,6,0,0.76,0.5,47,1.32,0.76,0.76,36.28,FLYING
37,APPROACH,FLY_TO_FIX,230.58,159,-71.58,1174.68,6.16,7.6,6.22,251.99,-0.168,0.014,0,-20,1,0.6,4.5,0.91,0.35,0.0168,0.4,252.84,0.842,0,1,1.37,0.85,0,7.23,252.86,0.4371,-0.2919,0.8507,7.1,252.84,0,0,45.2,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,3747.56,6,0,0.76,0.5,48,1.32,0.76,0.76,37.04,FLYING
37.76,APPROACH,FLY_TO_FIX,229.28,159,-70.28,1179.86,7.37,7.69,5.94,252.14,-0.168,0.044,0,-20,1,0.6,4.5,0.964,0.35,0.0168,0.4,252.83,0.817,0,1,1.71,0.69,0,7.11,252.84,0.4416,-0.2924,0.8482,6.82,252.83,0,0,45.025,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54,3731.99,6,0,0.76,0.5,49,1.32,0.76,0.76,37.8,FLYING
38.52,APPROACH,FLY_TO_FIX,228.07,159,-69.07,1185.51,7.95,7.53,5.45,252.25,-0.132,0.0536,0,-20,1,0.6,4.5,1.019,0.35,0.0168,0.4,252.81,0.789,0,1,1.96,0.56,0,6.84,252.83,0.4489,-0.2929,0.8442,6.36,252.81,0,0,44.85,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.01,3717.25,6,0,0.76,0.5,50,1.32,0.76,0.76,38.56,FLYING
39.28,APPROACH,FLY_TO_FIX,227.01,159,-68.01,1191.27,7.83,7.14,5.1,252.34,-0.102,0.0354,0,-20,1,0.6,4.5,1.072,0.35,0.0168,0.4,252.8,0.76,0,1,2,0.46,0,6.37,252.81,0.4556,-0.2935,0.8404,5.93,252.8,0,0,44.672,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.29,3704.24,6,0,0.76,0.5,51,1.28,0.76,0.76,39.34,FLYING
40.1,APPROACH,FLY_TO_FIX,226.04,159,-67.04,1197.29,7.56,6.77,4.81,252.42,-0.073,0.0058,0,-20,1,0.6,4.5,1.122,0.35,0.0168,0.4,252.78,0.73,0,1,1.94,0.36,0,5.95,252.79,0.4607,-0.294,0.8375,5.61,252.78,0,0,44.49,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.19,3691.87,6,0,0.82,0.5,52,1.25,0.82,0.76,40.14,FLYING
40.84,APPROACH,FLY_TO_FIX,225.19,159,-66.19,1202.44,7.19,6.39,4.49,252.48,-0.096,0,0,-19.9,1,0.6,4.5,1.165,0.35,0.0168,0.4,252.77,0.704,0,1,1.86,0.29,0,5.63,252.78,0.4659,-0.2944,0.8344,5.29,252.77,0,0,44.322,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.31,3681.57,6,0,0.74,0.5,53,1.35,0.82,0.74,40.88,FLYING
41.6,APPROACH,FLY_TO_FIX,224.31,159,-65.31,1207.43,6.75,5.99,4.19,252.53,-0.055,0,0,-19.8,1,0.6,4.5,1.205,0.35,0.0168,0.4,252.75,0.679,0,1,1.77,0.23,0,5.3,252.77,0.4713,-0.2949,0.8312,4.94,252.75,0,0,44.15,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.01,3670.57,6,0,0.76,0.5,54,1.32,0.76,0.74,41.64,FLYING
42.34,APPROACH,FLY_TO_FIX,223.45,159,-64.45,1211.9,6.18,5.58,3.91,252.56,-0.038,0,0,-19.701,1,0.6,4.5,1.242,0.35,0.0168,0.4,252.74,0.656,0,1,1.64,0.18,0,4.96,252.75,0.4761,-0.2953,0.8283,4.63,252.74,0,0,43.983,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.33,3659.82,6,0,0.74,0.5,55,1.35,0.76,0.74,42.38,FLYING
43.08,APPROACH,FLY_TO_FIX,222.59,159,-63.59,1215.91,5.46,5.16,3.66,252.58,-0.037,0,0,-19.603,1,0.6,4.5,1.275,0.35,0.0168,0.4,252.72,0.635,0,1,1.49,0.14,0,4.65,252.74,0.4807,-0.2957,0.8255,4.34,252.72,0,0,43.817,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.19,3649.2,6,0,0.74,0.5,56,1.35,0.74,0.74,43.12,FLYING
43.82,APPROACH,FLY_TO_FIX,221.8,159,-62.8,1219.27,4.42,4.76,3.51,252.6,-0.034,0,0,-19.505,1,0.6,4.5,1.304,0.35,0.0168,0.4,252.71,0.617,0,1,1.26,0.11,0,4.36,252.72,0.4838,-0.296,0.8236,4.15,252.71,0,0,43.651,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,3639.3,6,0,0.74,0.5,57,1.35,0.74,0.74,43.86,FLYING
44.56,APPROACH,FLY_TO_FIX,221.07,159,-62.07,1221.86,3.27,4.4,3.45,252.61,-0.05,0,0,-19.407,1,0.6,4.5,1.329,0.35,0.0168,0.4,252.7,0.603,0,1,0.98,0.09,0,4.17,252.71,0.4854,-0.2963,0.8225,4.06,252.7,0,0,43.486,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,3630.2,6,0,0.74,0.5,58,1.35,0.74,0.74,44.6,FLYING
45.34,APPROACH,FLY_TO_FIX,220.35,159,-61.35,1223.68,1.98,4.06,3.45,252.61,-0.017,0,0,-19.31,1,0.6,4.5,1.35,0.35,0.0168,0.4,252.68,0.593,0,1,0.67,0.07,0,4.07,252.7,0.4862,-0.2965,0.822,4.02,252.68,0,0,43.312,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.48,3621.34,6,0,0.78,0.5,59,1.28,0.78,0.74,45.38,FLYING
46.1,APPROACH,FLY_TO_FIX,219.69,159,-60.69,1224.61,0.77,3.85,3.61,252.61,-0.033,0,0,-19.214,1,0.6,4.5,1.367,0.35,0.0168,0.4,252.67,0.588,0,1,0.33,0.06,0,4.04,252.68,0.4846,-0.2967,0.8229,4.14,252.67,0,0,43.144,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,3613.31,6,0,0.76,0.5,60,1.32,0.78,0.76,46.14,FLYING
46.86,APPROACH,FLY_TO_FIX,219.03,159,-60.03,1224.81,-0.15,3.79,3.82,252.62,-0.003,0,0,-19.118,1,0.6,4.5,1.381,0.35,0.0168,0.4,252.65,0.586,0,1,0.06,0.04,0,4.16,252.67,0.4816,-0.2968,0.8246,4.36,252.65,0,0,42.976,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,3605.31,6,0,0.76,0.5,61,1.32,0.76,0.76,46.9,FLYING
47.62,APPROACH,FLY_TO_FIX,218.34,159,-59.34,1224.5,-0.78,3.85,4.06,252.62,-0.009,0,0,-19.022,1,0.6,4.5,1.393,0.35,0.0168,0.4,252.64,0.587,0,1,-0.14,0.02,0,4.37,252.65,0.4781,-0.2969,0.8266,4.6,252.64,0,0,42.808,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,3596.99,6,0,0.76,0.5,62,1.32,0.76,0.76,47.66,FLYING
48.38,APPROACH,FLY_TO_FIX,217.66,159,-58.66,1223.86,-1.25,3.97,4.4,252.61,-0.028,0,0,-18.927,1,0.6,4.5,1.402,0.35,0.0168,0.4,252.63,0.59,0,1,-0.28,0.02,0,4.62,252.64,0.4739,-0.297,0.829,4.89,252.63,0,0,42.641,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,3588.84,6,0,0.76,0.5,63,1.32,0.76,0.76,48.42,FLYING
49.14,APPROACH,FLY_TO_FIX,216.9,159,-57.9,1223.14,-1.27,4.31,4.77,252.6,-0.014,0,0,-18.832,1,0.6,4.5,1.412,0.35,0.0168,0.4,252.61,0.593,0,1,-0.34,0.01,0,4.91,252.63,0.4683,-0.297,0.8321,5.28,252.61,0,0,42.474,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,3579.77,6,0,0.76,0.5,64,1.32,0.76,0.76,49.18,FLYING
49.9,APPROACH,FLY_TO_FIX,216.06,159,-57.06,1222.56,-0.94,4.67,5.04,252.59,-0.027,0,0,-18.738,1,0.6,4.5,1.423,0.35,0.0168,0.4,252.6,0.597,0,1,-0.29,0.01,0,5.29,252.61,0.4642,-0.2971,0.8344,5.57,252.6,0,0,42.308,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,3569.63,6,0,0.76,0.5,65,1.32,0.76,0.76,49.94,FLYING
50.66,APPROACH,FLY_TO_FIX,215.15,159,-56.15,1222.32,-0.33,5.02,5.24,252.58,-0.024,0,0,-18.645,1,0.6,4.5,1.435,0.35,0.0168,0.4,252.59,0.598,0,1,-0.16,0,0,5.58,252.6,0.4609,-0.2972,0.8362,5.8,252.59,0,0,42.142,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,3558.54,6,0,0.76,0.5,66,1.32,0.76,0.76,50.7,FLYING
51.42,APPROACH,FLY_TO_FIX,214.16,159,-55.16,1222.54,0.42,5.36,5.33,252.57,-0.044,0,0,-18.551,1,0.6,4.5,1.451,0.35,0.0168,0.4,252.57,0.598,0,1,0.02,0,0,5.81,252.59,0.4588,-0.2973,0.8373,5.95,252.57,0,0,41.977,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,3546.38,6,0,0.76,0.5,67,1.32,0.76,0.76,51.46,FLYING
52.18,APPROACH,FLY_TO_FIX,213.17,159,-54.17,1223.31,1.01,5.54,5.5,252.56,-0.048,0,0,-18.459,1,0.6,4.5,1.469,0.35,0.0168,0.4,252.56,0.595,0,1,0.19,0,0,5.96,252.57,0.4578,-0.2975,0.8378,6.03,252.56,0,0,41.813,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,3534.17,6,0,0.76,0.5,68,1.32,0.76,0.76,52.22,FLYING
52.94,APPROACH,FLY_TO_FIX,212.09,159,-53.09,1224.57,1.78,5.92,5.58,252.55,-0.029,0,0,-18.366,1,0.6,4.5,1.491,0.35,0.0168,0.4,252.54,0.589,0,1,0.39,0.01,0,6.04,252.56,0.4563,-0.2977,0.8386,6.14,252.54,0,0,41.65,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,3520.84,6,0,0.76,0.5,69,1.32,0.76,0.76,52.98,FLYING
53.7,APPROACH,FLY_TO_FIX,210.95,159,-51.95,1226.24,2.56,6.13,5.36,252.54,-0.022,0,0,-18.274,1,0.6,4.5,1.515,0.35,0.0168,0.4,252.53,0.581,0,1,0.61,0.01,0,6.16,252.54,0.4581,-0.298,0.8374,6.03,252.53,0,0,41.487,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,3506.5,6,0,0.76,0.5,70,1.32,0.76,0.76,53.74,FLYING
54.46,APPROACH,FLY_TO_FIX,209.86,159,-50.86,1228.35,2.98,6.09,5.24,252.52,-0.012,0,0,-18.183,1,0.6,4.5,1.541,0.35,0.0168,0.4,252.52,0.571,0,1,0.76,0.01,0,6.05,252.53,0.4608,-0.2983,0.8358,5.87,252.52,0,0,41.325,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,3492.77,6,0,0.76,0.5,71,1.32,0.76,0.76,54.5,FLYING
55.22,APPROACH,FLY_TO_FIX,208.82,159,-49.82,1230.82,3.05,5.87,5.44,252.51,-0.01,0,0,-18.092,1,0.6,4.5,1.566,0.35,0.0168,0.4,252.5,0.56,0,1,0.84,0.01,0,5.88,252.52,0.4624,-0.2986,0.8349,5.78,252.5,0,0,41.164,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,3479.26,6,0,0.76,0.5,72,1.32,0.76,0.76,55.26,FLYING
55.98,APPROACH,FLY_TO_FIX,207.57,159,-48.57,1232.96,3.3,6.1,4.79,252.49,-0.035,0,0,-18.002,1,0.6,4.5,1.596,0.35,0.0168,0.4,252.49,0.548,0,1,0.95,0,0,5.79,252.5,0.4671,-0.299,0.8321,5.48,252.49,0,0,41.004,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463.35,6,0,0.76,0.5,73,1.32,0.76,0.76,56.02,FLYING
56.74,APPROACH,FLY_TO_FIX,206.44,159,-47.44,1235.72,3.3,6.12,5.21,252.49,-0.038,0,0,-17.912,1,0.6,4.5,1.625,0.35,0.0168,0.4,252.48,0.534,0,1,0.92,0.01,0,5.5,252.49,0.4633,-0.2991,0.8342,5.74,252.48,0,0,40.844,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449.02,6,0,0.76,0.5,74,1.32,0.76,0.76,56.78,FLYING
57.5,APPROACH,FLY_TO_FIX,205.36,159,-46.36,1238.18,3.25,5.95,5.19,252.47,-0.016,0,0,-17.822,1,0.6,4.5,1.654,0.35,0.0168,0.4,252.46,0.522,0,1,0.88,0.01,0,5.76,252.48,0.4635,-0.2993,0.834,5.75,252.46,0,0,40.685,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435.09,6,0,0.76,0.5,75,1.32,0.76,0.76,57.54,FLYING
58.26,APPROACH,FLY_TO_FIX,204.32,159,-45.32,1240.5,3.1,5.92,5.1,252.45,0.012,0,0,-17.733,1,0.6,4.5,1.681,0.35,0.0168,0.4,252.45,0.51,0,1,0.89,0,0,5.76,252.46,0.4657,-0.2997,0.8327,5.61,252.45,0,0,40.527,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421.86,6,0,0.76,0.5,76,1.32,0.76,0.76,58.3,FLYING
59.02,APPROACH,FLY_TO_FIX,203.34,159,-44.34,1242.62,2.63,5.66,5.06,252.45,0.007,0,0,-17.644,1,0.6,4.5,1.706,0.35,0.0168,0.4,252.43,0.5,0,1,0.84,0.02,0,5.63,252.45,0.4693,-0.3,0.8305,5.39,252.43,0,0,40.37,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409.22,6,0,0.76,0.5,77,1.32,0.76,0.76,59.06,FLYING
59.78,APPROACH,FLY_TO_FIX,202.33,159,-43.33,1244.36,2.24,5.71,4.93,252.43,0.018,0,0,-17.556,1,0.6,4.5,1.729,0.35,0.0168,0.4,252.42,0.49,0,1,0.71,0.01,0,5.4,252.43,0.4688,-0.3002,0.8307,5.44,252.42,0,0,40.214,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396.22,6,0,0.76,0.5,78,1.32,0.76,0.76,59.82,FLYING
60.54,APPROACH,FLY_TO_FIX,201.44,159,-42.44,1245.89,1.7,5.55,5.1,252.42,-0.003,0,0,-17.468,1,0.6,4.5,1.749,0.35,0.0168,0.4,252.41,0.482,0,1,0.55,0.01,0,5.45,252.42,0.4674,-0.3004,0.8314,5.54,252.41,0,0,40.058,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384.79,6,0,0.76,0.5,79,1.32,0.76,0.76,60.58,FLYING
61.3,APPROACH,FLY_TO_FIX,200.56,159,-41.56,1246.99,1.3,5.57,5.2,252.4,-0.003,0,0,-17.381,1,0.6,4.5,1.766,0.35,0.0168,0.4,252.39,0.476,0,1,0.41,0.01,0,5.55,252.41,0.4656,-0.3006,0.8324,5.67,252.39,0,0,39.902,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373.47,6,0,0.76,0.5,80,1.32,0.76,0.76,61.34,FLYING
62.06,APPROACH,FLY_TO_FIX,199.66,159,-40.66,1247.7,0.75,5.38,5.24,252.39,-0.011,0,0,-17.294,1,0.6,4.5,1.78,0.35,0.0168,0.4,252.38,0.472,0,1,0.26,0.01,0,5.69,252.39,0.4662,-0.3009,0.8319,5.64,252.38,0,0,39.748,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361.86,6,0,0.76,0.5,81,1.32,0.76,0.76,62.1,FLYING
62.82,APPROACH,FLY_TO_FIX,198.78,159,-39.78,1248.16,0.6,5.57,5.34,252.38,-0.003,0,0,-17.208,1,0.6,4.5,1.792,0.35,0.0168,0.4,252.36,0.469,0,1,0.15,0.02,0,5.66,252.38,0.462,-0.3009,0.8342,5.93,252.36,0,0,39.594,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350.52,6,0,0.76,0.5,82,1.32,0.76,0.76,62.86,FLYING
63.58,APPROACH,FLY_TO_FIX,197.87,159,-38.87,1248.29,-0.22,5.2,5.53,252.36,-0.01,0,0,-17.122,1,0.6,4.5,1.803,0.35,0.0168,0.4,252.35,0.469,0,1,0.02,0.01,0,5.95,252.36,0.4653,-0.3013,0.8323,5.73,252.35,0,0,39.44,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338.97,6,0,0.76,0.5,83,1.32,0.76,0.76,63.62,FLYING
64.34,APPROACH,FLY_TO_FIX,196.91,159,-37.91,1248.44,-0.18,5.79,5.89,252.35,-0.019,0,0,-17.036,1,0.6,4.5,1.814,0.35,0.0168,0.4,252.33,0.468,0,1,-0.04,0.02,0,5.75,252.35,0.4566,-0.3012,0.8371,6.31,252.33,0,0,39.287,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326.59,6,0,0.76,0.5,84,1.32,0.76,0.76,64.38,FLYING
65.1,APPROACH,FLY_TO_FIX,195.9,159,-36.9,1248.59,0.12,6.13,6.1,252.33,0.004,0,0,-16.951,1,0.6,4.5,1.826,0.35,0.0168,0.4,252.32,0.467,0,1,-0.01,0.01,0,6.33,252.33,0.4529,-0.3013,0.8391,6.57,252.32,0,0,39.135,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313.6,6,0,0.76,0.5,85,1.32,0.76,0.76,65.14,FLYING
65.86,APPROACH,FLY_TO_FIX,194.91,159,-35.91,1248.65,0.2,6.04,5.94,252.32,0.013,0,0,-16.866,1,0.6,4.5,1.838,0.35,0.0168,0.4,252.3,0.467,0,1,0.06,0.01,0,6.59,252.32,0.4554,-0.3016,0.8376,6.41,252.3,0,0,38.984,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300.81,6,0,0.76,0.5,86,1.32,0.76,0.76,65.9,FLYING
66.62,APPROACH,FLY_TO_FIX,193.95,159,-34.95,1249.13,0.22,6.2,6.42,252.3,-0.008,0,0,-16.782,1,0.6,4.5,1.849,0.35,0.0168,0.4,252.29,0.465,0,1,0.02,0.01,0,6.43,252.3,0.4506,-0.3017,0.8402,6.74,252.29,0,0,38.834,0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288.39,6,0,0.76,0.5,87,1.32,0.76,0.76,66.66,FLYING
