t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.32,APPROACH,ILS_TRACK,78.87,73,-5.87,2223.12,-9.38,1.98,7.79,272.36,-1.957,0,0,0,1,0.6,4.391,0.75,0.35,0.0168,0.4,268.96,-4.99,0,0,-6.78,0,0,-4.99,268.96,0,0,0,0,0,13.27,398.04,33.493,-1.435,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.57,361,2,0,0.1,0.1,39,11.76,0.1,0.06,3.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.66,APPROACH,ILS_TRACK,79.15,73,-6.15,2219.72,-9.74,0.96,6.95,272.39,-1.445,0,0,0,1,0.6,4.445,0.75,0.35,0.0168,0.4,268.96,-4.981,0,0,-7,0,0,-4.98,268.95,0,0,0,0,0,14.46,396.27,33.462,-1.44,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,360.96,2,0,0.1,0.1,43,11.76,0.1,0.06,3.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.98,APPROACH,ILS_TRACK,79.41,73,-6.41,2216.58,-9.97,1.14,7.27,272.4,-1.2,0,0,0,1,0.6,4.483,0.75,0.35,0.0168,0.4,268.91,-4.973,0,0,-7.16,0,0,-4.98,268.93,0,0,0,0,0,15.58,394.68,33.432,-1.492,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.44,360.93,2,0,0.1,0.1,47,12.5,0.1,0.06,3.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.3,APPROACH,ILS_TRACK,79.64,73,-6.64,2213.33,-10.19,0.93,7.16,272.33,-1.426,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.87,-4.965,0,0,-7.27,0,0,-4.97,268.91,0,0,0,0,0,16.67,392.98,33.403,-1.527,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.39,360.92,2,0,0.1,0.1,51,12.5,0.1,0.06,4.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.64,APPROACH,ILS_TRACK,79.85,73,-6.85,2209.98,-10.36,1.8,8.14,272.21,-1.696,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.86,-4.956,0,0,-7.4,0,0,-4.96,268.85,0,0,0,0,0,17.81,391.27,33.371,-1.537,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.48,360.94,2,0,0.1,0.1,55,11.76,0.1,0.06,4.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.98,APPROACH,ILS_TRACK,79.99,73,-6.99,2206.6,-10.1,2.44,8.63,272.09,-1.938,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.83,-4.948,0,0,-7.21,0,0,-4.95,268.84,0,0,0,0,0,18.92,389.55,33.34,-1.566,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.06,361.01,2,0,0.1,0.1,59,11.76,0.1,0.06,4.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.3,APPROACH,ILS_TRACK,80.06,73,-7.06,2203.46,-9.87,2.79,8.84,271.99,-2.002,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.82,-4.94,0,0,-7.05,0,0,-4.94,268.83,0,0,0,0,0,19.93,387.96,33.31,-1.583,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.37,361.1,2,0,0.1,0.1,63,12.5,0.1,0.06,5.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.64,APPROACH,ILS_TRACK,80.1,73,-7.1,2200.09,-9.57,2.36,8.21,271.93,-2.121,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.82,-4.931,0,0,-6.82,0,0,-4.93,268.83,0,0,0,0,0,20.95,386.25,33.278,-1.577,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.78,361.22,2,0,0.1,0.1,67,11.76,0.1,0.06,5.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.98,APPROACH,ILS_TRACK,80.16,73,-7.16,2196.8,-9.56,2.12,7.96,271.84,-2.264,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.81,-4.923,0,0,-6.8,0,0,-4.92,268.81,0,0,0,0,0,21.94,384.61,33.247,-1.589,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.57,361.33,2,0,0.1,0.1,71,11.76,0.1,0.06,5.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.32,APPROACH,ILS_TRACK,80.21,73,-7.21,2193.56,-9.53,2.14,7.96,271.74,-2.372,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.8,-4.915,0,0,-6.77,0,0,-4.92,268.8,0,0,0,0,0,22.89,383.03,33.215,-1.601,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,361.45,2,0,0.1,0.1,75,11.76,0.1,0.06,6.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.66,APPROACH,ILS_TRACK,80.24,73,-7.24,2190.33,-9.47,2.14,7.92,271.64,-2.446,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.81,-4.907,0,0,-6.73,0,0,-4.91,268.79,0,0,0,0,0,23.78,381.46,33.183,-1.589,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.14,361.57,2,0,0.1,0.1,79,11.76,0.1,0.06,6.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,80.26,73,-7.26,2187.85,-9.45,2.03,7.8,271.57,-2.488,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.81,-4.901,0,0,-6.71,0,0,-4.9,268.8,0,0,0,0,0,24.43,380.25,33.159,-1.588,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.62,361.67,2,0,0.08,0.08,82,11.54,0.1,0.08,6.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,80.27,73,-7.27,2185.37,-9.46,1.88,7.65,271.51,-2.516,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.8,-4.895,0,0,-6.72,0,0,-4.9,268.82,0,0,0,0,0,25.06,379.04,33.135,-1.599,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.26,361.77,2,0,0.1,0.1,85,11.54,0.1,0.06,7.18,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.44,APPROACH,ILS_TRACK,80.28,73,-7.28,2182.87,-9.51,1.72,7.52,271.45,-2.53,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.81,-4.889,0,0,-6.75,0,0,-4.89,268.8,0,0,0,0,0,25.66,377.81,33.111,-1.588,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.04,361.88,2,0,0.08,0.08,88,11.54,0.1,0.08,7.44,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.7,APPROACH,ILS_TRACK,80.29,73,-7.29,2180.41,-9.62,1.87,7.74,271.37,-2.521,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.81,-4.883,0,0,-6.84,0,0,-4.88,268.83,0,0,0,0,0,26.22,376.62,33.086,-1.595,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97,361.98,2,0,0.1,0.1,91,11.54,0.1,0.06,7.7,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.96,APPROACH,ILS_TRACK,80.28,73,-7.28,2177.96,-9.57,2.12,7.97,271.3,-2.507,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.82,-4.877,0,0,-6.8,0,0,-4.88,268.82,0,0,0,0,0,26.76,375.43,33.062,-1.579,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.02,362.1,2,0,0.08,0.08,94,11.54,0.1,0.08,7.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.22,APPROACH,ILS_TRACK,80.26,73,-7.26,2175.48,-9.53,2.18,8.01,271.23,-2.487,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.84,-4.871,0,0,-6.77,0,0,-4.87,268.82,0,0,0,0,0,27.26,374.23,33.038,-1.561,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,362.23,2,0,0.1,0.1,97,11.54,0.1,0.06,8.22,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.48,APPROACH,ILS_TRACK,80.23,73,-7.23,2173,-9.47,2.1,7.89,271.17,-2.46,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.85,-4.865,0,0,-6.73,0,0,-4.87,268.82,0,0,0,0,0,27.75,373.02,33.014,-1.553,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.49,362.36,2,0,0.08,0.08,100,11.54,0.1,0.08,8.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.74,APPROACH,ILS_TRACK,80.2,73,-7.2,2170.51,-9.48,1.95,7.74,271.11,-2.428,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.84,-4.859,0,0,-6.74,0,0,-4.86,268.87,0,0,0,0,0,28.19,371.79,32.99,-1.556,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89,362.49,2,0,0.1,0.1,103,11.54,0.1,0.06,8.74,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9,APPROACH,ILS_TRACK,80.17,73,-7.17,2168.01,-9.51,1.78,7.6,271.06,-2.394,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.85,-4.853,0,0,-6.76,0,0,-4.85,268.85,0,0,0,0,0,28.62,370.56,32.965,-1.547,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.39,362.62,2,0,0.08,0.08,106,11.54,0.1,0.08,9,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.26,APPROACH,ILS_TRACK,80.14,73,-7.14,2165.5,-9.59,1.6,7.47,271.01,-2.355,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.87,-4.847,0,0,-6.81,0,0,-4.85,268.85,0,0,0,0,0,29.01,369.32,32.941,-1.529,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.99,362.75,2,0,0.1,0.1,109,11.54,0.1,0.06,9.26,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.52,APPROACH,ILS_TRACK,80.12,73,-7.12,2163.03,-9.73,1.8,7.76,270.94,-2.314,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.87,-4.841,0,0,-6.92,0,0,-4.84,268.88,0,0,0,0,0,29.38,368.11,32.917,-1.528,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.67,362.88,2,0,0.08,0.08,112,11.54,0.1,0.08,9.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.78,APPROACH,ILS_TRACK,80.08,73,-7.08,2160.56,-9.68,2.14,8.07,270.87,-2.27,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.89,-4.835,0,0,-6.9,0,0,-4.84,268.88,0,0,0,0,0,29.72,366.9,32.893,-1.506,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,363.02,2,0,0.1,0.1,115,11.54,0.1,0.06,9.78,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.04,APPROACH,ILS_TRACK,80.02,73,-7.02,2158.07,-9.62,2.24,8.14,270.81,-2.223,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.9,-4.828,0,0,-6.86,0,0,-4.83,268.92,0,0,0,0,0,30.04,365.67,32.869,-1.499,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,363.17,2,0,0.08,0.08,118,11.54,0.1,0.08,10.04,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.3,APPROACH,ILS_TRACK,79.96,73,-6.96,2155.58,-9.57,2.28,8.15,270.76,-2.172,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.91,-4.822,0,0,-6.83,0,0,-4.82,268.93,0,0,0,0,0,30.33,364.45,32.845,-1.492,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,363.32,2,0,0.1,0.1,121,11.54,0.1,0.06,10.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.56,APPROACH,ILS_TRACK,79.89,73,-6.89,2153.1,-9.53,2.32,8.18,270.7,-2.12,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.93,-4.816,0,0,-6.8,0,0,-4.82,268.94,0,0,0,0,0,30.59,363.23,32.821,-1.472,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,363.48,2,0,0.08,0.08,124,11.54,0.1,0.08,10.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.82,APPROACH,ILS_TRACK,79.81,73,-6.81,2150.63,-9.46,2.33,8.16,270.65,-2.061,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.94,-4.81,0,0,-6.77,0,0,-4.81,268.95,0,0,0,0,0,30.83,362.02,32.797,-1.464,0,0,0,0,273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.23,363.64,2,0,0.1,0.1,127,11.54,0.1,0.06,10.82,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
