t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.26,APPROACH,FLY_TO_FIX,140.71,70.14,-70.57,1469.02,-18.16,-7.81,-1.13,269.25,3.087,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,4.5,33.795,33.795,70.541,1,280.66,4.807,1,0,-7.21,11.41,0,0,90,0,0,0,0,0,0,0,50.429,0,0,0,3,0,0,0,2717.14,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.62,337.83,2,0,0.18,0.18,1,3.03,0.18,0.02,0.26,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.56,APPROACH,FLY_TO_FIX,141.12,70.42,-70.71,1463.54,-19.22,-6.94,0.24,269.28,3.706,0,0,0,1,0.6,1.547,0.75,0.35,0.0168,0.4,13,33.671,33.671,70.68,1,280.68,5,0,0,-7.74,11.4,0,5,280.68,0,0,0,0,0,0,0,50.382,0,0,0,3,0,0,0,2714.71,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.05,337.89,2,0,0.08,0.08,4,10,0.18,0.08,0.56,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.84,APPROACH,FLY_TO_FIX,141.38,70.64,-70.74,1458.53,-18.32,-5.09,1.78,269.61,6.275,0,0,0,1,0.6,2.412,0.75,0.35,0.0168,0.4,20,33.589,33.589,70.729,1,280.71,4.998,0,0,-7.47,11.09,0,5,280.7,0,0,0,0,0,0,0,50.339,0,0,0,3,0,0,0,2712.45,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.82,338.01,2,0,0.1,0.1,7,10.71,0.1,0.08,0.84,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.1,APPROACH,FLY_TO_FIX,141.48,70.85,-70.64,1454.02,-17.08,-4.56,1.85,270.04,10.11,0,0,0,1,0.6,3.086,0.75,0.35,0.0168,0.4,26.5,33.557,33.557,70.63,1,280.73,4.63,0,0,-6.95,10.69,0,4.73,280.72,0,0,0,0,0,0,0,50.299,0,0,0,3,0,0,0,2710.34,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.89,338.17,2,0,0.08,0.08,10,11.54,0.1,0.08,1.1,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.38,APPROACH,FLY_TO_FIX,141.58,71.07,-70.51,1449.54,-15.64,-3.98,1.95,270.59,14.167,0,0,0,1,0.6,3.611,0.75,0.35,0.0168,0.4,33.5,33.528,33.528,70.501,1,280.75,4.233,0,0,-6.39,10.16,0,4.39,280.74,0,0,0,0,0,0,0,50.256,0,0,0,3,0,0,0,2708.07,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94,338.34,2,0,0.1,0.1,13,10.71,0.1,0.08,1.38,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.64,APPROACH,FLY_TO_FIX,141.63,71.28,-70.35,1445.69,-14.54,-3.69,1.88,271,16.55,0,0,0,1,0.6,4.021,0.75,0.35,0.0168,0.4,33.511,33.511,33.511,70.35,1,280.77,3.916,0,0,-5.93,9.77,0,4.01,280.77,0,0,0,0,0,0,0,50.215,0,0,0,3,0,0,0,2705.96,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.25,338.49,2,0,0.08,0.08,16,11.54,0.1,0.08,1.64,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.92,APPROACH,FLY_TO_FIX,141.5,71.5,-69.99,1441.85,-13.33,-3.38,1.69,271.33,17.229,0,0,0,1,0.6,4.341,0.75,0.35,0.0168,0.4,33.545,33.545,33.545,70.014,1,280.79,3.563,0,0,-5.44,9.47,0,3.68,280.79,0,0,0,0,0,0,0,50.172,0,0,0,3,0,0,0,2703.68,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56,338.72,2,0,0.1,0.1,19,10.71,0.1,0.08,1.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.18,APPROACH,FLY_TO_FIX,141.08,71.71,-69.37,1438.58,-12.3,-3.05,1.63,271.64,17.436,0,0,-5.553,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.664,33.664,33.664,69.407,1,280.81,3.274,0,0,-5.04,9.17,0,3.37,280.81,0,0,0,0,0,0,0,50.132,0,0,0,3,0,0,0,2701.58,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.09,339.05,2,0,0.08,0.08,22,11.54,0.1,0.08,2.18,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.46,APPROACH,FLY_TO_FIX,140.57,71.94,-68.63,1435.32,-11.38,-2.79,1.56,271.98,17.512,0,0,-17.906,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.819,33.819,33.819,68.668,1,280.83,3.005,0,0,-4.68,8.85,0,3.1,280.83,0,0,0,0,0,0,0,50.088,0,0,0,3,0,0,0,2699.31,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.62,339.42,2,0,0.1,0.1,25,10.71,0.1,0.08,2.46,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.72,APPROACH,FLY_TO_FIX,140.07,72.14,-67.92,1432.53,-10.48,-2.52,1.48,272.33,17.538,0,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.968,33.968,33.968,67.962,1,280.85,2.749,0,0,-4.33,8.52,0,2.82,280.85,0,0,0,0,0,0,0,50.049,0,0,0,3,0,0,0,2697.22,0,0,0,269.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.34,339.77,2,0,0.08,0.08,28,11.54,0.1,0.08,2.72,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
