t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.36,APPROACH,ILS_TRACK,153.89,152,-1.89,711.21,634.42,-11.85,6.65,10.8,269.78,0.335,0,0,-0.099,1,0.6,4.5,0.75,0.35,0.0168,0.4,0.436,21.362,0.436,1.878,1,270.01,0,0,1,-4.39,0,0,0,270.01,0.4618,0.0001,0.887,0,270.01,4.72,-493.24,21.574,0.008,0,0,3,745.2,-3.333,0,1204.92,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.62,1081.75,2,0,0.12,0.12,27,7.69,0.14,0.12,3.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.72,APPROACH,ILS_TRACK,153.98,152,-1.98,706.88,630.1,-12.08,6.57,10.8,269.8,0.399,0,0,-0.098,1,0.6,4.5,0.75,0.35,0.0168,0.4,0.555,21.333,0.555,1.981,1,270.02,0,0,1,-4.48,0,0,0,270.01,0.4618,0.0003,0.887,0,270.02,4.44,-494.49,21.515,0.018,0,0,3,745.2,-3.572,0,1201.86,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.69,1082.49,2,0,0.12,0.12,30,8.33,0.12,0.12,3.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.08,APPROACH,ILS_TRACK,153.98,152,-1.98,702.47,625.71,-12.27,6.5,10.81,269.82,0.436,0,0,-0.096,1,0.6,4.5,0.75,0.35,0.0168,0.4,0.554,21.333,0.554,1.98,1,270.02,0,0,1,-4.55,0,0,0,270.02,0.4619,0.0004,0.8869,0,270.02,4.17,-495.83,21.457,0.023,0,0,3,745.2,-3.773,0,1198.79,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.29,1082.79,2,0,0.12,0.12,33,8.33,0.12,0.12,4.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.44,APPROACH,ILS_TRACK,153.88,152,-1.88,698,621.26,-12.43,6.44,10.81,269.83,0.457,0,0,-0.095,1,0.6,4.5,0.75,0.35,0.0168,0.4,0.446,21.359,0.446,1.886,1,270.03,0,0,1,-4.61,0,0,0,270.02,0.462,0.0004,0.8869,0,270.03,3.91,-497.23,21.398,0.025,0,0,3,745.2,-3.933,0,1195.73,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.14,1082.7,2,0,0.12,0.12,36,8.33,0.12,0.12,4.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.8,APPROACH,ILS_TRACK,153.69,152,-1.69,693.49,616.76,-12.55,6.39,10.81,269.84,0.463,0,0,-0.093,1,0.6,4.5,0.75,0.35,0.0168,0.4,0.239,21.41,0.239,1.707,1,270.03,0,0,1,-4.66,0,0,0,270.02,0.4621,0.0004,0.8868,0,270.03,3.66,-498.67,21.34,0.026,0,0,3,745.2,-4.067,0,1192.67,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1082.26,2,0,0.12,0.12,39,8.33,0.12,0.12,4.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.16,APPROACH,ILS_TRACK,153.43,152,-1.43,688.96,612.22,-12.61,6.41,10.86,269.85,0.467,0.0614,0,-0.451,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.484,0,1.445,0,270.03,0,0,1,-4.7,0,0,0,270.03,0.4622,0.0005,0.8868,0,270.03,3.42,-500.15,21.282,0.027,0,0,3,745.2,-4.096,0,1189.62,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7,1081.46,2,0,0.12,0.12,42,8.33,0.12,0.12,5.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.5,APPROACH,ILS_TRACK,153.11,152,-1.11,684.63,607.92,-12.69,6.31,10.8,269.87,0.509,0.1535,0,-0.871,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.573,0,1.127,0,270.04,0,0,1,-4.74,0,0,0,270.02,0.4623,0.0006,0.8867,0,270.04,3.2,-501.6,21.227,0.036,0,0,3,745.2,-4.218,0,1186.74,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6,1080.43,2,0,0.1,0.1,45,8.82,0.12,0.1,5.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.84,APPROACH,ILS_TRACK,152.78,152,-0.78,680.31,603.6,-12.71,6.3,10.81,269.88,0.519,0.215,0,-1.18,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.665,0,0.8,0,270.03,0,0,1,-4.75,0,0,0,270.03,0.4623,0.0006,0.8867,0,270.03,2.99,-503.05,21.172,0.032,0,0,3,745.2,-4.287,0,1183.87,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.32,1079.37,2,0,0.12,0.12,48,8.82,0.12,0.1,5.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.2,APPROACH,ILS_TRACK,152.43,152,-0.43,675.73,599.02,-12.71,6.29,10.81,269.89,0.513,0.2581,0,-1.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.763,0,0.453,0,270.04,0,0,1,-4.77,0,0,0,270.03,0.4624,0.0006,0.8867,0,270.04,2.78,-504.6,21.114,0.037,0,0,3,745.2,-4.302,0,1180.84,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.08,1078.25,2,0,0.12,0.12,51,8.33,0.12,0.12,6.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.56,APPROACH,ILS_TRACK,152.1,152,-0.1,671.16,594.44,-12.67,6.29,10.81,269.92,0.65,0.2868,0,-1.466,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.858,0,0.117,0,270.03,0,0,1,-4.76,0,0,0,270.03,0.4625,0.0006,0.8866,0,270.03,2.58,-506.15,21.056,0.035,0,0,3,745.2,-4.284,0,1177.81,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.05,1077.18,2,0,0.12,0.12,54,8.33,0.12,0.12,6.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,151.78,152,0.22,666.61,589.88,-12.6,6.3,10.81,269.96,0.771,0.3053,0,-1.431,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.203,0,270.03,0,0,1,-4.75,0,0,0,270.04,0.4626,0.0005,0.8866,0,270.03,2.39,-507.68,20.999,0.031,0,0,3,745.2,-4.23,0,1174.79,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.07,1076.18,2,0,0.12,0.12,57,8.33,0.12,0.12,6.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.28,APPROACH,ILS_TRACK,151.48,152,0.52,662.11,585.36,-12.5,6.34,10.83,269.99,0.812,0.3179,0,-1.285,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.033,0,-0.505,0,270.02,0,0,1,-4.73,0,0,0,270.03,0.4627,0.0004,0.8865,0,270.02,2.22,-509.17,20.941,0.021,0,0,3,745.2,-4.112,0,1171.78,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.41,1075.26,2,0,0.12,0.12,60,8.33,0.12,0.12,7.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.64,APPROACH,ILS_TRACK,151.19,152,0.81,657.64,580.89,-12.35,6.37,10.8,270.01,0.798,0.331,0,-1.033,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.115,0,-0.795,0,270.02,0,0,1,-4.68,0,0,0,270.02,0.4628,0.0003,0.8865,0,270.02,2.07,-510.64,20.884,0.018,0,0,3,745.2,-3.997,0,1168.77,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.79,1074.39,2,0,0.12,0.12,63,8.33,0.12,0.12,7.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8,APPROACH,ILS_TRACK,150.92,152,1.08,653.25,576.48,-12.18,6.42,10.81,270.02,0.737,0.339,0,-0.682,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.19,0,-1.062,0,270.01,0,0,1,-4.62,0,0,0,270.01,0.4629,0.0001,0.8864,0,270.01,1.94,-512.04,20.827,0.008,0,0,3,745.2,-3.846,0,1165.77,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.05,1073.61,2,0,0.12,0.12,66,8.33,0.12,0.12,8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.36,APPROACH,ILS_TRACK,150.69,152,1.31,648.91,572.14,-11.99,6.48,10.81,270.02,0.638,0.339,0,-0.242,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.257,0,-1.298,0,270,0,0,1,-4.56,0,0,0,270.01,0.4629,0,0.8864,0,270,1.83,-513.39,20.77,0,0,0,3,745.2,-3.678,0,1162.78,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.87,1072.97,2,0,0.12,0.12,69,8.33,0.12,0.12,8.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.72,APPROACH,ILS_TRACK,150.5,152,1.5,644.65,567.86,-11.83,6.54,10.81,270.01,0.553,0.3272,0,0.272,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.31,0,-1.488,0,270,0,0,1,-4.5,0,0,0,269.99,0.463,0,0.8863,0,270,1.73,-514.67,20.713,-0.002,0,0,3,745.2,-3.513,0,1159.79,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.52,1072.51,2,0,0.12,0.12,72,8.33,0.12,0.12,8.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.08,APPROACH,ILS_TRACK,150.33,152,1.67,640.56,563.61,-11.86,7.03,11.37,270.01,0.478,0.3213,0,0.847,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.357,0,-1.655,0,269.99,0,0,1,-4.51,0,0,0,269.99,0.4631,-0.0001,0.8863,0,269.99,1.65,-515.8,20.656,-0.007,0,0,3,745.2,-2.851,0,1156.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.43,1072.15,2,0,0.12,0.12,75,8.33,0.12,0.12,9.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.34,APPROACH,ILS_TRACK,150.16,152,1.84,637.87,560.55,-11.78,8.23,12.62,270.02,0.428,0.3545,0,1.309,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.404,0,-1.822,0,269.98,0,0,1,-4.5,0,0,0,269.99,0.4632,-0.0004,0.8863,0,269.98,1.59,-516.38,20.614,-0.021,0,0,3,745.2,-1.974,0,1154.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.24,1071.68,2,0,0.12,0.12,77,7.69,0.14,0.12,9.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.7,APPROACH,ILS_TRACK,149.75,152,2.25,634.52,556.46,-10.98,10.9,15.06,270.03,0.355,0.4792,0,2.054,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.516,0,-2.219,0,269.98,0,0,1,-4.24,0,0,0,269.98,0.4633,-0.0003,0.8862,0,269.98,1.53,-516.79,20.558,-0.018,0,0,3,745.2,-0.819,0,1151.67,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.43,1070.32,2,0,0.12,0.12,80,8.33,0.12,0.12,9.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
