t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,APPROACH,FLY_TO_FIX,198.44,140.16,-58.28,2472.79,-23.61,-0.09,6.02,269.61,-1.939,0.04,-5.825,11.89,-4.874,0,0,0,0,0,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,FLYING
0.54,APPROACH,ILS_TRACK,198.87,140.58,-58.29,2465.45,-24.69,-1.92,4.38,269.78,-2.305,0,-20,108.44,-6,0,0,0,0,0,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.56,FLYING
0.8,APPROACH,ILS_TRACK,199.34,141.02,-58.32,2458.59,-26.11,-2.78,3.78,269.77,-3.607,0,-20,245.4,0,32.75,-26.53,46.134,-30.552,83.77,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.84,FLYING
1.06,APPROACH,ILS_TRACK,199.72,141.44,-58.28,2451.12,-27.38,-2.6,4.23,269.78,-0.953,0,-20,270.04,0,31.81,-30.65,46.071,-0.363,21.848,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.1,FLYING
1.38,APPROACH,ILS_TRACK,200.15,141.95,-58.2,2442.67,-28.29,-2.94,4.17,269.49,3.314,0,-20,269.92,0,30.84,-35.36,46.003,-0.478,22.404,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.42,FLYING
1.64,APPROACH,ILS_TRACK,200.47,142.37,-58.1,2434.5,-29.54,-3.14,4.22,269.31,3.12,0,-20,270.08,0,29.93,-40.16,45.94,-0.323,26.806,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.68,FLYING
1.9,APPROACH,ILS_TRACK,200.71,141.95,-58.76,2427.49,-30.54,-2.4,5.14,269.25,2.713,0,-20,270.02,0,29.11,-44.34,45.885,-0.38,26.157,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.94,FLYING
2.16,APPROACH,ILS_TRACK,200.86,141.54,-59.33,2419.8,-30.75,-1.38,6.28,269.22,2.237,0,-20,270.15,0,28.2,-48.87,45.827,-0.25,28.606,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.2,FLYING
2.46,APPROACH,ILS_TRACK,200.93,141.06,-59.87,2410.71,-30.92,-0.82,6.89,269.24,1.648,0,-20,270.22,0,27.11,-54.37,45.759,-0.177,30.964,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.5,FLYING
2.72,APPROACH,ILS_TRACK,200.88,140.64,-60.24,2402.88,-31.03,-0.04,7.65,269.29,0.697,0,-20,270.29,0,26.14,-59.16,45.7,-0.114,32.508,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.76,FLYING
2.98,APPROACH,ILS_TRACK,200.68,140.22,-60.46,2395.25,-30.79,1.37,8.97,269.48,-1.39,0,-20,270.35,0,25.15,-63.81,45.641,-0.052,33.436,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.02,FLYING
3.24,APPROACH,ILS_TRACK,200.29,140,-60.29,2387.92,-30.1,3.39,10.81,269.76,-2.164,0,-20,270.4,0,24.15,-68.2,45.583,-0.001,33.968,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.28,FLYING
3.54,APPROACH,ILS_TRACK,199.49,140,-59.49,2379.99,-28.43,6.36,13.41,270.08,-2.698,0,-20,270.41,0,23.03,-72.79,45.515,0.009,34.081,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.58,FLYING
3.8,APPROACH,ILS_TRACK,198.44,140,-58.44,2373.48,-26.13,8.33,14.91,270.3,-2.956,0,-20,270.39,0,22.12,-76.37,45.457,-0.008,33.927,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.84,FLYING
4.06,APPROACH,ILS_TRACK,197.12,140,-57.12,2367.34,-23.69,9.43,15.49,270.46,-3.077,0,-20,270.36,0,21.27,-79.63,45.399,-0.038,33.907,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.1,FLYING
4.32,APPROACH,ILS_TRACK,195.69,140,-55.69,2361.7,-21.36,10.07,15.59,270.55,-3.093,0.083,-20,270.32,0,20.5,-82.45,45.342,-0.078,33.435,0,0,0,269.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.36,FLYING
