t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.61,CRUISE,,81.32,80,-1.32,876.55,876.55,10.36,14.47,8.06,337.67,13.26,1,0,17.468,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-178.629,0,358.29,0,0,0,7.18,0,0,-0.01,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,876.55,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.39,396.95,2,0,0.105,0.105,31,9.52,0.105,0.105,3.26,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.96,CRUISE,,80.78,80,-0.78,880.51,880.51,11.48,15.22,8.03,338.36,13.26,1,0,17.208,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-179.171,0,358.29,0,0,0,8.01,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,880.51,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.84,397.1,2,0,0.105,0.105,34,8.57,0.14,0.105,3.61,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.27,CRUISE,,80.29,80,-0.29,884.4,884.4,12.44,15.87,8,338.97,13.212,1,0,16.951,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-179.655,0,358.29,0,0,0,8.73,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,884.4,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.65,397.21,2,0,0.105,0.105,37,9.52,0.105,0.105,3.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.62,CRUISE,,79.76,80,0.24,889.05,889.05,13.44,16.57,7.96,339.65,13.111,1,0,16.698,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-180.188,0,358.29,0,0,0,9.49,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,889.05,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.88,397.32,2,0,0.105,0.105,40,8.57,0.14,0.105,4.27,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.94,CRUISE,,79.28,80,0.72,893.53,893.53,14.29,17.18,7.94,340.24,12.983,1,0,16.449,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-180.664,0,358.29,0,0,0,10.15,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,893.53,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,397.4,2,0,0.105,0.105,43,9.52,0.105,0.105,4.59,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.25,CRUISE,,78.81,80,1.19,898.26,898.26,15.1,17.76,7.91,340.83,12.825,1,0,16.203,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-181.136,0,358.29,0,0,0,10.78,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,898.26,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.02,397.46,2,0,0.105,0.105,46,9.52,0.105,0.105,4.9,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.57,CRUISE,,78.35,80,1.65,903.24,903.24,15.87,18.32,7.89,341.41,12.642,1,0,15.961,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-181.602,0,358.29,0,0,0,11.38,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,903.24,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45,397.51,2,0,0.105,0.105,49,9.52,0.105,0.105,5.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.92,CRUISE,,77.84,80,2.16,909.04,909.04,16.67,18.92,7.86,342.04,12.412,1,0,15.723,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-182.114,0,358.29,0,0,0,12.02,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,909.04,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.27,397.54,2,0,0.105,0.105,52,8.57,0.14,0.105,5.57,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.23,CRUISE,,77.38,80,2.62,914.49,914.49,17.35,19.45,7.85,342.59,12.188,1,0,15.488,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-182.568,0,358.29,0,0,0,12.58,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,914.49,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.52,397.55,2,0,0.105,0.105,55,9.52,0.105,0.105,5.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.58,CRUISE,,76.89,80,3.11,920.79,920.79,18.07,20.01,7.83,343.19,11.921,1,0,15.257,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-183.066,0,358.29,0,0,0,13.17,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,920.79,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.14,397.55,2,0,0.105,0.105,58,8.57,0.14,0.105,6.23,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.9,CRUISE,,76.44,80,3.56,926.66,926.66,18.67,20.5,7.82,343.71,11.668,1,0,15.03,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-183.507,0,358.29,0,0,0,13.67,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,926.66,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.21,397.53,2,0,0.105,0.105,61,9.52,0.105,0.105,6.55,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.25,CRUISE,,75.96,80,4.04,933.4,933.4,19.31,21.03,7.81,344.28,11.377,1,0,14.805,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-183.99,0,358.29,0,0,0,14.21,0,0,-0.02,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,933.4,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.63,397.5,2,0,0.105,0.105,64,8.57,0.14,0.105,6.9,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.56,CRUISE,,75.54,80,4.46,939.65,939.65,19.85,21.49,7.8,344.77,11.109,1,0,14.584,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-184.417,0,358.29,0,0,0,14.68,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,939.65,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.52,397.45,2,0,0.105,0.105,67,9.52,0.105,0.105,7.21,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.91,CRUISE,,75.07,80,4.93,946.78,946.78,20.43,21.99,7.8,345.31,10.806,1,0,14.367,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-184.885,0,358.29,0,0,0,15.17,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,946.78,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.75,397.38,2,0,0.105,0.105,70,8.57,0.14,0.105,7.56,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.23,CRUISE,,74.66,80,5.34,953.37,953.37,20.91,22.43,7.8,345.78,10.53,1,0,14.152,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-185.298,0,358.29,0,0,0,15.6,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,953.37,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.48,397.31,2,0,0.105,0.105,73,9.52,0.105,0.105,7.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.58,CRUISE,,74.21,80,5.79,960.85,960.85,21.42,22.89,7.8,346.28,10.219,1,0,13.941,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-185.75,0,358.29,0,0,0,16.06,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,960.85,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.52,397.22,2,0,0.105,0.105,76,8.57,0.14,0.105,8.23,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.93,CRUISE,,73.76,80,6.24,968.51,968.51,21.9,23.34,7.8,346.77,9.907,1,0,13.733,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-186.194,0,358.29,0,0,0,16.5,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,968.51,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.48,397.11,2,0,0.105,0.105,79,8.57,0.14,0.105,8.58,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.28,CRUISE,,73.33,80,6.67,976.33,976.33,22.36,23.77,7.81,347.24,9.595,1,0,13.528,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-186.628,0,358.29,0,0,0,16.92,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,976.33,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.34,396.99,2,0,0.105,0.105,82,8.57,0.14,0.105,8.93,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.59,CRUISE,,72.95,80,7.05,983.5,983.5,22.75,24.15,7.81,347.65,9.315,1,0,13.326,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,45,0,-187.012,0,358.29,0,0,0,17.28,0,0,-0.03,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,983.5,0,0,0,0,0,0,0,0,0,331.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.73,396.87,2,0,0.105,0.105,85,9.52,0.105,0.105,9.24,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
