t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
51.9,TAKEOFF,TO_CLIMB,217.32,80,-137.32,207.42,25.48,16.52,9.81,90.37,0.369,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.029,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207.42,1451.75,2,0,0.12,0.12,345,8.17,0.22,0.12,51.18,FLYING
56.94,ASCENT,AB_CORRIDOR,242.94,80,-162.94,345.5,29.49,14.93,7.94,90.41,0.059,0.9812,0,0,0,0,0,0,0,0,0,90.4,7.311,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,14.772,3.741,DEGRADED,31252.3,31837.8,0.687,357,0,1.1259,1601.37,1003.48,0.324,0,0,0.8412,1322.51,1572.13,2,0,1324.61,393.1,2,0,1342.45,1580.33,2,0,0.32,0.32,378,6.55,0.48,0.12,1.54,FLYING
62.16,ASCENT,AB_CORRIDOR,275.44,80,-195.44,527.41,42.51,17.16,8.24,90.39,0.05,0.8691,0,0,0,0,0,0,0,0,0,90.4,10.51,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,9.527,2.442,DEGRADED,38724.3,39652.1,0.777,540,0,1.1269,3954.16,2791.16,1.701,0,0,0.8956,1559.83,1741.65,2,0,1560.35,435.5,2,0,1564.93,1750.91,2,0,0.32,0.32,394,3.07,0.42,0.32,6.76,FLYING
67.38,ASCENT,AB_CORRIDOR,302.89,80,-222.89,817.61,70.42,22.17,8.65,90.4,0.019,0.7604,0,0,0,0,0,0,0,0,0,90.4,15.944,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,9.571,2.538,DEGRADED,45975.3,46626.2,0.861,919,0,1.1279,4476.75,2737.24,2.6,0,0,0.8187,1540.79,1882.06,2,0,1540.16,470.56,2,0,1535.08,1886.97,2,0,0.32,0.32,410,3.07,0.42,0.32,11.98,FLYING
72.6,ASCENT,AB_CORRIDOR,314.33,80,-234.33,1278.91,106.26,28.38,8.85,90.4,0.026,0.7115,0,0,0,0,0,0,0,0,0,90.4,22.268,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,9.655,2.584,DEGRADED,49235.2,49335.4,0.916,1615,0,1.1289,4349.96,1997.65,2.905,0,0,0.7412,1422.23,1918.87,2,0,1421.55,479.71,2,0,1415.8,1917.47,2,0,0.32,0.32,426,3.07,0.42,0.32,17.2,FLYING
77.82,ASCENT,AB_CORRIDOR,312.9,80,-232.9,1921.42,135.2,30.12,5.65,90.4,0.049,0.726,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,9.947,2.781,DEGRADED,48267.9,48166.3,0.951,2606,0,1.1298,4121.01,1866.06,2.8,0,0,0.7215,1348.75,1869.49,2,0,1348.66,467.36,2,0,1347.88,1867.79,2,0,0.32,0.32,442,3.07,0.42,0.32,22.42,FLYING
83.04,ASCENT,AB_CORRIDOR,314.81,80,-234.81,2650.22,143.22,29.72,4.78,90.41,0.037,0.7342,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,10.342,3.121,DEGRADED,47717.5,47641.5,1.001,3493,0,1.1306,4183.08,2566.88,2.753,0,0,0.7271,1342.29,1846.09,2,0,1342.27,461.51,2,0,1342.03,1844.86,2,0,0.32,0.32,458,3.07,0.42,0.32,27.64,FLYING
88.26,ASCENT,AB_CORRIDOR,314.81,80,-234.81,3414.01,149.34,29.9,4.81,90.41,0.044,0.7502,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,10.64,3.449,DEGRADED,46650.8,46511.5,1.052,4353,0,1.1315,4292.72,2664.81,2.696,0,0,0.7366,1346.19,1827.47,2,0,1346.29,456.86,2,0,1347.08,1826.92,2,0,0.32,0.32,474,3.07,0.42,0.32,32.86,FLYING
93.48,ASCENT,AB_CORRIDOR,314.37,80,-234.37,4209.29,155.33,30.01,4.85,90.41,0.102,0.7697,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,10.973,3.8,DEGRADED,45352,45199.6,1.108,5243,0,1.1324,4470.26,2820.12,2.503,0,0,0.7517,1373.2,1826.73,2,0,1373.43,456.69,2,0,1375.23,1827.31,2,0,0.32,0.32,490,3.07,0.42,0.32,38.08,FLYING
98.7,ASCENT,AB_CORRIDOR,313.96,80,-233.96,5036.53,161.69,30.14,4.96,90.4,0.111,0.7898,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,11.337,4.176,DEGRADED,44013.5,43862.8,1.17,6173,0,1.1333,4740.41,3069.82,2.349,0,0,0.7699,1424.04,1849.61,2,0,1424.4,462.42,2,0,1427.33,1851.61,2,0,0.32,0.32,506,3.07,0.42,0.32,43.3,FLYING
103.92,ASCENT,AB_CORRIDOR,314.11,80,-234.11,5899.01,169.02,29.24,4.07,90.41,0.116,0.8086,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,11.796,4.609,DEGRADED,42760.8,42631.6,1.244,7159,0,1.1343,5135,3455.09,2.195,0,0,0.789,1501.32,1902.85,2,0,1501.87,475.75,2,0,1506.69,1906.98,2,0,0.32,0.32,522,3.07,0.42,0.32,48.52,FLYING
109.14,ASCENT,AB_CORRIDOR,315.85,80,-235.85,6800.43,176.72,28.52,3.56,90.41,0.077,0.8224,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,12.361,5.101,DEGRADED,41838.1,41766.1,1.335,8196,0,1.1353,5711.14,4109.16,2.073,0,0,0.8064,1612.44,1999.47,2,0,1613.19,499.93,2,0,1619.25,2006.18,2,0,0.32,0.32,538,3.07,0.42,0.32,53.74,FLYING
114.36,ASCENT,AB_CORRIDOR,318.55,80,-238.55,7754.76,189.04,28.81,3.69,90.41,0.067,0.8315,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,12.973,5.649,DEGRADED,41231.7,41157.5,1.447,9373,0,1.1364,6472.49,4815.64,1.984,0,0,0.8195,1756.47,2143.38,2,0,1757.35,535.92,2,0,1764.41,2151.84,2,0,0.32,0.32,554,3.07,0.42,0.32,58.96,FLYING
119.58,ASCENT,AB_CORRIDOR,320.55,80,-240.55,8775.01,202.17,29.32,4.22,90.41,0.073,0.8421,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,13.622,6.24,DEGRADED,40525.4,40438.2,1.582,10665,0,1.1376,7396.41,5691.07,1.881,0,0,0.8305,1907.82,2297.19,2,0,1908.66,574.37,2,0,1915.39,2305.01,2,0,0.32,0.32,570,3.07,0.42,0.32,64.18,FLYING
124.8,ASCENT,AB_CORRIDOR,313.84,80,-233.84,9871.44,218.03,29.92,4.74,90.4,0.106,0.8752,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,14.239,6.824,DEGRADED,38319.2,38008,1.707,12119,0,1.1389,8233.41,6482.37,1.543,0,0,0.8476,1986.48,2343.79,2,0,1986.91,585.95,2,0,1990.14,2344.37,2,0,0.32,0.32,586,3.07,0.42,0.32,69.4,FLYING
130.02,ASCENT,AB_CORRIDOR,303.88,80,-223.88,11050.89,234.21,30.45,5.21,90.4,0.077,0.9198,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,15.008,7.508,DEGRADED,35349.7,34989.8,1.838,13716,0,1.1402,9009.11,7194.62,1.038,0,0,0.8798,2053.62,2334.07,2,0,2053.97,583.5,2,0,2056.96,2332.31,2,0,0.32,0.32,602,3.07,0.42,0.32,74.62,FLYING
135.24,ASCENT,AB_CORRIDOR,290.99,80,-210.99,12317.26,251.1,31.28,6.04,90.4,0.048,0.97,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,15.798,8.248,DEGRADED,32001,31600.7,1.977,15464,0,1.1416,9769.9,7923.53,0.344,0,0,0.922,2101.58,2279.25,2,0,2101.79,569.78,2,0,2103.29,2275.08,2,0,0.32,0.32,618,3.07,0.42,0.32,79.84,FLYING
140.46,ASCENT,AB_CORRIDOR,275.15,80,-195.15,13673.29,267.78,30.89,5.77,90.4,0.032,1,0,0,0,0,0,0,0,0,0,90.4,24.544,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,16.675,9.101,DEGRADED,28327.6,27896.6,2.121,17369,0,1.1429,10470.65,8617.04,-0.603,0,0,0.9676,2121.68,2192.66,2,0,2121.62,548.12,2,0,2121.07,2188.31,2,0,0.32,0.32,634,3.07,0.42,0.32,85.06,FLYING
145.68,ASCENT,AB_CORRIDOR,258.48,80,-178.48,15080.61,269.37,26.29,2.74,90.4,0.117,1,0,0,0,0,0,0,0,0,0,90.4,21.932,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,25.33,10.11,VALID,24718.6,24326.9,2.274,19054,0,1.1443,11103.38,9808.2,-1.675,0,0,0.9888,2087.04,2110.78,2,0,2086.76,527.66,2,0,2084.51,2107.08,2,0,0.32,0.32,650,3.07,0.42,0.32,90.28,FLYING
150.9,ASCENT,AB_CORRIDOR,242.51,80,-162.51,16458.61,257.45,21.54,0.68,90.4,0.393,1,0,0,0,0,0,0,0,0,0,90.4,17.91,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,26.899,11.035,VALID,21543.1,21197.4,2.43,20265,0,1.1457,11569.89,10651.86,-3.063,0,0,0.9963,2026.25,2033.83,2,0,2025.7,508.41,2,0,2021.24,2028.55,2,0,0.32,0.32,666,3.07,0.42,0.32,95.5,FLYING
156.12,ASCENT,AB_CORRIDOR,227.63,80,-147.63,17733.67,229.51,12.24,-5.13,90.38,-0.225,1,0,0,0,0,0,0,0,0,0,90.4,13.031,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,28.177,11.744,VALID,18785.9,18508.6,2.574,20965,0,1.1469,11616.31,10735.95,-4.508,0,0,0.9991,1888.2,1889.85,2,0,1887.2,472.38,2,0,1879.19,1881.03,2,0,0.32,0.32,682,3.07,0.42,0.32,100.72,FLYING
161.34,ASCENT,AB_CORRIDOR,215.76,80,-135.76,18801.19,176.09,3.34,-9.43,90.4,-0.002,1,0,0,0,0,0,0,0,0,0,90.4,7.78,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,29.061,12.138,VALID,16692.3,16503.3,2.7,20930,0,1.1481,11031.64,9625.67,-5,0,0,1.0001,1701.87,1701.68,2,0,1700.84,425.33,2,0,1692.45,1692.55,2,0,0.32,0.32,698,3.07,0.42,0.32,105.94,FLYING
166.56,ASCENT,AB_CORRIDOR,209.51,80,-129.51,19568,116.4,-0.49,-8.36,90.4,0.014,1,0,0,0,0,0,0,0,0,0,90.4,3.074,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,6.866,12.687,INVALID,15506.2,15430.6,2.815,20561,0,1.1492,10346.23,8633.07,-5,0,0,1.0003,1544.55,1544.11,2,0,1543.85,385.97,2,0,1538.3,1538.1,2,0,0.32,0.32,714,3.07,0.42,0.32,111.16,FLYING
171.78,ASCENT,AB_CORRIDOR,209.31,80,-129.31,20010.75,48.44,-13.27,-16.41,90.41,0.024,1,0,0,0,0,0,0,0,0,0,90.4,-1.692,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,16.193,12.805,DEGRADED,15291.7,15294.5,2.93,20273,0,1.1502,9835.47,7435.73,-5,0,0,1.0002,1453.27,1452.97,2,0,1452.97,363.22,2,0,1450.81,1450.64,2,0,0.32,0.32,730,3.07,0.42,0.32,116.38,FLYING
177,ASCENT,AB_CORRIDOR,216.77,80,-136.77,20034.41,-35.58,-18.08,-15.64,90.41,0.028,1,0,0,0,0,0,0,0,0,0,90.4,-7.104,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,7.383,13.518,INVALID,16070,16263.5,3.035,20109,0,1.1511,9884.5,7044.33,-5,0,0,0.9997,1461.12,1461.52,2,0,1461.52,365.41,2,0,1464.77,1465.05,2,0,0.32,0.32,746,3.07,0.42,0.32,121.6,FLYING
182.22,ASCENT,AB_CORRIDOR,235.02,80,-155.02,19591.77,-134.48,-26.24,-18.07,90.41,0.03,1,0,0,0,0,0,0,0,0,0,90.4,-12.725,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,23.37,13.893,DEGRADED,18559.9,18968.5,3.152,20574,0,1.1521,10611.23,6140.87,-4.658,0,0,0.9993,1590.07,1591.21,2,0,1591.21,397.9,2,0,1600.41,1601.19,2,0,0.32,0.32,762,3.07,0.42,0.32,126.82,FLYING
187.44,ASCENT,AB_CORRIDOR,273.19,80,-193.19,18659.17,-213.49,-11.24,1.01,90.39,0.244,1,0,0,0,0,0,0,0,0,0,90.4,-14.123,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,11.274,15.889,INVALID,24397.1,25340.6,3.337,21672,0,1.1532,13113.18,10783.53,-1.788,0,0,0.999,1860.02,1861.87,2,0,1861.87,465.62,2,0,1876.7,1877.94,2,0,0.32,0.32,778,3.07,0.42,0.32,132.04,FLYING
192.66,ASCENT,AB_CORRIDOR,329.13,80,-249.13,17480.14,-227.83,-1.67,10.7,90.41,-0.017,0.9227,0,0,0,0,0,0,0,0,0,90.4,-11.908,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,11.635,16.439,INVALID,35156.3,36579.5,3.576,21618,0,1.1545,16316.59,12877.32,1.114,0,0,0.9831,2143.26,2180.16,2,0,2143.75,545.18,2,0,2148.03,2195.54,2,0,0.32,0.32,794,3.07,0.42,0.32,137.26,FLYING
197.92,ASCENT,AB_CORRIDOR,388.05,80,-308.05,16335.99,-208.92,9.57,20.37,90.4,-0.028,0.7129,0,0,0,0,0,0,0,0,0,90.4,-7.991,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,4.593,16.1,INVALID,49141.5,51012.1,3.773,20128,0,1.1559,17239.88,11431.54,3.03,0,0,0.8346,2021.8,2422.43,2,0,2020.05,605.7,2,0,2004.84,2432.41,2,0,0.34,0.34,810,3.04,0.42,0.32,142.52,FLYING
203.18,ASCENT,AB_CORRIDOR,435,80,-355,15365.56,-163.35,9.84,18.14,90.4,-0.018,0.35,0,0,0,0,0,0,0,0,0,90.4,-7.973,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,3.922,15.529,INVALID,62803.7,64470.8,3.853,18087,0,1.1571,14926.88,5642.13,3.992,0,0,0.613,1577.68,2573.77,2,0,1571.01,643.5,2,0,1519.95,2579.47,2,0,0.32,0.32,826,3.04,0.42,0.32,147.78,FLYING
208.46,ASCENT,AB_CORRIDOR,468.74,80,-388.74,14621.96,-122.14,8.9,14.8,90.44,-0.161,0.35,0,0,0,0,0,0,0,0,0,90.4,-1.817,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,5.813,15.32,DEGRADED,73490.8,74807.2,3.855,16172,0,1.1579,10112.42,1024.19,4.522,0,0,0.3913,1051.56,2687.52,2,0,1050.64,671.93,2,0,1043.35,2693.12,2,0,0.32,0.32,842,3.03,0.42,0.32,153.06,FLYING
213.56,ASCENT,RKT_SUSTAIN,479.58,80,-399.58,14207.04,-31.05,12.84,14.43,90.34,0.197,1,0,0,0,0,0,0,0,0,0,90.34,6.936,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,15.489,DEGRADED,78851.5,78922.3,3.79,14540,0,1.1483,592.76,-5039.07,8.418,0.925,0,0,0,0,0,0,1577.19,1579.96,2,0,1577.9,1579.92,2,0,0.22,0.22,863,4.12,0.44,0.22,158.16,FLYING
218.72,ASCENT,RKT_SUSTAIN,460.37,80,-380.37,14400.38,103.94,20.46,15.01,90.25,0.358,1,0,0,0,0,0,0,0,0,0,90.3,10.248,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,15.47,VALID,74037.6,73259.9,3.71,14803,0,1.1315,14.11,-5878.75,5.658,1,0,0,0,0,0,0,1580.56,1580.61,2,0,1580.63,1580.64,2,0,0.22,0.22,886,4.46,0.32,0.22,163.3,FLYING
223.9,ASCENT,RKT_SUSTAIN,410.08,80,-330.08,15281.02,233.1,30.18,17.51,90.19,0.253,1,0,0,0,0,0,0,0,0,0,90.24,20.114,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,16.28,VALID,59821.1,58595.4,3.607,18329,0,1.1146,0.24,-7052.54,9.338,1,0,0,0,0,0,0,1583.56,1583.62,2,0,1583.68,1583.7,2,0,0.2,0.2,911,4.83,0.32,0.2,168.5,FLYING
229,ASCENT,RKT_SUSTAIN,340.98,80,-260.98,16768.72,343.51,39.04,19.47,90.15,0.21,1,0,0,0,0,0,0,0,0,0,90.21,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,17.507,VALID,42054.5,40812.1,3.473,23986,0,1.098,0,-6486.17,13.482,1,0,0,0,0,0,0,1587.64,1587.7,2,0,1587.78,1587.8,2,0,0.2,0.2,936,4.9,0.3,0.2,173.6,FLYING
234.1,ASCENT,RKT_SUSTAIN,277.08,80,-197.08,18715.62,409.56,37.26,13.44,90.06,0.468,1,0,0,0,0,0,0,0,0,0,90.17,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,20.154,VALID,27770.4,26966.5,3.409,29630,0,1.0814,0,3293.39,16.028,1,0,0,0,0,0,0,1591.52,1591.56,2,0,1591.63,1591.65,2,0,0.2,0.2,961,4.9,0.3,0.2,178.7,FLYING
239.2,ASCENT,RKT_SUSTAIN,228.95,80,-148.95,20877.1,435,36.04,11.19,90.09,0.331,1,0,0,0,0,0,0,0,0,0,90.15,25,0,0,0,0,0,0,0,0,90.4,1,0,0.008,0,0,3,0,0,0,11.5,-9.072,0,0,1,1,0,22.761,VALID,18889.7,18361.5,3.456,33685,0,1.0648,0,9433.93,17.323,1,0,0,0,0,0,0,1594.38,1594.41,2,0,1594.46,1594.47,2,0,0.2,0.2,986,4.9,0.3,0.2,183.8,FLYING
