t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
26.68,APPROACH,FLY_TO_FIX,174.59,149,-25.59,2500.52,0.43,9.05,8.93,258.01,0.063,0.0548,0,-20,1,0.6,4.5,1.363,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.51,2989.13,6,0,0.74,0.5,34,1.29,0.84,0.74,26.74,FLYING
29,APPROACH,FLY_TO_FIX,170.26,149,-21.26,2501.84,0.43,9.51,9.38,258.01,0.044,0.0581,0,-20,1,0.6,4.5,1.54,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.08,2932.52,6,0,0.74,0.5,37,1.29,0.84,0.74,29.06,FLYING
31.32,APPROACH,FLY_TO_FIX,165.8,149,-16.8,2503.17,0.42,10.01,9.88,258.01,0.034,0.0443,0,-20,1,0.6,4.5,1.716,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.5,2873.82,6,0,0.74,0.5,40,1.29,0.84,0.74,31.38,FLYING
33.64,APPROACH,FLY_TO_FIX,161.16,149,-12.16,2504.52,0.4,10.58,10.45,258,0.021,0.0294,0,-20,1,0.6,4.5,1.888,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.63,2812.45,6,0,0.74,0.5,43,1.29,0.84,0.74,33.7,FLYING
35.96,APPROACH,FLY_TO_FIX,156.28,149,-7.28,2505.87,0.37,11.23,11.11,258,0.011,0.2219,0,-20,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.5,2748.36,6,0,0.74,0.5,46,1.29,0.84,0.74,36.02,FLYING
38.28,APPROACH,FLY_TO_FIX,152.09,149,-3.09,2507.03,0.38,11.65,11.53,258,0.006,0.4614,0,-20,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.85,2692.87,6,0,0.74,0.5,49,1.29,0.84,0.74,38.34,FLYING
40.6,APPROACH,FLY_TO_FIX,149.81,149,-0.81,2508.02,0.4,11.78,11.65,258,0.001,0.3789,0,-20,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.3,2662.74,6,0,0.74,0.5,52,1.29,0.84,0.74,40.66,FLYING
42.92,APPROACH,FLY_TO_FIX,148.61,149,0.39,2509.06,0.4,11.94,11.8,258,-0.003,0.223,0,-19.821,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.04,2646.79,6,0,0.74,0.5,55,1.29,0.84,0.74,42.98,FLYING
45.24,APPROACH,FLY_TO_FIX,147.06,149,1.94,2510.2,0.4,12.24,12.11,258,-0.002,0.2828,0,-17.787,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.37,2626.32,6,0,0.74,0.5,58,1.29,0.84,0.74,45.3,FLYING
47.56,APPROACH,FLY_TO_FIX,145.36,149,3.64,2511.26,0.4,12.45,12.31,258,-0.002,0.4508,0,-13.158,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.57,2604.14,6,0,0.74,0.5,61,1.29,0.84,0.74,47.62,FLYING
49.88,APPROACH,FLY_TO_FIX,144.51,149,4.49,2512.2,0.41,12.44,12.3,258,-0.002,0.508,0,-6.733,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.57,2593.13,6,0,0.74,0.5,64,1.29,0.84,0.74,49.94,FLYING
52.2,APPROACH,FLY_TO_FIX,144.7,149,4.3,2513.08,0.42,12.31,12.17,258,-0.002,0.4345,0,-0.092,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.94,2595.62,6,0,0.74,0.5,67,1.29,0.84,0.74,52.26,FLYING
54.52,APPROACH,FLY_TO_FIX,145.28,149,3.72,2514.01,0.43,12.23,12.08,258,-0.003,0.3619,0,5.781,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.4,2603.17,6,0,0.74,0.5,70,1.29,0.84,0.74,54.58,FLYING
56.84,APPROACH,FLY_TO_FIX,145.57,149,3.43,2515,0.43,12.22,12.08,258,-0.001,0.3966,0,11.039,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.88,2606.86,6,0,0.74,0.5,73,1.29,0.84,0.74,56.9,FLYING
59.16,APPROACH,FLY_TO_FIX,145.8,149,3.2,2515.95,0.43,12.16,12.01,258,0.001,0.451,0,15.984,1,0.6,4.5,2.003,0.35,0.0168,0.4,258,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.8,2609.93,6,0,0.74,0.5,76,1.29,0.84,0.74,59.22,FLYING
61.48,APPROACH,FLY_TO_FIX,146.36,149,2.64,2516.88,0.44,12.03,11.88,258,0,0.4356,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.99,2617.32,6,0,0.74,0.5,79,1.29,0.84,0.74,61.54,FLYING
63.8,APPROACH,FLY_TO_FIX,147.12,149,1.88,2517.84,0.44,11.94,11.79,258,-0.001,0.3388,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.12,2627.25,6,0,0.74,0.5,82,1.29,0.84,0.74,63.86,FLYING
66.12,APPROACH,FLY_TO_FIX,147.39,149,1.61,2518.88,0.44,11.97,11.82,258,-0.003,0.3549,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.36,2630.61,6,0,0.74,0.5,85,1.29,0.84,0.74,66.18,FLYING
68.44,APPROACH,FLY_TO_FIX,147.34,149,1.66,2519.9,0.44,11.97,11.82,258,0.002,0.4084,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.09,2630.04,6,0,0.74,0.5,88,1.29,0.84,0.74,68.5,FLYING
70.76,APPROACH,FLY_TO_FIX,148.11,149,0.89,2520.82,0.46,11.8,11.65,258,0.002,0.2852,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.19,2640.27,6,0,0.74,0.5,91,1.29,0.84,0.74,70.82,FLYING
73.08,APPROACH,FLY_TO_FIX,149.33,149,-0.33,2521.88,0.45,11.82,11.67,258,-0.001,0.1166,0,19.778,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.76,2656.19,6,0,0.74,0.5,94,1.29,0.84,0.74,73.14,FLYING
75.4,APPROACH,FLY_TO_FIX,148.82,149,0.18,2523.04,0.44,12.01,11.86,258,0.001,0.304,0,19.657,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.79,2649.28,6,0,0.74,0.5,97,1.29,0.84,0.74,75.46,FLYING
77.72,APPROACH,FLY_TO_FIX,148.33,149,0.67,2524.05,0.45,11.97,11.82,258,0,0.4159,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.17,2642.95,6,0,0.74,0.5,100,1.29,0.84,0.74,77.78,FLYING
80.04,APPROACH,FLY_TO_FIX,148.81,149,0.19,2524.99,0.46,11.82,11.67,258,0,0.311,0,20,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.43,2649.34,6,0,0.74,0.5,103,1.29,0.84,0.74,80.1,FLYING
82.36,APPROACH,FLY_TO_FIX,149.54,149,-0.54,2526.02,0.48,11.75,11.59,258,-0.003,0.1904,0,19.514,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.61,2658.78,6,0,0.74,0.5,106,1.28,0.84,0.74,82.44,FLYING
84.7,APPROACH,FLY_TO_FIX,149.42,149,-0.42,2526.71,0.52,10.99,10.81,258,0.005,0.2482,0,18.728,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.86,2657.06,6,0,0.72,0.5,109,1.29,0.9,0.72,84.76,FLYING
86.96,APPROACH,FLY_TO_FIX,148.74,149,0.26,2527.82,0.79,10.74,10.5,258,0.003,0.3933,0,18.775,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.25,2648.1,6,0,0.72,0.5,112,1.33,0.82,0.72,87.02,FLYING
89.28,APPROACH,FLY_TO_FIX,149.06,149,-0.06,2529.35,0.64,10.69,10.49,258,0,0.3091,0,18.921,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.09,2652.33,6,0,0.74,0.5,115,1.29,0.82,0.72,89.34,FLYING
91.6,APPROACH,FLY_TO_FIX,149.67,149,-0.67,2530.69,0.58,10.58,10.38,258,0.003,0.1867,0,18.221,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.67,2660.38,6,0,0.74,0.5,118,1.29,0.84,0.74,91.66,FLYING
93.92,APPROACH,FLY_TO_FIX,149.63,149,-0.63,2532.04,0.53,10.68,10.5,258,0,0.213,0,17.14,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.11,2659.71,6,0,0.74,0.5,121,1.29,0.84,0.74,93.98,FLYING
96.24,APPROACH,FLY_TO_FIX,149.15,149,-0.15,2533.27,0.5,10.73,10.56,258,-0.004,0.3076,0,16.679,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.01,2653.35,6,0,0.74,0.5,124,1.29,0.84,0.74,96.3,FLYING
98.56,APPROACH,FLY_TO_FIX,149.04,149,-0.04,2534.39,0.48,10.7,10.53,258,-0.002,0.3078,0,16.627,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.96,2651.91,6,0,0.74,0.5,127,1.29,0.84,0.74,98.62,FLYING
100.88,APPROACH,FLY_TO_FIX,149.31,149,-0.31,2535.47,0.48,10.64,10.48,258,-0.001,0.2383,0,16.333,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.6,2655.43,6,0,0.74,0.5,130,1.29,0.84,0.74,100.94,FLYING
103.2,APPROACH,FLY_TO_FIX,149.41,149,-0.41,2536.6,0.47,10.66,10.51,258,-0.001,0.2168,0,15.719,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.17,2656.74,6,0,0.74,0.5,133,1.29,0.84,0.74,103.26,FLYING
105.52,APPROACH,FLY_TO_FIX,149.16,149,-0.16,2537.71,0.46,10.71,10.56,258,-0.003,0.2654,0,15.334,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.24,2653.39,6,0,0.74,0.5,136,1.29,0.84,0.74,105.58,FLYING
107.84,APPROACH,FLY_TO_FIX,148.99,149,0.01,2538.79,0.46,10.71,10.56,258,-0.003,0.2855,0,15.286,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.1,2651.19,6,0,0.74,0.5,139,1.29,0.84,0.74,107.9,FLYING
110.16,APPROACH,FLY_TO_FIX,149.06,149,-0.06,2539.84,0.46,10.68,10.53,257.99,0.001,0.2591,0,15.255,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.67,2652.05,6,0,0.74,0.5,142,1.29,0.84,0.74,110.22,FLYING
112.48,APPROACH,FLY_TO_FIX,149.16,149,-0.16,2540.91,0.46,10.68,10.53,257.99,0,0.2334,0,15.05,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.81,2653.4,6,0,0.74,0.5,145,1.29,0.84,0.74,112.54,FLYING
114.8,APPROACH,FLY_TO_FIX,149.08,149,-0.08,2541.99,0.46,10.7,10.55,257.99,-0.003,0.2497,0,14.87,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.34,2652.27,6,0,0.74,0.5,148,1.29,0.84,0.74,114.86,FLYING
117.12,APPROACH,FLY_TO_FIX,148.96,149,0.04,2543.06,0.45,10.72,10.57,257.99,0,0.2695,0,14.883,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.17,2650.63,6,0,0.74,0.5,151,1.29,0.84,0.74,117.18,FLYING
119.44,APPROACH,FLY_TO_FIX,148.95,149,0.05,2544.11,0.45,10.7,10.55,257.99,0,0.2645,0,14.975,1,0.6,4.5,2.003,0.35,0.0168,0.4,257.99,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.23,2650.5,6,0,0.74,0.5,154,1.29,0.84,0.74,119.5,FLYING
