t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,TAKEOFF,TO_PREFLIGHT,0.38,80,79.62,4.47,0.59,2.7,-81.6,90.78,-0.259,0.048,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.381,0,0,1,0,0,0,0,0,0,0,0,2,0.3,LANDED
0.46,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,4.02,-0.44,0.95,74.87,90.78,-0.136,0.096,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,1,2,0.5,LANDED
0.64,TAKEOFF,TO_PREFLIGHT,0.36,80,79.64,3.57,0.12,-0.28,-24.94,90.81,-0.027,0.176,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,1,2,0.68,LANDED
0.84,TAKEOFF,TO_PREFLIGHT,0.43,80,79.57,3.58,0.13,-0.47,-40.71,90.84,0.006,0.248,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,0.88,LANDED
1.02,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,3.63,-0.52,-0.06,74.97,90.87,-0.059,0.328,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,1.06,LANDED
1.24,TAKEOFF,TO_PREFLIGHT,0.05,80,79.95,3.75,0.39,0.32,-69.54,90.9,-0.045,0.416,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,1.28,LANDED
1.42,TAKEOFF,TO_PREFLIGHT,0.34,80,79.66,3.87,-0.02,0.59,-47.59,90.91,-0.039,0.488,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,1.46,LANDED
1.6,TAKEOFF,TO_PREFLIGHT,0.2,80,79.8,3.9,-0.25,0.84,78.76,90.91,-0.048,0.56,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,1.64,LANDED
1.78,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,3.98,0.27,1.05,-77.88,90.9,-0.046,0.632,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,1.82,LANDED
1.96,TAKEOFF,TO_PREFLIGHT,0.13,80,79.87,4.03,-0.12,1.2,84.95,90.9,-0.047,0.704,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,2,LANDED
2.18,TAKEOFF,TO_PREFLIGHT,0.13,80,79.87,4.01,0.01,1.22,29.45,90.89,-0.05,0.776,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,2.22,LANDED
2.44,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,3.98,-0.03,1.02,-1.08,90.88,-0.04,0.88,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,2.48,LANDED
2.66,TAKEOFF,TO_PREFLIGHT,0.19,80,79.81,3.84,-0.04,0.64,18.54,90.87,-0.052,0.968,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,2.7,LANDED
2.88,TAKEOFF,TO_PREFLIGHT,0.23,80,79.77,3.69,0.07,0.06,-14.22,90.87,-0.05,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,2.92,LANDED
3.1,TAKEOFF,TO_PREFLIGHT,0.28,80,79.72,3.54,-0.03,-0.41,9.62,90.86,-0.057,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,3.14,LANDED
3.32,TAKEOFF,TO_PREFLIGHT,0.09,80,79.91,3.62,-0.09,-0.14,62.82,90.86,-0.044,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,3.36,LANDED
3.58,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,3.65,-0.02,0.06,23.91,90.86,-0.042,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,3.62,LANDED
3.8,TAKEOFF,TO_PREFLIGHT,0.16,80,79.84,3.63,0.05,-0.06,-17.25,90.86,-0.042,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,3.84,LANDED
4.02,TAKEOFF,TO_PREFLIGHT,0.22,80,79.78,3.59,0.03,-0.22,-8.7,90.86,-0.052,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,4.06,LANDED
4.24,TAKEOFF,TO_PREFLIGHT,0.16,80,79.84,3.6,-0.04,-0.17,15.51,90.85,-0.051,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,4.28,LANDED
4.46,TAKEOFF,TO_PREFLIGHT,0.14,80,79.86,3.61,-0.02,-0.1,10.56,90.85,-0.047,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,4.5,LANDED
4.72,TAKEOFF,TO_PREFLIGHT,0.19,80,79.81,3.6,0.03,-0.14,-8.48,90.85,-0.048,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,4.76,LANDED
4.94,TAKEOFF,TO_PREFLIGHT,0.23,80,79.77,3.59,0.01,-0.21,-3.65,90.85,-0.052,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,4.98,LANDED
5.16,TAKEOFF,TO_PREFLIGHT,0.27,80,79.73,3.59,-0.02,-0.19,3.19,90.85,-0.051,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.374,0,0,1,0,0,0,0,0,0,0,2,2,5.2,LANDED
