t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
1.1,TAKEOFF,TO_PREFLIGHT,1.57,80,78.43,3.64,-0.01,-0.21,0.08,87.24,0.13,0.2,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.164,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.85,2,0,0.92,0.5,1,2.44,0.92,0.02,0.2,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.76,TAKEOFF,TO_PREFLIGHT,1.39,80,78.61,3.62,0,-0.26,-0.09,87.15,0.13,0.2,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.01,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,887.85,2,0,0.7,0.5,2,1.56,0.92,0.7,0.86,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.42,TAKEOFF,TO_PREFLIGHT,0.46,80,79.54,3.59,0.03,-0.36,-14.64,87.08,0.13,0.4,0,0,0,0,0,0,0,0,0,90.4,0,1,0,1.44,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.82,887.86,2,0,0.68,0.5,3,1.56,0.7,0.68,1.52,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.06,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.69,0.06,-0.03,-67.96,87.07,0.138,0.6,0,0,0,0,0,0,0,0,0,90.4,0,1,0,2.42,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.64,887.86,2,0,0.6,0.5,4,1.56,0.68,0.6,2.16,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.7,TAKEOFF,TO_PREFLIGHT,0.05,80,79.95,3.63,-0.01,-0.29,-4.38,87.02,0.132,0.8,0,0,0,0,0,0,0,0,0,90.4,0,1,0,2.8,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.66,887.86,2,0,0.64,0.5,5,1.56,0.64,0.6,2.8,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.34,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,3.62,0,-0.26,-1.65,87,0.13,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,1.29,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.43,887.86,2,0,0.64,0.5,6,1.56,0.64,0.64,3.44,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.98,TAKEOFF,TO_PREFLIGHT,0.08,80,79.92,3.62,0,-0.28,-2.85,87,0.133,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.26,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.17,887.85,2,0,0.64,0.5,7,1.56,0.64,0.64,4.08,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.62,TAKEOFF,TO_PREFLIGHT,0.11,80,79.89,3.61,0,-0.31,-0.21,87,0.133,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.04,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.96,887.85,2,0,0.64,0.5,8,1.56,0.64,0.64,4.72,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
6.26,TAKEOFF,TO_PREFLIGHT,0.13,80,79.87,3.61,0,-0.33,0.36,87.01,0.132,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.09,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.98,887.85,2,0,0.64,0.5,9,1.56,0.64,0.64,5.36,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
6.9,TAKEOFF,TO_PREFLIGHT,0.15,80,79.85,3.6,0,-0.34,0.04,87.02,0.133,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.04,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-3.253,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.3,887.85,2,0,0.64,0.5,10,1.56,0.64,0.64,6,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
