t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
7.96,APPROACH,,193.52,140,-53.52,1463.33,104.69,48.97,19.76,254.02,-5.887,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.31,3276.96,6,0,0.64,0.5,11,1.61,0.64,0.64,4,FLYING
8.6,APPROACH,,186.94,140,-46.94,1533.73,110.78,51.92,19.76,253.06,-5.998,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185.87,3187.96,6,0,0.64,0.5,12,1.61,0.64,0.64,4.64,FLYING
9.24,APPROACH,,180.55,140,-40.55,1607.52,115.76,54.71,19.76,251.99,-6.12,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176.61,3100.94,6,0,0.64,0.5,13,1.61,0.64,0.64,5.28,FLYING
9.92,APPROACH,,173.97,140,-33.97,1688.88,119.96,57.53,19.76,250.73,-6.254,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158.92,3010.82,6,0,0.68,0.5,14,1.52,0.68,0.64,5.96,FLYING
10.58,APPROACH,,167.76,140,-27.76,1770.1,123.06,60.11,19.76,249.34,-6.394,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135.51,2925.78,6,0,0.66,0.5,15,1.56,0.68,0.66,6.62,FLYING
11.24,APPROACH,,161.72,140,-21.72,1852.94,125.28,62.55,19.76,247.78,-6.541,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107.13,2843.06,6,0,0.66,0.5,16,1.56,0.66,0.66,7.28,FLYING
11.9,APPROACH,,155.83,140,-15.83,1936.88,126.72,64.84,19.76,246,-6.695,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074.77,2762.66,6,0,0.66,0.5,17,1.56,0.66,0.66,7.94,FLYING
12.56,APPROACH,,150.09,140,-10.09,2021.42,127.46,67,19.76,243.97,-6.858,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039.47,2684.79,6,0,0.66,0.5,18,1.56,0.66,0.66,8.6,FLYING
13.22,APPROACH,,144.49,140,-4.49,2106.14,127.56,69.01,19.76,241.62,-7.033,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.97,2609.45,6,0,0.66,0.5,19,1.56,0.66,0.66,9.26,FLYING
13.88,APPROACH,,139.02,140,0.98,2190.64,127.09,70.87,19.76,238.9,-7.223,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962.96,2536.7,6,0,0.66,0.5,20,1.56,0.66,0.66,9.92,FLYING
14.54,APPROACH,,133.69,140,6.31,2274.6,126.13,72.59,19.76,235.74,-7.419,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923.04,2466.62,6,0,0.66,0.5,21,1.56,0.66,0.66,10.58,FLYING
15.2,APPROACH,,128.48,140,11.52,2357.69,124.71,74.16,19.76,232.07,-7.628,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882.69,2399.23,6,0,0.66,0.5,22,1.56,0.66,0.66,11.24,FLYING
15.86,APPROACH,,123.4,140,16.6,2439.66,122.9,75.56,19.77,227.8,-7.857,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842.36,2334.61,6,0,0.66,0.5,23,1.56,0.66,0.66,11.9,FLYING
16.52,APPROACH,,118.43,140,21.57,2520.26,120.74,76.78,19.77,222.87,-8.099,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802.44,2272.81,6,0,0.66,0.5,24,1.56,0.66,0.66,12.56,FLYING
17.18,APPROACH,,113.57,140,26.43,2599.27,118.27,77.82,19.77,217.23,-8.359,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763.21,2213.83,6,0,0.66,0.5,25,1.56,0.66,0.66,13.22,FLYING
17.84,APPROACH,,108.83,140,31.17,2676.53,115.54,78.64,19.76,210.89,-8.646,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725.05,2157.84,6,0,0.66,0.5,26,1.56,0.66,0.66,13.88,FLYING
18.5,APPROACH,,104.2,140,35.8,2751.86,112.57,79.24,19.77,204,-8.958,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.17,2104.83,6,0,0.66,0.5,27,1.56,0.66,0.66,14.54,FLYING
19.16,APPROACH,,99.68,140,40.32,2825.13,109.4,79.62,19.77,196.76,-9.293,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651.82,2053.63,6,0,0.66,0.5,28,1.56,0.66,0.66,15.2,FLYING
19.82,APPROACH,,95.26,140,44.74,2896.22,106.06,79.77,19.77,189.48,-9.658,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,2004.09,6,0,0.66,0.5,29,1.56,0.66,0.66,15.86,FLYING
20.48,APPROACH,,90.94,140,49.06,2965.02,102.57,79.7,19.77,182.48,-10.058,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.28,1956.8,6,0,0.66,0.5,30,1.56,0.66,0.66,16.52,FLYING
21.14,APPROACH,,86.7,140,53.3,3031.45,98.93,79.44,19.77,176.05,-10.501,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.17,1912.22,6,0,0.66,0.5,31,1.56,0.66,0.66,17.18,FLYING
21.8,APPROACH,,82.55,140,57.45,3095.41,95.19,79.01,19.77,170.38,-10.986,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517.19,1870.9,6,0,0.66,0.5,32,1.56,0.66,0.66,17.84,FLYING
22.46,APPROACH,,78.49,140,61.51,3156.85,91.34,78.44,19.77,165.55,-11.529,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.81,1833.32,6,0,0.66,0.5,33,1.56,0.66,0.66,18.5,FLYING
23.12,APPROACH,,74.52,140,65.48,3215.69,87.43,77.74,19.77,161.57,-12.132,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463.52,1799.98,6,0,0.66,0.5,34,1.56,0.66,0.66,19.16,FLYING
23.78,APPROACH,,70.63,140,69.37,3271.91,83.44,76.93,19.77,158.39,-12.81,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.72,1771.32,6,0,0.66,0.5,35,1.56,0.66,0.66,19.82,FLYING
24.44,APPROACH,,66.83,140,73.17,3325.46,79.42,76.02,19.77,155.92,-13.573,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423.8,1747.74,6,0,0.66,0.5,36,1.56,0.66,0.66,20.48,FLYING
25.1,APPROACH,,63.13,140,76.87,3376.31,75.37,75,19.77,154.03,-14.436,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.1,1729.6,6,0,0.66,0.5,37,1.56,0.66,0.66,21.14,FLYING
25.76,APPROACH,,59.51,140,80.49,3424.44,71.3,73.87,19.77,152.65,-15.418,0.82,0,0,0,0,0,0,0,0,0,90.4,18.3,0,0,0,0,0,0,0,0,90.4,1,0,168.539,0,0,3,0,0,0,10,-9.7,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.87,1717.15,6,0,0.66,0.5,38,1.56,0.66,0.66,21.8,FLYING
