t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.98,APPROACH,FLY_TO_FIX,0.34,140.8,140.46,3.7,0,0.24,0.36,89.84,-0.04,0.2,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.02,LANDED
1.74,APPROACH,FLY_TO_FIX,0.36,141.6,141.24,3.7,0,0.24,0.37,89.79,-0.04,0.4,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.78,LANDED
2.36,APPROACH,FLY_TO_FIX,0.37,142.4,142.03,3.7,0,0.24,0.35,89.74,-0.042,0.6,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.4,LANDED
3.06,APPROACH,FLY_TO_FIX,0.38,143.2,142.82,3.7,0,0.24,0.36,89.68,-0.04,0.6113,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.1,LANDED
3.72,APPROACH,FLY_TO_FIX,0.4,144,143.6,3.7,0,0.24,0.39,89.62,-0.042,0.6107,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.76,LANDED
4.42,APPROACH,FLY_TO_FIX,0.41,144.8,144.39,3.7,0,0.24,0.35,89.56,-0.04,0.6102,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.46,LANDED
5.04,APPROACH,FLY_TO_FIX,0.42,145.6,145.18,3.7,0,0.24,0.35,89.51,-0.042,0.6099,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.08,LANDED
5.74,APPROACH,FLY_TO_FIX,0.44,146.4,145.96,3.7,0,0.24,0.36,89.44,-0.041,0.6095,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.78,LANDED
6.4,APPROACH,FLY_TO_FIX,0.45,147.2,146.75,3.7,0,0.24,0.37,89.37,-0.042,0.6093,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.44,LANDED
7.1,APPROACH,FLY_TO_FIX,0.46,148,147.54,3.7,0,0.24,0.35,89.3,-0.041,0.609,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.14,LANDED
7.72,APPROACH,FLY_TO_FIX,0.48,148.8,148.32,3.7,0,0.24,0.36,89.23,-0.043,0.609,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.76,LANDED
8.46,APPROACH,FLY_TO_FIX,0.49,149,148.51,3.7,0,0.24,0.35,89.15,-0.041,0.6087,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8.5,LANDED
9.08,APPROACH,FLY_TO_FIX,0.5,149,148.5,3.7,0,0.24,0.34,89.09,-0.042,0.6087,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.12,LANDED
9.74,APPROACH,FLY_TO_FIX,0.52,149,148.48,3.7,0,0.24,0.35,89.02,-0.042,0.6086,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.78,LANDED
10.32,APPROACH,FLY_TO_FIX,0.53,149,148.47,3.7,0,0.24,0.36,88.96,-0.043,0.6087,20,270,5,0,0,0,0,0,0,0,0,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10.36,LANDED
