t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.66,APPROACH,ILS_TRACK,73.72,73,-0.72,2238.64,-6.94,10.15,14.78,270.77,-0.17,0.0556,0,3.117,1,0.6,4.475,0.75,0.35,0.0168,0.4,270.23,-6,0,1,-5.43,0,0,8.76,270.23,0.8372,0.0038,0.5468,8.78,270.23,0.64,404.88,33.657,-0.168,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71,363.73,2,0,0.1,0.1,43,11.76,0.1,0.06,3.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.98,APPROACH,ILS_TRACK,73.52,73,-0.52,2236.67,-5.93,10.65,14.62,270.73,-0.25,0.1667,0,2.926,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.22,-6,0,1,-4.66,0,0,8.71,270.21,0.8387,0.0035,0.5446,8.63,270.22,0.84,404.33,33.63,-0.185,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.58,363.96,2,0,0.1,0.1,47,12.5,0.1,0.06,3.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.3,APPROACH,ILS_TRACK,73.28,73,-0.28,2234.99,-5.02,10.97,14.35,270.71,-0.313,0.243,0,2.806,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.2,-6,0,1,-3.96,0,0,8.45,270.23,0.8413,0.0033,0.5406,8.36,270.2,1.03,404.07,33.602,-0.201,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.65,364.19,2,0,0.1,0.1,51,12.5,0.1,0.06,4.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.64,APPROACH,ILS_TRACK,73.02,73,-0.02,2233.49,-4.15,11.28,14.08,270.68,-0.366,0.2914,0,2.765,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.21,-6,0,1,-3.29,0,0,8.17,270.2,0.8438,0.0035,0.5366,8.09,270.21,1.21,404.08,33.573,-0.187,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.96,364.43,2,0,0.1,0.1,55,11.76,0.1,0.06,4.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.98,APPROACH,ILS_TRACK,72.76,73,0.24,2232.28,-3.35,11.59,13.86,270.65,-0.405,0.3255,0,2.814,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.22,-6,0,1,-2.67,0,0,7.93,270.23,0.8459,0.0036,0.5333,7.87,270.22,1.39,404.37,33.544,-0.18,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.59,364.66,2,0,0.1,0.1,59,11.76,0.1,0.06,4.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.3,APPROACH,ILS_TRACK,72.51,73,0.49,2231.37,-2.65,11.83,13.64,270.62,-0.431,0.3532,0,2.941,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.2,-6,0,1,-2.13,0,0,7.75,270.22,0.8479,0.0033,0.5302,7.66,270.2,1.55,404.87,33.517,-0.201,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.39,364.87,2,0,0.1,0.1,63,12.5,0.1,0.06,5.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.64,APPROACH,ILS_TRACK,72.25,73,0.75,2230.6,-2.03,11.94,13.33,270.6,-0.445,0.3763,0,3.165,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.22,-6,0,1,-1.63,0,0,7.42,270.22,0.8508,0.0037,0.5254,7.34,270.22,1.7,405.6,33.488,-0.179,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.43,365.08,2,0,0.1,0.1,67,11.76,0.1,0.06,5.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.98,APPROACH,ILS_TRACK,71.99,73,1.01,2230.05,-1.47,12.16,13.18,270.58,-0.452,0.3964,0,3.476,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.23,-6,0,1,-1.19,0,0,7.22,270.22,0.8523,0.0038,0.523,7.18,270.23,1.85,406.55,33.459,-0.171,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6,365.27,2,0,0.1,0.1,71,11.76,0.1,0.06,5.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.32,APPROACH,ILS_TRACK,71.73,73,1.27,2229.67,-0.97,12.27,12.95,270.56,-0.452,0.4181,0,3.875,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.22,-6,0,1,-0.79,0,0,7.02,270.25,0.8544,0.0037,0.5195,6.95,270.22,1.98,407.65,33.431,-0.177,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.9,365.46,2,0,0.1,0.1,75,11.76,0.1,0.06,6.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.66,APPROACH,ILS_TRACK,71.48,73,1.52,2229.47,-0.53,12.59,12.96,270.54,-0.447,0.4405,0,4.36,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.23,-6,0,1,-0.44,0,0,6.96,270.22,0.8544,0.0038,0.5197,6.97,270.23,2.11,408.94,33.402,-0.174,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.33,365.63,2,0,0.1,0.1,79,11.76,0.1,0.06,6.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,71.29,73,1.71,2229.42,-0.21,12.85,13.01,270.52,-0.442,0.4623,0,4.789,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.22,-6,0,1,-0.19,0,0,6.98,270.23,0.8541,0.0037,0.5202,7,270.22,2.2,410.02,33.381,-0.177,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.53,365.76,2,0,0.08,0.08,82,11.54,0.1,0.08,6.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,71.09,73,1.91,2229.46,0.12,13.1,13.03,270.51,-0.436,0.4874,0,5.269,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.23,-6,0,1,0.08,0,0,7.03,270.26,0.8538,0.0039,0.5206,7.03,270.23,2.28,411.19,33.359,-0.167,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.83,365.89,2,0,0.1,0.1,85,11.54,0.1,0.06,7.18,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.44,APPROACH,ILS_TRACK,70.89,73,2.11,2229.57,0.43,13.35,13.07,270.49,-0.428,0.5141,0,5.801,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.23,-6,0,1,0.33,0,0,7.05,270.24,0.8535,0.0039,0.5211,7.07,270.23,2.35,412.43,33.337,-0.168,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.26,366.02,2,0,0.08,0.08,88,11.54,0.1,0.08,7.44,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.7,APPROACH,ILS_TRACK,70.68,73,2.32,2229.78,0.73,13.66,13.17,270.48,-0.42,0.5424,0,6.387,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.24,-6,0,1,0.57,0,0,7.13,270.25,0.8526,0.0039,0.5225,7.16,270.24,2.42,413.76,33.316,-0.165,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.82,366.15,2,0,0.1,0.1,91,11.54,0.1,0.06,7.7,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.96,APPROACH,ILS_TRACK,70.47,73,2.53,2230.06,1.04,13.93,13.23,270.47,-0.411,0.5728,0,7.027,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.25,-6,0,1,0.83,0,0,7.21,270.24,0.8521,0.0041,0.5233,7.22,270.25,2.48,415.16,33.294,-0.154,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.52,366.28,2,0,0.08,0.08,94,11.54,0.1,0.08,7.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.22,APPROACH,ILS_TRACK,70.26,73,2.74,2230.41,1.34,14.18,13.26,270.45,-0.401,0.6035,0,7.722,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.25,-6,0,1,1.07,0,0,7.25,270.24,0.8518,0.0041,0.5239,7.26,270.25,2.54,416.63,33.273,-0.155,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.37,366.4,2,0,0.1,0.1,97,11.54,0.1,0.06,8.22,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.48,APPROACH,ILS_TRACK,70.04,73,2.96,2230.84,1.62,14.41,13.29,270.44,-0.39,0.6338,0,8.472,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.26,-6,0,1,1.31,0,0,7.28,270.24,0.8515,0.0043,0.5243,7.29,270.26,2.59,418.17,33.251,-0.141,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.37,366.52,2,0,0.08,0.08,100,11.54,0.1,0.08,8.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.74,APPROACH,ILS_TRACK,69.83,73,3.17,2231.34,1.9,14.62,13.31,270.43,-0.377,0.6634,0,9.278,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.25,-6,0,1,1.54,0,0,7.3,270.25,0.8514,0.0042,0.5245,7.31,270.25,2.63,419.78,33.23,-0.146,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5,366.64,2,0,0.1,0.1,103,11.54,0.1,0.06,8.74,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9,APPROACH,ILS_TRACK,69.62,73,3.38,2231.9,2.16,14.84,13.34,270.42,-0.364,0.6923,0,10.139,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.26,-6,0,1,1.76,0,0,7.33,270.25,0.8511,0.0044,0.5249,7.34,270.26,2.67,421.45,33.209,-0.137,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.77,366.75,2,0,0.08,0.08,106,11.54,0.1,0.08,9,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.26,APPROACH,ILS_TRACK,69.41,73,3.59,2232.54,2.41,15.06,13.38,270.41,-0.35,0.7212,0,11.055,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.26,-6,0,1,1.98,0,0,7.36,270.26,0.8508,0.0043,0.5254,7.37,270.26,2.71,423.19,33.188,-0.141,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.18,366.86,2,0,0.1,0.1,109,11.54,0.1,0.06,9.26,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.52,APPROACH,ILS_TRACK,69.2,73,3.8,2233.25,2.64,15.33,13.48,270.4,-0.337,0.7506,0,12.025,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.27,-6,0,1,2.17,0,0,7.42,270.27,0.85,0.0045,0.5268,7.47,270.27,2.74,425,33.167,-0.131,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7,366.97,2,0,0.08,0.08,112,11.54,0.1,0.08,9.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.78,APPROACH,ILS_TRACK,68.99,73,4.01,2234.03,2.9,15.7,13.67,270.39,-0.326,0.783,0,13.05,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.27,-6,0,1,2.39,0,0,7.59,270.25,0.8483,0.0045,0.5295,7.66,270.27,2.76,426.88,33.146,-0.129,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.37,367.07,2,0,0.1,0.1,115,11.54,0.1,0.06,9.78,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.04,APPROACH,ILS_TRACK,68.78,73,4.22,2234.87,3.18,16,13.77,270.38,-0.313,0.8183,0,14.13,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.26,-6,0,1,2.62,0,0,7.74,270.27,0.8473,0.0044,0.5311,7.76,270.26,2.78,428.82,33.125,-0.138,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.17,367.18,2,0,0.08,0.08,118,11.54,0.1,0.08,10.04,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.3,APPROACH,ILS_TRACK,68.56,73,4.44,2235.78,3.44,16.24,13.82,270.37,-0.3,0.8534,0,15.265,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.26,-6,0,1,2.86,0,0,7.8,270.27,0.8468,0.0043,0.5319,7.82,270.26,2.8,430.81,33.104,-0.139,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.14,367.28,2,0,0.1,0.1,121,11.54,0.1,0.06,10.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.56,APPROACH,ILS_TRACK,68.35,73,4.65,2236.75,3.68,16.49,13.88,270.36,-0.287,0.887,0,16.456,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.27,-6,0,1,3.07,0,0,7.84,270.29,0.8464,0.0045,0.5326,7.87,270.27,2.81,432.87,33.083,-0.131,0,0,0,0,271.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.26,367.37,2,0,0.08,0.08,124,11.54,0.1,0.08,10.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
