t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,TAKEOFF,TO_PREFLIGHT,0.22,80,79.78,4.46,-0.03,2.66,-33.61,90.27,-0.023,0.048,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.134,0,0,1,0,0,0,0,0,0,0,0,2,0.3,LANDED
0.48,TAKEOFF,TO_PREFLIGHT,0.17,80,79.83,3.9,-0.03,0.84,34.62,90.27,-0.053,0.096,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,1,2,0.52,LANDED
0.66,TAKEOFF,TO_PREFLIGHT,0.23,80,79.77,3.56,0.24,-0.41,-37.32,90.27,-0.043,0.184,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,1,2,0.7,LANDED
0.86,TAKEOFF,TO_PREFLIGHT,0.36,80,79.64,3.56,-0.11,-0.48,7.11,90.26,-0.046,0.256,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,0.9,LANDED
1.04,TAKEOFF,TO_PREFLIGHT,0.38,80,79.62,3.7,-0.39,0.21,72.07,90.25,-0.039,0.336,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,1.08,LANDED
1.26,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,3.92,0.53,0.85,-68.88,90.24,-0.044,0.424,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,1.3,LANDED
1.44,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,4.07,-0.27,1.31,41.9,90.24,-0.045,0.496,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,1.48,LANDED
1.62,TAKEOFF,TO_PREFLIGHT,0.34,80,79.66,4.15,-0.14,1.75,60.87,90.25,-0.036,0.568,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,1.66,LANDED
1.8,TAKEOFF,TO_PREFLIGHT,0.14,80,79.86,4.29,0.25,2.14,-69.44,90.26,-0.063,0.64,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,1.84,LANDED
1.98,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,4.37,-0.18,2.41,68.32,90.27,-0.041,0.712,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.133,0,0,1,0,0,0,0,0,0,0,2,2,2.02,LANDED
