t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,TAKEOFF,TO_PREFLIGHT,0.21,80,79.79,4.54,-0.1,2.93,33.74,90.6,-0.012,0.048,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.188,0,0,1,0,0,0,0,0,0,0,0,2,0.3,LANDED
0.48,TAKEOFF,TO_PREFLIGHT,0.2,80,79.8,3.98,0.03,1.11,14.5,90.64,-0.085,0.096,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,1,2,0.52,LANDED
0.66,TAKEOFF,TO_PREFLIGHT,0.25,80,79.75,3.62,0.19,-0.22,-31.58,90.66,-0.064,0.184,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,1,2,0.7,LANDED
0.86,TAKEOFF,TO_PREFLIGHT,0.36,80,79.64,3.52,0,-0.59,-2.96,90.67,-0.033,0.256,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,0.9,LANDED
1.04,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,3.7,-0.41,0.15,66.72,90.67,-0.031,0.336,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,1.08,LANDED
1.26,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.92,0.45,0.89,-67.74,90.66,-0.042,0.424,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,1.3,LANDED
1.44,TAKEOFF,TO_PREFLIGHT,0.33,80,79.67,4.1,-0.18,1.39,22.27,90.64,-0.052,0.496,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,1.48,LANDED
1.62,TAKEOFF,TO_PREFLIGHT,0.31,80,79.69,4.19,-0.18,1.88,60.46,90.61,-0.045,0.568,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,1.66,LANDED
1.8,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,4.33,0.22,2.31,-63.16,90.59,-0.046,0.64,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,1.84,LANDED
1.98,TAKEOFF,TO_PREFLIGHT,0.14,80,79.86,4.43,-0.12,2.6,52.04,90.57,-0.039,0.712,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.228,0,0,1,0,0,0,0,0,0,0,2,2,2.02,LANDED
