t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
1,APPROACH,FLY_TO_FIX,140.5,75.4,-65.1,1999.35,0.01,0.92,0.91,269.97,-0.041,0,-20,280.66,-2.497,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,FLYING
1.74,APPROACH,FLY_TO_FIX,140.29,75.8,-64.49,1999.37,0.04,0.9,0.91,270.35,-6.687,0,-20,280.72,-2.497,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,FLYING
2.44,APPROACH,FLY_TO_FIX,139.87,76.2,-63.67,1999.27,-0.3,0.68,1.01,271.33,-20.3,0,-20,280.78,-2.496,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,FLYING
3.14,APPROACH,FLY_TO_FIX,139.45,76.6,-62.85,1998.88,-0.86,0.41,1.1,272.62,-31.667,0,-20,280.83,-2.495,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,FLYING
3.84,APPROACH,FLY_TO_FIX,139.09,77,-62.09,1997.91,-1.78,0.22,1.05,273.61,-30.98,0,-20,280.88,-2.49,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,FLYING
4.54,APPROACH,FLY_TO_FIX,138.69,77.4,-61.29,1996.31,-2.61,0,1.02,274.6,-26.918,0,-20,280.92,-2.483,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,FLYING
5.24,APPROACH,FLY_TO_FIX,138.28,77.8,-60.48,1994.17,-3.3,-0.23,1.01,275.56,-23.114,0,-20,280.96,-2.473,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28,FLYING
5.94,APPROACH,FLY_TO_FIX,137.86,78.2,-59.66,1991.61,-3.87,-0.41,1.02,276.4,-19.586,0,-20,280.99,-2.46,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98,FLYING
6.66,APPROACH,FLY_TO_FIX,137.42,78.6,-58.82,1988.61,-4.34,-0.56,1.04,277.17,-16.635,0,-20,281.01,-2.445,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,FLYING
7.38,APPROACH,FLY_TO_FIX,136.99,79,-57.99,1985.32,-4.72,-0.68,1.07,277.85,-14.574,0,-20,281.03,-2.429,0,0,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42,FLYING
