t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.98,APPROACH,FLY_TO_FIX,0,140.8,140.8,3.68,0,0.2,-2.45,95.38,-0.037,0.2,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.02,LANDED
1.76,APPROACH,FLY_TO_FIX,0,141.6,141.6,3.68,0,0.2,-3.04,95.45,-0.036,0.4,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.8,LANDED
2.38,APPROACH,FLY_TO_FIX,0,142.4,142.4,3.68,0,0.2,0.84,95.51,-0.037,0.6,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.42,LANDED
3.08,APPROACH,FLY_TO_FIX,0,143.2,143.2,3.68,0,0.2,-3.09,95.57,-0.035,0.6151,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.12,LANDED
3.74,APPROACH,FLY_TO_FIX,0,144,144,3.68,0,0.2,4.96,95.63,-0.037,0.6151,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.78,LANDED
4.44,APPROACH,FLY_TO_FIX,0,144.8,144.8,3.68,0,0.2,-5.59,95.7,-0.035,0.6151,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.48,LANDED
5.06,APPROACH,FLY_TO_FIX,0,145.6,145.6,3.68,0,0.2,2.25,95.76,-0.037,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.1,LANDED
5.76,APPROACH,FLY_TO_FIX,0,146.4,146.4,3.68,0,0.2,-1.1,95.83,-0.035,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.8,LANDED
6.42,APPROACH,FLY_TO_FIX,0,147.2,147.2,3.68,0,0.2,-6.08,95.89,-0.036,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.46,LANDED
7.12,APPROACH,FLY_TO_FIX,0,148,148,3.68,0,0.2,-1.11,95.96,-0.034,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.16,LANDED
7.74,APPROACH,FLY_TO_FIX,0,148.8,148.8,3.68,0,0.2,-6.22,96.02,-0.036,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.78,LANDED
8.5,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,3.56,96.09,-0.035,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8.54,LANDED
9.12,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,0.96,96.14,-0.035,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.16,LANDED
9.78,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,-5.78,96.19,-0.035,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9.82,LANDED
10.36,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,2.78,96.24,-0.034,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10.4,LANDED
11.02,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,0.78,96.29,-0.036,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.06,LANDED
11.64,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,0.71,96.35,-0.034,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.68,LANDED
12.3,APPROACH,FLY_TO_FIX,0,149,149,3.68,0,0.2,4.23,96.41,-0.035,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12.34,LANDED
12.7,DONE,FLY_TO_FIX,0,140,140,3.68,0,0.2,-1.04,96.44,-0.035,0.615,20,270,5,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12.74,LANDED
# end T+12.9  IAS 0 m/s
